OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
52604.00,2019-05-24 17:09:08.604,7.06,288.61,1819.48,1.51,0.00,1.00,1.00,758.40,0.28,12.67,43.32,64.95,-0.01,-0.53,-0.07,21.00,5433.22,-59.00,1.00
52704.00,2019-05-24 17:09:08.704,7.29,288.84,1834.97,1.45,0.00,1.00,1.00,745.73,0.29,12.71,43.38,64.90,-0.01,-0.51,-0.06,21.00,5439.42,-61.00,1.00
52804.00,2019-05-24 17:09:08.804,7.54,289.08,1881.03,1.45,0.00,1.00,1.00,721.02,0.30,12.64,43.38,64.90,-0.01,-0.57,-0.07,21.00,5457.86,-63.00,1.00
52904.00,2019-05-24 17:09:08.904,7.74,289.31,1870.47,1.47,0.00,1.00,1.00,709.57,0.30,12.68,43.38,64.90,-0.01,-0.54,-0.04,21.00,5453.64,-62.00,1.00
53004.00,2019-05-24 17:09:09.004,7.95,289.54,1949.89,1.48,0.00,1.00,1.00,687.16,0.31,12.70,43.32,64.90,-0.01,-0.54,-0.02,21.00,5485.43,-67.00,1.00
53104.00,2019-05-24 17:09:09.104,8.14,289.78,1908.88,1.49,0.00,1.00,1.00,666.15,0.32,12.66,43.32,64.90,-0.01,-0.54,-0.01,21.00,5469.02,-65.00,1.00
53204.00,2019-05-24 17:09:09.204,8.32,290.01,1966.54,1.46,0.00,1.00,1.00,656.37,0.33,12.71,43.33,64.90,-0.01,-0.53,-0.03,21.00,5492.10,-68.00,1.00
53304.00,2019-05-24 17:09:09.304,8.52,290.25,2041.20,1.47,0.00,1.00,1.00,637.29,0.34,12.67,43.33,64.90,-0.01,-0.55,-0.04,21.00,5456.01,-71.00,1.00
53535.00,2019-05-24 17:09:09.535,9.04,290.83,2151.54,1.48,0.00,1.00,1.00,602.81,0.36,12.68,43.38,64.90,-0.01,-0.51,-0.04,21.00,5323.47,-73.00,1.00
53635.00,2019-05-24 17:09:09.635,9.30,291.18,2087.14,1.42,0.00,1.00,1.00,587.13,0.37,12.71,43.38,64.90,-0.01,-0.53,-0.06,21.00,5400.83,-72.00,1.00
53735.00,2019-05-24 17:09:09.735,9.47,291.42,2225.85,1.43,0.00,1.00,1.00,572.36,0.38,12.69,43.38,64.90,-0.01,-0.52,-0.03,21.00,5234.21,-75.00,1.00
53835.00,2019-05-24 17:09:09.835,9.67,291.65,2204.22,1.38,0.00,1.00,1.00,565.50,0.38,12.71,43.34,64.90,-0.01,-0.55,-0.06,21.00,5260.19,-74.00,1.00
53935.00,2019-05-24 17:09:09.935,9.91,292.00,2231.35,1.44,0.00,1.00,1.00,552.08,0.39,12.69,43.34,64.90,-0.01,-0.54,-0.06,21.00,5227.60,-75.00,1.00
54035.00,2019-05-24 17:09:10.035,10.12,292.24,2322.75,1.48,0.00,1.00,1.00,539.10,0.40,12.69,43.34,64.90,-0.01,-0.53,-0.04,21.00,5263.45,-76.00,1.00
54135.00,2019-05-24 17:09:10.135,10.42,292.59,2315.71,1.51,0.00,1.00,1.00,526.94,0.41,12.72,43.30,64.88,-0.01,-0.55,-0.02,21.00,5257.82,-76.00,1.00
54235.00,2019-05-24 17:09:10.235,10.63,292.82,2421.70,1.49,0.00,1.00,1.00,515.00,0.42,12.69,43.30,64.88,-0.01,-0.52,-0.03,21.00,5342.70,-78.00,1.00
54335.00,2019-05-24 17:09:10.335,10.91,293.17,2401.58,1.48,0.00,1.00,1.00,503.79,0.43,12.72,43.39,64.88,-0.01,-0.55,-0.09,21.00,5326.59,-78.00,1.00
54435.00,2019-05-24 17:09:10.435,11.20,293.52,2498.39,1.45,0.00,1.00,1.00,493.02,0.44,12.69,43.39,64.88,-0.01,-0.54,-0.06,21.00,5404.11,-79.00,1.00
54660.00,2019-05-24 17:09:10.660,11.77,294.23,2627.55,1.46,0.00,1.00,1.00,467.59,0.47,12.71,43.37,64.88,-0.01,-0.56,-0.05,21.00,5456.47,-82.00,1.00
54760.00,2019-05-24 17:09:10.760,12.11,294.58,2671.30,1.41,0.00,1.00,1.00,458.22,0.48,12.69,43.37,64.88,-0.01,-0.51,-0.06,21.00,5473.99,-83.00,1.00
54860.00,2019-05-24 17:09:10.860,12.42,294.93,2730.25,1.45,0.00,1.00,1.00,444.60,0.49,12.71,43.37,64.88,-0.01,-0.55,-0.06,21.00,5497.59,-84.00,1.00
54960.00,2019-05-24 17:09:10.960,12.83,295.40,2809.19,1.44,0.00,1.00,1.00,436.27,0.50,12.67,43.35,64.88,-0.01,-0.53,-0.07,21.00,5529.20,-85.00,1.00
55060.00,2019-05-24 17:09:11.060,13.11,295.75,2871.02,1.43,0.00,1.00,1.00,428.07,0.51,12.71,43.35,64.88,-0.01,-0.51,-0.03,21.00,5553.96,-86.00,1.00
55160.00,2019-05-24 17:09:11.160,13.41,296.10,2936.00,1.40,0.00,1.00,1.00,416.07,0.53,12.61,43.35,64.88,-0.01,-0.52,-0.08,21.00,5579.97,-87.00,1.00
55260.00,2019-05-24 17:09:11.260,13.85,296.57,2997.90,1.33,0.00,1.00,1.00,408.75,0.54,12.69,43.33,64.88,-0.01,-0.52,-0.03,21.00,5604.76,-88.00,1.00
55360.00,2019-05-24 17:09:11.360,14.09,296.92,3050.10,1.33,0.00,1.00,1.00,397.77,0.56,12.65,43.33,64.88,-0.01,-0.56,-0.03,21.00,5625.66,-89.00,1.00
55460.00,2019-05-24 17:09:11.460,14.50,297.39,3173.01,1.36,0.00,1.00,1.00,387.47,0.57,12.68,43.39,64.88,-0.01,-0.51,-0.08,21.00,5674.87,-92.00,1.00
55560.00,2019-05-24 17:09:11.560,14.82,297.74,3198.38,1.39,0.00,1.00,1.00,380.95,0.58,12.71,43.39,64.88,-0.01,-0.52,-0.07,21.00,5685.03,-92.00,1.00
55785.00,2019-05-24 17:09:11.785,15.65,298.79,3334.17,1.43,0.00,1.00,1.00,362.56,0.61,12.61,43.40,64.88,-0.01,-0.52,-0.04,21.00,5756.25,-95.00,1.00
55885.00,2019-05-24 17:09:11.885,15.94,299.26,3468.41,1.29,0.00,1.00,1.00,353.91,0.63,12.68,43.40,64.88,-0.01,-0.57,-0.07,21.00,5836.88,-97.00,1.00
55985.00,2019-05-24 17:09:11.985,16.38,299.73,3487.76,1.25,0.00,1.00,1.00,345.61,0.65,12.70,43.40,64.88,-0.01,-0.55,-0.04,21.00,5848.50,-97.00,1.00
56085.00,2019-05-24 17:09:12.085,16.70,300.19,3600.47,1.20,0.00,1.00,1.00,337.76,0.66,12.68,43.44,64.88,-0.01,-0.53,-0.11,21.00,5795.51,-99.00,1.00
56185.00,2019-05-24 17:09:12.185,17.10,300.66,3650.63,1.16,0.00,1.00,1.00,330.33,0.68,12.67,43.44,64.88,-0.01,-0.55,-0.04,21.00,5765.38,-100.00,1.00
56285.00,2019-05-24 17:09:12.285,17.43,301.13,3762.23,1.15,0.00,1.00,1.00,323.31,0.69,12.71,43.44,64.88,-0.01,-0.51,-0.09,21.00,5705.70,-102.00,1.00
56385.00,2019-05-24 17:09:12.385,17.89,301.72,3838.65,1.18,0.00,1.00,1.00,314.40,0.71,12.67,43.39,64.93,-0.01,-0.57,-0.06,21.00,5705.70,-104.00,1.00
56485.00,2019-05-24 17:09:12.485,18.19,302.18,3652.86,1.28,0.00,1.00,1.00,308.07,0.73,12.72,43.39,64.93,-0.01,-0.49,-0.09,21.00,5764.04,-100.00,1.00
56585.00,2019-05-24 17:09:12.585,18.37,302.77,3299.24,1.51,0.00,1.00,1.00,304.24,0.74,12.70,43.42,64.88,-0.01,-0.52,-0.07,21.00,5735.27,-94.00,1.00
56685.00,2019-05-24 17:09:12.685,18.58,303.24,3029.39,1.51,0.00,1.00,1.00,298.41,0.76,12.70,43.42,64.88,-0.01,-0.54,-0.07,21.00,5617.37,-89.00,1.00
56910.00,2019-05-24 17:09:12.910,18.71,304.41,2523.98,1.51,0.00,2.00,1.00,289.87,0.78,12.72,43.38,64.97,-0.01,-0.57,-0.09,21.00,5345.75,-80.00,1.00
57010.00,2019-05-24 17:09:13.010,18.77,304.99,2257.21,1.51,0.00,2.00,1.00,286.83,0.79,12.48,43.38,64.97,-0.01,-0.54,-0.06,21.00,5209.53,-75.00,1.00
57110.00,2019-05-24 17:09:13.110,18.82,305.46,1867.41,1.51,0.00,2.00,1.00,285.44,0.80,12.70,43.38,64.97,-0.01,-0.53,-0.05,21.00,5464.56,-62.00,1.00
57210.00,2019-05-24 17:09:13.210,18.90,306.05,2251.11,1.51,0.00,2.00,1.00,282.50,0.81,12.73,43.40,64.85,-0.01,-0.54,-0.10,21.00,5205.87,-75.00,1.00
57310.00,2019-05-24 17:09:13.310,18.99,306.51,2077.13,1.51,0.00,2.00,1.00,279.53,0.82,12.55,43.40,64.85,-0.01,-0.51,-0.07,21.00,5274.42,-72.00,1.00
57410.00,2019-05-24 17:09:13.410,19.12,307.10,2189.30,1.51,0.00,2.00,1.00,276.76,0.83,12.71,43.40,64.85,-0.01,-0.59,-0.06,21.00,5229.50,-74.00,1.00
57510.00,2019-05-24 17:09:13.510,19.20,307.57,2199.49,1.51,0.00,2.00,1.00,273.93,0.84,12.70,43.40,64.85,-0.01,-0.48,-0.06,21.00,5225.42,-74.00,1.00
57610.00,2019-05-24 17:09:13.610,19.40,308.15,2199.57,1.51,0.00,2.00,1.00,272.86,0.84,12.55,43.40,64.85,-0.01,-0.54,-0.08,21.00,5225.39,-74.00,1.00
57710.00,2019-05-24 17:09:13.710,19.53,308.74,2216.27,1.51,0.00,2.00,1.00,270.24,0.85,12.73,43.51,64.85,-0.01,-0.54,-0.05,21.00,5218.70,-74.00,1.00
57810.00,2019-05-24 17:09:13.810,19.64,309.21,2199.41,1.51,0.00,2.00,1.00,267.57,0.86,12.69,43.51,64.85,-0.01,-0.52,-0.07,21.00,5225.45,-74.00,1.00
58035.00,2019-05-24 17:09:14.035,19.90,310.49,2247.74,1.51,0.00,2.00,1.00,262.74,0.88,12.56,43.45,64.85,-0.01,-0.52,-0.08,21.00,5206.11,-75.00,1.00
58135.00,2019-05-24 17:09:14.135,20.05,311.08,2263.43,1.51,0.00,2.00,1.00,260.35,0.89,12.72,43.45,64.85,-0.01,-0.53,-0.10,21.00,5213.26,-75.00,1.00
58235.00,2019-05-24 17:09:14.235,20.14,311.66,2240.23,1.51,0.00,2.00,1.00,258.01,0.90,12.72,43.45,64.85,-0.01,-0.53,-0.10,21.00,5209.11,-75.00,1.00
58335.00,2019-05-24 17:09:14.335,20.35,312.25,2288.42,1.51,0.00,2.00,1.00,255.72,0.91,12.57,43.48,65.09,-0.01,-0.53,-0.07,21.00,5228.27,-76.00,1.00
58435.00,2019-05-24 17:09:14.435,20.42,312.72,2312.94,1.51,0.00,2.00,1.00,253.38,0.92,12.67,43.48,65.09,-0.01,-0.55,-0.04,21.00,5243.00,-76.00,1.00
