OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.30,24.57,24.44,0.00,-0.58,0.03,17.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.20,24.68,24.40,0.00,-0.57,0.01,17.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.26,24.70,24.47,0.00,-0.51,0.04,17.00,10.00,0.00
4000.00,1970-01-01 00:00:04.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.18,24.69,24.53,0.00,-0.54,0.02,17.00,10.00,0.00
5000.00,1970-01-01 00:00:05.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.07,24.71,24.55,0.00,-0.57,0.04,17.00,10.00,0.00
6000.00,1970-01-01 00:00:06.000,0.00,0.00,0.00,0.31,0.00,1.00,1.00,0.00,0.00,12.08,24.68,24.53,0.00,-0.55,0.04,17.00,10.00,0.00
7000.00,1970-01-01 00:00:07.000,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.02,24.69,24.57,0.00,-0.63,0.02,17.00,10.00,0.00
8000.00,1970-01-01 00:00:08.000,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.10,24.74,24.58,0.00,-0.58,0.04,17.00,10.00,0.00
9000.00,1970-01-01 00:00:09.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.17,24.74,24.57,0.00,-0.54,0.04,17.00,10.00,0.00
10000.00,1970-01-01 00:00:10.000,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.08,24.74,24.58,0.00,-0.53,0.03,17.00,10.00,0.00
11000.00,1970-01-01 00:00:11.000,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.11,24.68,24.55,0.00,-0.57,-0.01,17.00,10.00,0.00
12020.00,1970-01-01 00:00:12.020,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.09,24.68,24.52,0.00,-0.58,0.03,17.00,10.00,0.00
13119.00,1970-01-01 00:00:13.119,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.01,24.70,24.62,0.00,-0.54,-0.01,17.00,10.00,0.00
14119.00,1970-01-01 00:00:14.119,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.00,24.70,24.59,0.00,-0.56,0.03,17.00,10.00,0.00
15119.00,1970-01-01 00:00:15.119,0.00,0.00,0.00,0.28,0.00,0.00,1.00,0.00,0.00,12.09,24.71,24.57,0.00,-0.57,0.04,1.00,10.00,0.00
16119.00,1970-01-01 00:00:16.119,0.00,0.00,0.00,0.28,0.00,0.00,1.00,0.00,0.00,12.10,24.80,24.63,0.00,-0.56,0.04,1.00,10.00,0.00
