OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1090.00,1970-01-01 00:00:01.090,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.61,59.02,81.76,149.09,0.00,-0.37,17.00,10.00,0.00
2090.00,1970-01-01 00:00:02.090,1.09,0.12,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.59,59.13,81.94,148.93,0.00,-0.40,17.00,10.00,0.00
2196.00,1970-01-01 00:00:02.196,-0.00,0.12,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.44,59.09,81.84,148.83,0.00,-0.40,21.00,10.00,0.00
2296.00,1970-01-01 00:00:02.296,-0.00,0.12,0.00,0.36,1.00,1.00,1.00,999.00,0.00,10.00,59.09,81.84,148.83,0.00,-0.27,23.00,10.00,0.00
2396.00,1970-01-01 00:00:02.396,1.43,0.23,0.00,0.36,1.00,1.00,1.00,999.00,0.00,10.70,59.09,81.84,148.83,0.00,-0.31,23.00,10.00,0.00
2496.00,1970-01-01 00:00:02.496,1.43,0.23,48.70,0.36,1.00,1.00,1.00,43.81,0.01,11.49,59.12,81.78,148.74,0.00,-0.32,23.00,7100.00,-20.00
2596.00,1970-01-01 00:00:02.596,1.43,0.23,48.70,0.35,1.00,1.00,1.00,43.81,0.01,11.49,59.12,81.78,148.74,0.00,-0.31,23.00,7100.00,-20.00
2696.00,1970-01-01 00:00:02.696,1.28,0.35,1380.77,0.36,0.00,1.00,1.00,22.33,0.02,11.43,59.12,81.78,148.74,0.00,-0.31,21.00,6759.54,-46.00
2796.00,1970-01-01 00:00:02.796,1.28,0.35,1872.69,0.35,0.00,1.00,1.00,17.56,0.02,12.33,59.16,81.82,148.43,0.00,-0.27,21.00,5475.46,-62.00
2896.00,1970-01-01 00:00:02.896,1.97,0.47,1928.14,0.35,0.00,1.00,1.00,16.41,0.03,12.31,59.16,81.82,148.43,0.00,-0.37,21.00,5464.37,-66.00
2996.00,1970-01-01 00:00:02.996,2.62,0.59,1846.78,0.32,0.00,1.00,1.00,17.83,0.04,12.33,59.20,81.82,150.54,0.00,-0.34,21.00,5480.64,-61.00
3096.00,1970-01-01 00:00:03.096,2.62,0.59,1804.57,0.33,0.00,1.00,1.00,14.14,0.05,12.31,59.20,81.82,150.54,0.00,-0.35,21.00,5489.09,-59.00
3317.00,1970-01-01 00:00:03.317,3.86,0.94,1812.91,0.33,0.00,1.00,1.00,17.26,0.06,12.38,59.11,81.82,160.91,0.00,-0.34,21.00,5487.42,-59.00
3417.00,1970-01-01 00:00:03.417,4.58,1.05,1788.48,0.35,0.00,1.00,1.00,16.77,0.07,12.39,59.11,81.82,160.91,0.00,-0.36,21.00,5492.30,-58.00
3517.00,1970-01-01 00:00:03.517,5.39,1.29,1772.03,0.36,0.00,1.00,1.00,19.19,0.08,12.36,59.11,81.82,160.91,0.00,-0.38,21.00,5495.59,-56.00
3617.00,1970-01-01 00:00:03.617,5.44,1.40,1798.59,0.36,0.00,1.00,1.00,18.56,0.09,12.38,59.07,81.82,173.05,0.00,-0.33,21.00,5490.28,-58.00
3717.00,1970-01-01 00:00:03.717,6.08,1.64,1782.85,0.35,0.00,1.00,1.00,20.49,0.10,12.40,59.07,81.82,173.05,0.00,-0.31,21.00,5493.43,-58.00
3817.00,1970-01-01 00:00:03.817,6.69,1.87,1770.88,0.36,0.00,1.00,1.00,21.15,0.11,12.37,59.07,81.82,173.05,0.00,-0.35,21.00,5495.82,-56.00
3917.00,1970-01-01 00:00:03.917,7.24,2.11,1781.23,0.35,0.00,1.00,1.00,22.69,0.11,12.39,59.13,81.82,180.95,0.00,-0.37,21.00,5493.75,-58.00
4017.00,1970-01-01 00:00:04.017,7.74,2.34,1774.49,0.36,0.00,1.00,1.00,23.08,0.12,12.42,59.13,81.82,180.95,0.00,-0.34,21.00,5495.10,-56.00
4117.00,1970-01-01 00:00:04.117,5.73,2.40,1757.86,0.35,0.00,1.00,1.00,22.70,0.13,12.41,59.14,81.82,188.00,0.00,-0.30,21.00,5498.43,-56.00
4217.00,1970-01-01 00:00:04.217,5.47,2.57,1776.99,0.36,0.00,1.00,1.00,22.53,0.14,12.37,59.14,81.82,188.00,0.00,-0.29,21.00,5494.60,-57.00
