OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,13.18,30.30,32.30,-0.01,-0.66,-0.10,17.00,10.00,0.00,0.00
2188.00,1970-01-01 00:00:02.188,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,13.17,30.33,32.45,-0.01,-0.67,-0.10,17.00,10.00,0.00,0.00
3281.00,1970-01-01 00:00:03.281,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,13.06,30.38,32.41,-0.01,-0.68,-0.10,17.00,10.00,0.00,0.00
4374.00,1970-01-01 00:00:04.374,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,13.05,30.41,32.41,-0.01,-0.62,-0.10,17.00,10.00,0.00,0.00
5464.00,1970-01-01 00:00:05.464,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,13.06,30.34,32.47,-0.01,-0.70,-0.10,17.00,10.00,0.00,0.00
6560.00,1970-01-01 00:00:06.560,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,13.02,30.44,32.45,-0.01,-0.65,-0.10,17.00,10.00,0.00,0.00
7653.00,1970-01-01 00:00:07.653,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.99,30.45,32.45,-0.01,-0.68,-0.10,17.00,10.00,0.00,0.00
8746.00,1970-01-01 00:00:08.746,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.96,30.45,32.45,-0.01,-0.67,-0.11,17.00,10.00,0.00,0.00
9839.00,1970-01-01 00:00:09.839,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.96,30.44,32.38,-0.01,-0.64,-0.11,17.00,10.00,0.00,0.00
10935.00,1970-01-01 00:00:10.935,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.96,30.45,32.40,-0.01,-0.69,-0.10,17.00,10.00,0.00,0.00
12028.00,1970-01-01 00:00:12.028,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.96,30.46,32.42,-0.01,-0.65,-0.10,17.00,10.00,0.00,0.00
13121.00,1970-01-01 00:00:13.121,0.00,0.00,0.00,0.81,0.00,1.00,1.15,0.00,0.00,12.93,30.39,32.34,-0.01,-0.66,-0.10,17.00,10.00,0.00,0.00
14214.00,1970-01-01 00:00:14.214,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.92,30.50,32.41,-0.01,-0.65,-0.11,17.00,10.00,0.00,0.00
15306.00,1970-01-01 00:00:15.306,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.91,30.48,32.43,-0.01,-0.66,-0.10,17.00,10.00,0.00,0.00
16399.00,1970-01-01 00:00:16.399,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.91,30.44,32.47,-0.01,-0.65,-0.11,17.00,10.00,0.00,0.00
17495.00,1970-01-01 00:00:17.495,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.91,30.50,32.42,-0.01,-0.66,-0.10,17.00,10.00,0.00,0.00
18588.00,1970-01-01 00:00:18.588,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.88,30.50,32.47,-0.01,-0.64,-0.11,17.00,10.00,0.00,0.00
19681.00,1970-01-01 00:00:19.681,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.88,30.48,32.45,-0.01,-0.65,-0.10,17.00,10.00,0.00,0.00
20774.00,2019-05-25 15:19:48.774,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.97,30.55,32.40,-0.01,-0.66,-0.10,17.00,10.00,0.00,0.00
