OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1087.00,1970-01-01 00:00:01.087,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.72,54.49,44.47,54.13,0.00,-0.17,16.00,10.00,0.00
2173.00,1970-01-01 00:00:02.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.72,54.55,44.42,54.14,0.00,-0.17,16.00,10.00,0.00
3173.00,1970-01-01 00:00:03.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.71,54.55,44.50,54.02,0.00,-0.16,16.00,10.00,0.00
4173.00,1970-01-01 00:00:04.173,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.67,54.59,44.53,54.01,0.00,-0.17,16.00,10.00,0.00
5173.00,1970-01-01 00:00:05.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.68,54.52,44.45,53.91,0.00,-0.17,16.00,10.00,0.00
6173.00,1970-01-01 00:00:06.173,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.65,54.55,44.47,53.91,0.00,-0.16,16.00,10.00,0.00
7173.00,1970-01-01 00:00:07.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.67,54.57,44.45,53.84,0.00,-0.16,16.00,10.00,0.00
8173.00,1970-01-01 00:00:08.173,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.67,54.63,44.48,53.75,0.00,-0.16,16.00,10.00,0.00
9173.00,1970-01-01 00:00:09.173,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.65,54.62,44.45,53.75,0.00,-0.17,16.00,10.00,0.00
10173.00,1970-01-01 00:00:10.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.66,54.67,44.44,53.66,0.00,-0.17,16.00,10.00,0.00
11173.00,1970-01-01 00:00:11.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.64,54.57,44.40,53.55,0.00,-0.16,16.00,10.00,0.00
12173.00,1970-01-01 00:00:12.173,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.64,54.56,44.32,53.50,0.00,-0.17,16.00,10.00,0.00
13173.00,1970-01-01 00:00:13.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.69,54.56,44.39,53.44,0.00,-0.17,16.00,10.00,0.00
14173.00,1970-01-01 00:00:14.173,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.69,54.54,44.27,53.33,0.00,-0.16,16.00,10.00,0.00
15215.00,1970-01-01 00:00:15.215,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.69,54.62,44.32,53.28,0.00,-0.17,16.00,10.00,0.00
16302.00,1970-01-01 00:00:16.302,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.66,54.66,44.32,53.16,0.00,-0.16,16.00,10.00,0.00
17302.00,1970-01-01 00:00:17.302,0.00,0.00,0.00,0.25,0.00,1.00,1.50,0.00,0.00,12.68,54.61,44.34,53.17,0.00,-0.16,16.00,10.00,0.00
18302.00,1970-01-01 00:00:18.302,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.67,54.62,44.34,53.05,0.00,-0.16,16.00,10.00,0.00
19302.00,1970-01-01 00:00:19.302,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.65,54.61,44.38,53.01,0.00,-0.16,16.00,10.00,0.00
20302.00,1970-01-01 00:00:20.302,0.00,0.00,0.00,0.27,0.00,1.00,1.50,0.00,0.00,12.65,54.63,44.30,53.03,0.00,-0.16,16.00,10.00,0.00
21302.00,1970-01-01 00:00:21.302,0.00,0.00,0.00,1.47,0.00,1.00,1.50,0.00,0.00,12.54,54.77,44.24,53.02,0.00,-0.17,16.00,10.00,0.00
22302.00,1970-01-01 00:00:22.302,0.00,0.00,0.00,1.47,0.00,1.00,1.50,0.00,0.00,12.67,54.80,44.33,52.88,0.00,-0.16,16.00,10.00,0.00
23302.00,1970-01-01 00:00:23.302,0.00,0.00,0.00,1.47,0.00,1.00,1.50,0.00,0.00,12.69,54.80,44.35,52.95,0.00,-0.16,16.00,10.00,0.00
24302.00,1970-01-01 00:00:24.302,0.00,0.00,0.00,1.47,0.00,1.00,1.50,0.00,0.00,12.66,54.67,44.38,52.90,0.00,-0.16,16.00,10.00,0.00
25302.00,1970-01-01 00:00:25.302,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.69,54.84,44.32,52.91,0.00,-0.16,16.00,10.00,0.00
26302.00,1970-01-01 00:00:26.302,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.51,54.80,44.38,52.81,0.00,-0.16,16.00,10.00,0.00
27302.00,1970-01-01 00:00:27.302,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.74,44.38,52.76,0.00,-0.16,16.00,10.00,0.00
28302.00,1970-01-01 00:00:28.302,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.86,44.39,52.73,0.00,-0.16,16.00,10.00,0.00
29333.00,1970-01-01 00:00:29.333,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.52,54.79,44.37,52.72,0.00,-0.16,16.00,10.00,0.00
30420.00,1970-01-01 00:00:30.420,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.77,44.30,52.70,0.00,-0.17,16.00,10.00,0.00
31501.00,1970-01-01 00:00:31.501,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.68,54.84,44.33,52.56,0.00,-0.16,16.00,10.00,0.00
32589.00,1970-01-01 00:00:32.589,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.74,44.27,52.59,0.00,-0.16,16.00,10.00,0.00
33676.00,1970-01-01 00:00:33.676,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.84,44.33,52.54,0.00,-0.16,16.00,10.00,0.00
34762.00,1970-01-01 00:00:34.762,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.54,54.88,44.26,52.45,0.00,-0.15,16.00,10.00,0.00
35846.00,1970-01-01 00:00:35.846,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.92,44.33,52.49,0.00,-0.16,16.00,10.00,0.00
36933.00,1970-01-01 00:00:36.933,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.53,54.88,44.29,52.42,0.00,-0.16,16.00,10.00,0.00
38020.00,1970-01-01 00:00:38.020,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.66,54.88,44.24,52.43,0.00,-0.17,16.00,10.00,0.00
