OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1117.00,1970-01-01 00:00:01.117,12.66,2.46,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.35,53.84,79.96,-0.01,-0.61,-0.05,17.00,10.00,0.00,0.00
2232.00,1970-01-01 00:00:02.232,13.08,6.44,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.37,53.82,79.86,-0.01,-0.63,-0.07,17.00,10.00,0.00,0.00
3112.00,1970-01-01 00:00:03.112,13.00,9.71,0.00,0.82,0.00,1.00,1.00,999.00,0.00,12.31,53.84,79.82,-0.01,-0.65,-0.06,21.00,10.00,0.00,1.00
3212.00,1970-01-01 00:00:03.212,12.96,10.06,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.33,53.84,79.82,-0.01,-0.62,-0.05,21.00,10.00,0.00,1.00
3345.00,1970-01-01 00:00:03.345,13.01,10.53,0.00,0.80,1.00,2.00,1.00,999.00,0.00,12.31,53.80,79.81,-0.01,-0.45,-0.04,21.00,10.00,0.00,1.00
3445.00,1970-01-01 00:00:03.445,12.97,10.88,0.00,0.82,1.00,2.00,1.00,999.00,0.00,10.58,53.80,79.81,-0.01,-0.62,-0.07,23.00,10.00,0.00,1.00
3545.00,1970-01-01 00:00:03.545,12.95,11.24,34.04,0.81,1.00,2.00,1.00,999.00,0.01,11.28,53.80,79.81,-0.01,-0.60,-0.07,23.00,6006.00,-20.00,1.00
3645.00,1970-01-01 00:00:03.645,12.88,11.59,34.04,0.81,1.00,2.00,1.00,999.00,0.01,11.33,53.78,79.84,-0.01,-0.63,-0.06,23.00,6006.00,-20.00,1.00
3745.00,1970-01-01 00:00:03.745,12.94,11.94,858.74,0.81,1.00,2.00,1.00,813.05,0.01,11.10,53.78,79.84,-0.01,-0.71,-0.05,23.00,5940.69,-35.00,1.00
3845.00,1970-01-01 00:00:03.845,12.92,12.29,1821.44,0.82,0.00,2.00,1.00,426.71,0.02,12.13,53.78,79.84,-0.01,-0.62,-0.03,21.00,5519.79,-59.00,1.00
3945.00,1970-01-01 00:00:03.945,12.96,12.64,1939.80,0.82,0.00,2.00,1.00,355.89,0.03,12.17,53.91,79.84,-0.01,-0.63,-0.01,21.00,5377.61,-66.00,1.00
4045.00,1970-01-01 00:00:04.045,13.04,12.99,1866.80,0.80,0.00,2.00,1.00,264.82,0.04,12.18,53.91,79.84,-0.01,-0.62,-0.02,21.00,5465.29,-62.00,1.00
4145.00,1970-01-01 00:00:04.145,13.12,13.46,1836.01,0.82,0.00,2.00,1.00,214.46,0.05,12.17,53.83,79.84,-0.01,-0.62,-0.02,21.00,5502.28,-61.00,1.00
4245.00,1970-01-01 00:00:04.245,13.19,13.81,1830.05,0.82,0.00,2.00,1.00,198.38,0.05,12.21,53.83,79.84,-0.01,-0.64,-0.02,21.00,5509.44,-60.00,1.00
4469.00,1970-01-01 00:00:04.469,13.39,14.63,1813.81,0.83,0.00,2.00,1.00,150.90,0.07,12.18,53.75,79.84,-0.01,-0.62,-0.01,21.00,5528.95,-59.00,1.00
4569.00,1970-01-01 00:00:04.569,13.46,14.98,1817.38,0.80,0.00,2.00,1.00,144.30,0.08,12.21,53.75,79.84,-0.01,-0.62,-0.04,21.00,5524.66,-59.00,1.00
4669.00,1970-01-01 00:00:04.669,13.57,15.33,1850.71,0.80,0.00,2.00,1.00,130.49,0.09,12.20,53.75,79.84,-0.01,-0.63,-0.01,21.00,5484.63,-62.00,1.00
4769.00,1970-01-01 00:00:04.769,13.73,15.80,1849.20,0.83,0.00,2.00,1.00,127.09,0.09,12.20,53.78,79.84,-0.01,-0.65,-0.03,21.00,5486.44,-61.00,1.00
4869.00,1970-01-01 00:00:04.869,13.80,16.15,1839.25,0.83,0.00,2.00,1.00,117.02,0.10,12.22,53.78,79.84,-0.01,-0.62,-0.01,21.00,5498.39,-61.00,1.00
4969.00,1970-01-01 00:00:04.969,13.89,16.50,1841.37,0.83,0.00,2.00,1.00,113.91,0.11,12.20,53.78,79.84,-0.01,-0.61,-0.07,21.00,5495.85,-61.00,1.00
5069.00,1970-01-01 00:00:05.069,14.02,16.97,1836.80,0.80,0.00,2.00,1.00,107.03,0.12,12.21,53.76,79.84,-0.01,-0.62,-0.04,21.00,5501.33,-61.00,1.00
5169.00,1970-01-01 00:00:05.169,14.15,17.32,1823.79,0.83,0.00,2.00,1.00,104.71,0.12,12.21,53.76,79.84,-0.01,-0.62,-0.05,21.00,5516.96,-59.00,1.00
5269.00,1970-01-01 00:00:05.269,14.17,17.67,1848.94,0.81,0.00,2.00,1.00,98.67,0.13,12.21,53.77,79.74,-0.01,-0.64,-0.03,21.00,5486.75,-61.00,1.00
5369.00,1970-01-01 00:00:05.369,14.26,18.14,1859.48,0.80,0.00,2.00,1.00,97.57,0.14,12.22,53.77,79.74,-0.01,-0.64,-0.02,21.00,5474.09,-62.00,1.00
5594.00,1970-01-01 00:00:05.594,14.50,19.08,1828.29,0.82,0.00,2.00,1.00,89.44,0.16,12.20,53.78,79.77,-0.01,-0.63,-0.04,21.00,5511.55,-60.00,1.00
5694.00,1970-01-01 00:00:05.694,14.58,19.43,1855.06,0.80,0.00,2.00,1.00,88.26,0.16,12.21,53.78,79.77,-0.01,-0.62,-0.02,21.00,5479.40,-62.00,1.00
5794.00,1970-01-01 00:00:05.794,14.68,19.90,1850.42,0.80,0.00,2.00,1.00,85.12,0.17,12.19,53.78,79.77,-0.01,-0.67,-0.03,21.00,5484.97,-62.00,1.00
5894.00,1970-01-01 00:00:05.894,14.75,20.25,1861.71,0.82,0.00,2.00,1.00,84.16,0.18,12.22,53.70,79.77,-0.01,-0.62,-0.02,21.00,5471.42,-62.00,1.00
5994.00,1970-01-01 00:00:05.994,14.88,20.72,1855.46,0.82,0.00,2.00,1.00,81.48,0.19,12.23,53.70,79.77,-0.01,-0.59,-0.00,21.00,5478.92,-62.00,1.00
6094.00,1970-01-01 00:00:06.094,15.00,21.07,1865.03,0.81,0.00,2.00,1.00,78.65,0.20,12.23,53.70,79.77,-0.01,-0.61,-0.04,21.00,5467.42,-62.00,1.00
6194.00,1970-01-01 00:00:06.194,15.09,21.53,1861.74,0.82,0.00,2.00,1.00,78.40,0.20,12.22,53.73,79.77,-0.01,-0.61,-0.03,21.00,5471.38,-62.00,1.00
6294.00,1970-01-01 00:00:06.294,15.13,22.00,1875.64,0.82,0.00,2.00,1.00,76.33,0.21,12.25,53.73,79.77,-0.01,-0.63,-0.04,21.00,5454.67,-63.00,1.00
6394.00,1970-01-01 00:00:06.394,15.22,22.35,1870.82,0.82,0.00,2.00,1.00,75.76,0.22,12.22,53.77,79.77,-0.01,-0.62,-0.04,21.00,5460.47,-62.00,1.00
6494.00,1970-01-01 00:00:06.494,15.38,22.82,1890.57,0.80,0.00,2.00,1.00,73.94,0.23,12.21,53.77,79.77,-0.01,-0.60,-0.04,21.00,5436.75,-64.00,1.00
6719.00,1970-01-01 00:00:06.719,15.58,23.76,1904.70,0.80,0.00,2.00,1.00,72.23,0.25,12.23,53.73,79.72,-0.01,-0.63,-0.04,21.00,5419.77,-65.00,1.00
6819.00,1970-01-01 00:00:06.819,15.77,24.23,1903.37,0.81,0.00,2.00,1.00,70.74,0.26,12.21,53.73,79.72,-0.01,-0.64,-0.04,21.00,5421.37,-65.00,1.00
6919.00,1970-01-01 00:00:06.919,15.88,24.69,1898.22,0.81,0.00,2.00,1.00,69.37,0.27,12.22,53.73,79.72,-0.01,-0.62,-0.01,21.00,5427.55,-64.00,1.00
