OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1092.00,1970-01-01 00:00:01.092,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.16,26.09,26.12,0.00,2.99,4.39,17.00,10.00,0.00
2179.00,1970-01-01 00:00:02.179,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.25,26.19,26.12,0.00,2.98,4.35,17.00,10.00,0.00
3266.00,1970-01-01 00:00:03.266,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.22,26.25,26.07,0.00,2.94,4.32,17.00,10.00,0.00
4359.00,1970-01-01 00:00:04.359,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.11,26.23,26.12,0.00,3.06,4.37,17.00,10.00,0.00
5446.00,1970-01-01 00:00:05.446,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.17,26.23,26.19,0.00,2.95,4.37,17.00,10.00,0.00
6546.00,1970-01-01 00:00:06.546,0.00,0.12,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.09,26.23,26.18,0.00,3.01,4.38,17.00,10.00,0.00
7546.00,1970-01-01 00:00:07.546,0.00,0.12,0.00,0.29,0.00,1.00,1.00,999.00,0.00,12.08,26.25,26.13,0.00,2.99,4.37,17.00,10.00,0.00
8546.00,1970-01-01 00:00:08.546,0.00,0.12,0.00,0.29,0.00,1.00,1.00,999.00,0.00,12.00,26.23,26.14,0.00,2.98,4.36,17.00,10.00,0.00
9546.00,1970-01-01 00:00:09.546,0.00,0.12,0.00,0.25,0.00,1.00,1.00,999.00,0.00,11.97,26.35,26.23,0.00,2.98,4.36,17.00,10.00,0.00
10546.00,1970-01-01 00:00:10.546,0.00,0.12,0.00,0.29,0.00,1.00,1.00,999.00,0.00,12.02,26.27,26.20,0.00,3.04,4.37,17.00,10.00,0.00
11546.00,1970-01-01 00:00:11.546,0.00,0.12,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.05,26.25,26.23,0.00,3.00,4.37,17.00,10.00,0.00
12546.00,1970-01-01 00:00:12.546,0.00,0.12,0.00,0.29,0.00,1.00,1.00,999.00,0.00,12.05,26.25,26.13,0.00,3.00,4.36,17.00,10.00,0.00
13546.00,1970-01-01 00:00:13.546,0.00,0.12,0.00,0.29,0.00,1.00,1.00,999.00,0.00,11.94,26.23,26.16,0.00,2.97,4.37,17.00,10.00,0.00
14546.00,1970-01-01 00:00:14.546,0.00,0.12,0.00,0.28,0.00,1.00,1.00,999.00,0.00,12.05,26.34,26.19,0.00,2.99,4.37,17.00,10.00,0.00
15546.00,1970-01-01 00:00:15.546,0.00,0.12,0.00,0.28,0.00,1.00,1.00,999.00,0.00,12.05,26.32,26.16,0.00,3.00,4.34,17.00,10.00,0.00
