OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1092.00,1970-01-01 00:00:01.092,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.01,20.90,20.43,-199.92,-0.58,0.07,17.00,10.00,0.00
2184.00,1970-01-01 00:00:02.184,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.99,21.04,20.45,-199.92,-0.58,0.06,17.00,10.00,0.00
3277.00,1970-01-01 00:00:03.277,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.88,21.05,20.54,-199.92,-0.64,0.06,17.00,10.00,0.00
4370.00,1970-01-01 00:00:04.370,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.79,21.08,20.53,-199.92,-0.49,0.07,17.00,10.00,0.00
5463.00,1970-01-01 00:00:05.463,0.00,0.00,0.00,0.32,0.00,1.00,1.00,0.00,0.00,12.76,20.97,20.49,-199.92,-0.63,0.06,17.00,10.00,0.00
6550.00,1970-01-01 00:00:06.550,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.74,21.05,20.56,-199.92,-0.57,0.03,17.00,10.00,0.00
7643.00,1970-01-01 00:00:07.643,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,12.79,21.13,20.58,-199.92,-0.52,0.06,17.00,10.00,0.00
8736.00,1970-01-01 00:00:08.736,0.00,0.00,0.00,0.31,0.00,1.00,1.00,0.00,0.00,12.71,21.10,20.53,-199.92,-0.56,0.06,17.00,10.00,0.00
9829.00,1970-01-01 00:00:09.829,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,12.76,21.13,20.55,-199.92,-0.57,0.06,17.00,10.00,0.00
10922.00,1970-01-01 00:00:10.922,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,12.75,21.14,20.53,-199.92,-0.60,0.06,17.00,10.00,0.00
11922.00,1970-01-01 00:00:11.922,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.70,21.08,20.54,-199.92,-0.54,0.06,17.00,10.00,0.00
12922.00,1970-01-01 00:00:12.922,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.72,21.10,20.58,-199.92,-0.57,0.06,17.00,10.00,0.00
13922.00,1970-01-01 00:00:13.922,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.70,21.12,20.59,-199.92,-0.57,0.06,17.00,10.00,0.00
14922.00,1970-01-01 00:00:14.922,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.74,21.15,20.64,-199.92,-0.58,0.05,17.00,10.00,0.00
15922.00,1970-01-01 00:00:15.922,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.69,21.06,20.58,-199.92,-0.58,0.06,17.00,10.00,0.00
16922.00,1970-01-01 00:00:16.922,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.72,20.97,20.55,-199.92,-0.62,0.06,17.00,10.00,0.00
17922.00,1970-01-01 00:00:17.922,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.70,21.10,20.66,-199.92,-0.56,0.06,17.00,10.00,0.00
18922.00,1970-01-01 00:00:18.922,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.75,21.13,20.64,-199.92,-0.58,0.03,17.00,10.00,0.00
19922.00,1970-01-01 00:00:19.922,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.74,21.14,20.62,-199.92,-0.58,0.05,17.00,10.00,0.00
