OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1075.00,1970-01-01 00:00:01.075,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.63,0.00,0.00,0.00,2.09,3.36,17.00,10.00,0.00
2162.00,1970-01-01 00:00:02.162,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.58,34.18,44.05,1372.05,2.07,3.33,17.00,10.00,0.00
3255.00,1970-01-01 00:00:03.255,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.57,34.18,44.05,1372.05,2.01,3.29,17.00,10.00,0.00
4350.00,1970-01-01 00:00:04.350,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.54,34.25,44.03,1372.05,2.02,3.29,17.00,10.00,0.00
5440.00,1970-01-01 00:00:05.440,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.53,34.14,44.06,1372.05,1.96,3.25,17.00,10.00,0.00
6530.00,1970-01-01 00:00:06.530,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.49,34.22,43.98,1372.05,1.99,3.24,17.00,10.00,0.00
7620.00,1970-01-01 00:00:07.620,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.53,34.25,44.00,1372.05,1.76,3.06,17.00,10.00,0.00
8716.00,1970-01-01 00:00:08.716,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.53,34.23,43.93,1372.05,1.73,2.95,17.00,10.00,0.00
9802.00,1970-01-01 00:00:09.802,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.50,34.27,44.03,1372.05,1.73,2.94,17.00,10.00,0.00
10802.00,1970-01-01 00:00:10.802,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.47,34.22,44.00,1372.05,1.71,2.93,17.00,10.00,0.00
11802.00,1970-01-01 00:00:11.802,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.47,34.18,43.91,1372.05,1.69,2.89,17.00,10.00,0.00
12802.00,1970-01-01 00:00:12.802,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.47,34.20,43.96,1372.05,1.69,2.92,17.00,10.00,0.00
13802.00,1970-01-01 00:00:13.802,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.56,34.24,43.83,1372.05,1.64,2.88,17.00,10.00,0.00
14802.00,1970-01-01 00:00:14.802,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.54,34.27,43.84,1372.05,1.66,2.86,17.00,10.00,0.00
15802.00,1970-01-01 00:00:15.802,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.51,34.24,43.80,1372.05,1.65,2.86,17.00,10.00,0.00
16802.00,1970-01-01 00:00:16.802,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.57,34.23,43.84,1372.05,1.57,2.76,17.00,10.00,0.00
17802.00,1970-01-01 00:00:17.802,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.57,34.22,43.82,1372.05,1.49,2.73,17.00,10.00,0.00
18802.00,1970-01-01 00:00:18.802,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.51,34.16,43.73,1372.05,1.52,2.72,17.00,10.00,0.00
19802.00,1970-01-01 00:00:19.802,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.39,34.29,43.77,1372.05,1.50,2.72,17.00,10.00,0.00
20802.00,1970-01-01 00:00:20.802,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.39,34.31,43.76,1372.05,1.54,2.72,17.00,10.00,0.00
21802.00,1970-01-01 00:00:21.802,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.56,34.25,43.71,1372.05,1.53,2.72,17.00,10.00,0.00
22890.00,1970-01-01 00:00:22.890,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.52,34.20,43.73,1372.05,-0.68,-0.23,17.00,10.00,0.00
23650.00,1970-01-01 00:00:23.650,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.42,34.20,43.71,1372.05,-0.65,-0.00,21.00,10.00,0.00
24650.00,1970-01-01 00:00:24.650,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.56,34.23,43.66,1372.05,-0.65,0.01,17.00,10.00,0.00
25650.00,1970-01-01 00:00:25.650,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.57,34.20,43.66,1372.05,-0.64,0.01,17.00,10.00,0.00
26650.00,1970-01-01 00:00:26.650,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.40,34.18,43.62,1372.05,-0.65,-0.00,17.00,10.00,0.00
26804.00,1970-01-01 00:00:26.804,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.57,34.25,43.64,1372.05,-0.63,0.00,21.00,10.00,0.00
26904.00,1970-01-01 00:00:26.904,0.00,0.00,0.00,1.47,1.00,1.00,1.00,0.00,0.00,9.50,34.25,43.64,1372.05,-0.75,-0.05,23.00,10.00,0.00
27004.00,1970-01-01 00:00:27.004,0.00,0.00,0.00,1.47,1.00,1.00,1.00,0.00,0.00,10.55,34.18,43.71,1372.05,-0.73,-0.01,23.00,10.00,0.00
27104.00,1970-01-01 00:00:27.104,0.00,0.00,4.43,1.47,1.00,1.00,1.00,0.00,0.01,11.58,34.18,43.71,1372.05,-0.66,-0.01,23.00,7000.00,-20.00
27269.00,1970-01-01 00:00:27.269,0.00,0.00,839.38,1.47,1.00,1.00,1.00,0.00,0.01,10.73,34.24,43.65,1372.05,-0.71,-0.01,23.00,7000.00,-35.00
27369.00,1970-01-01 00:00:27.369,0.00,0.00,920.81,1.47,1.00,1.00,1.00,0.00,0.02,11.56,34.24,43.65,1372.05,-0.66,-0.01,23.00,7000.00,-36.00
