OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,13.12,23.45,23.10,-0.01,-0.65,0.00,17.00,10.00,0.00,0.00
2183.00,1970-01-01 00:00:02.183,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,13.11,23.47,23.18,-0.01,-0.65,0.00,17.00,10.00,0.00,0.00
3276.00,1970-01-01 00:00:03.276,0.00,0.00,0.00,0.86,0.00,0.00,1.15,0.00,0.00,12.98,23.48,23.19,-0.01,-0.68,0.00,1.00,10.00,0.00,0.00
3926.00,1970-01-01 00:00:03.926,0.00,0.00,0.00,0.86,0.00,0.00,1.15,0.00,0.00,12.99,23.56,23.27,-0.01,-0.68,-0.00,5.00,10.00,0.00,1.00
4026.00,1970-01-01 00:00:04.026,0.00,0.00,0.00,0.84,1.00,0.00,1.15,0.00,0.00,10.80,23.56,23.27,-0.01,-0.69,0.00,7.00,10.00,0.00,1.00
4126.00,1970-01-01 00:00:04.126,0.00,0.00,29.54,0.84,1.00,0.00,1.15,0.00,0.01,10.41,23.49,23.23,-0.01,-0.61,-0.01,7.00,13788.00,-20.00,1.00
4226.00,1970-01-01 00:00:04.226,0.00,0.00,752.10,0.81,1.00,0.00,1.15,0.00,0.02,11.74,23.49,23.23,-0.01,-0.67,-0.02,7.00,13788.00,-33.00,1.00
4382.00,1970-01-01 00:00:04.382,0.00,0.00,839.32,0.81,1.00,0.00,1.15,0.00,0.03,10.89,23.49,23.23,-0.01,-0.67,-0.03,7.00,13788.00,-35.00,1.00
4482.00,1970-01-01 00:00:04.482,0.00,0.00,839.32,0.80,1.00,0.00,1.15,0.00,0.03,11.80,23.52,23.23,-0.01,-0.61,-0.02,7.00,13788.00,-35.00,1.00
4582.00,1970-01-01 00:00:04.582,0.00,0.00,861.21,0.80,1.00,0.00,1.15,0.00,0.05,11.57,23.52,23.23,-0.01,-0.73,-0.02,7.00,13788.00,-35.00,1.00
4682.00,1970-01-01 00:00:04.682,0.00,0.00,784.11,0.80,1.00,0.00,1.15,0.00,0.06,11.82,23.59,23.23,-0.01,-0.59,-0.02,7.00,13788.00,-34.00,1.00
4782.00,1970-01-01 00:00:04.782,0.00,0.00,784.11,0.83,1.00,0.00,1.15,0.00,0.06,11.68,23.59,23.23,-0.01,-0.73,-0.02,7.00,13788.00,-34.00,1.00
4882.00,1970-01-01 00:00:04.882,0.00,0.00,775.36,0.84,1.00,0.00,1.15,0.00,0.07,11.28,23.59,23.23,-0.01,-0.67,-0.02,7.00,13788.00,-33.00,1.00
4982.00,1970-01-01 00:00:04.982,0.00,0.00,773.77,0.80,1.00,0.00,1.15,0.00,0.08,11.66,23.56,23.32,-0.01,-0.64,-0.02,7.00,13788.00,-33.00,1.00
5082.00,1970-01-01 00:00:05.082,0.00,0.00,773.77,0.83,1.00,0.00,1.15,0.00,0.08,11.65,23.56,23.32,-0.01,-0.62,-0.01,7.00,13788.00,-33.00,1.00
5182.00,1970-01-01 00:00:05.182,0.00,0.00,821.10,0.83,1.00,0.00,1.15,0.00,0.09,11.22,23.56,23.32,-0.01,-0.70,-0.02,7.00,13788.00,-34.00,1.00
5282.00,1970-01-01 00:00:05.282,0.00,0.00,853.61,0.80,1.00,0.00,1.15,0.00,0.10,11.82,23.58,23.27,-0.01,-0.64,-0.02,7.00,13788.00,-35.00,1.00
5488.00,1970-01-01 00:00:05.488,0.00,0.00,912.06,0.84,1.00,0.00,1.15,0.00,0.12,11.72,23.54,23.27,-0.01,-0.73,-0.02,7.00,13788.00,-36.00,1.00
5588.00,1970-01-01 00:00:05.588,0.00,0.00,938.15,0.84,1.00,0.00,1.15,0.00,0.13,11.34,23.54,23.27,-0.01,-0.61,-0.02,7.00,13788.00,-36.00,1.00
5688.00,1970-01-01 00:00:05.688,0.00,0.00,1031.30,0.84,1.00,0.00,1.15,0.00,0.14,11.29,23.54,23.27,-0.01,-0.68,-0.04,7.00,13788.00,-38.00,1.00
5788.00,2019-05-27 15:17:25.788,0.00,0.00,1159.63,0.84,1.00,0.00,1.15,0.00,0.15,11.62,23.59,23.27,-0.01,-0.62,-0.02,7.00,13788.00,-40.00,1.00
5888.00,2019-05-27 15:17:25.888,0.00,0.00,1298.74,0.85,0.00,0.00,1.15,0.00,0.16,12.51,23.59,23.27,-0.01,-0.64,-0.01,5.00,13788.00,-43.00,1.00
5988.00,2019-05-27 15:17:25.988,0.00,0.00,1428.08,0.80,0.00,0.00,1.15,0.00,0.17,12.63,23.59,23.27,-0.01,-0.70,0.00,5.00,13788.00,-48.00,1.00
6088.00,2019-05-27 15:17:26.088,0.00,0.00,1598.57,0.85,0.00,0.00,1.15,0.00,0.20,12.58,23.55,23.27,-0.01,-0.61,0.00,5.00,13788.00,-53.00,1.00
6188.00,2019-05-27 15:17:26.188,0.00,0.00,1665.42,0.84,0.00,0.00,1.15,0.00,0.21,12.62,23.55,23.27,-0.01,-0.64,0.00,5.00,13788.00,-54.00,1.00
6288.00,2019-05-27 15:17:26.288,0.00,0.00,1881.41,0.85,0.00,0.00,1.15,0.00,0.23,12.63,23.52,23.27,-0.01,-0.66,0.00,5.00,13788.00,-63.00,1.00
6388.00,2019-05-27 15:17:26.388,0.00,0.00,2099.99,0.80,0.00,0.00,1.15,0.00,0.25,12.62,23.52,23.27,-0.01,-0.65,0.00,5.00,13788.00,-72.00,1.00
6588.00,2019-05-27 15:17:26.588,0.00,0.00,2614.38,0.80,0.00,0.00,1.15,0.00,0.30,12.68,23.54,23.23,-0.01,-0.62,0.00,5.00,13788.00,-82.00,1.00
6688.00,2019-05-27 15:17:26.688,0.00,0.00,2434.18,0.83,0.00,0.00,1.15,0.00,0.32,12.68,23.54,23.23,-0.01,-0.64,-0.02,5.00,13788.00,-78.00,1.00
6788.00,2019-05-27 15:17:26.788,0.00,0.00,2676.06,0.81,0.00,0.00,1.15,0.00,0.35,12.67,23.54,23.23,-0.01,-0.65,-0.01,5.00,13788.00,-83.00,1.00
