OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1120.00,1970-01-01 00:00:01.120,22.16,4.56,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.33,60.70,89.07,-0.01,-0.63,-0.01,17.00,10.00,0.00,0.00
2238.00,1970-01-01 00:00:02.238,22.55,11.59,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.35,60.66,89.05,-0.01,-0.61,-0.01,17.00,10.00,0.00,0.00
3356.00,1970-01-01 00:00:03.356,22.14,18.49,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.33,60.62,89.02,-0.01,-0.63,-0.02,17.00,10.00,0.00,0.00
4356.00,1970-01-01 00:00:04.356,21.90,24.58,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.31,60.59,88.90,-0.01,-0.61,-0.01,17.00,10.00,0.00,0.00
5356.00,1970-01-01 00:00:05.356,21.70,30.66,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.29,60.57,88.84,-0.01,-0.63,-0.01,17.00,10.00,0.00,0.00
6356.00,1970-01-01 00:00:06.356,21.57,36.63,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.28,60.45,88.79,-0.01,-0.62,-0.01,17.00,10.00,0.00,0.00
7356.00,1970-01-01 00:00:07.356,21.32,42.60,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.28,60.46,88.77,-0.01,-0.65,-0.01,17.00,10.00,0.00,0.00
8356.00,1970-01-01 00:00:08.356,21.15,48.45,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.27,60.50,88.63,-0.01,-0.65,-0.01,17.00,10.00,0.00,0.00
9356.00,1970-01-01 00:00:09.356,20.85,54.30,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.27,60.41,88.57,-0.01,-0.59,-0.02,17.00,10.00,0.00,0.00
10356.00,1970-01-01 00:00:10.356,21.05,60.16,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.29,60.41,88.48,-0.01,-0.60,-0.01,17.00,10.00,0.00,0.00
11356.00,1970-01-01 00:00:11.356,21.13,66.01,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.27,60.37,88.45,-0.01,-0.62,-0.02,17.00,10.00,0.00,0.00
12356.00,1970-01-01 00:00:12.356,21.50,71.86,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.26,60.38,88.44,-0.01,-0.61,-0.01,17.00,10.00,0.00,0.00
13413.00,1970-01-01 00:00:13.413,21.92,78.30,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.26,60.38,88.18,-0.01,-0.63,-0.01,17.00,10.00,0.00,0.00
14531.00,1970-01-01 00:00:14.531,22.21,85.20,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.33,60.26,88.24,-0.01,-0.62,-0.02,17.00,10.00,0.00,0.00
15649.00,1970-01-01 00:00:15.649,22.41,92.11,0.00,0.82,0.00,2.00,1.00,999.00,0.00,12.27,60.25,88.13,-0.01,-0.62,-0.00,17.00,10.00,0.00,0.00
16767.00,1970-01-01 00:00:16.767,22.34,99.13,0.00,0.80,0.00,2.00,1.00,999.00,0.00,12.34,60.16,88.04,-0.01,-0.63,-0.01,17.00,10.00,0.00,0.00
17879.00,1970-01-01 00:00:17.879,22.29,105.92,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.34,60.14,88.01,-0.01,-0.63,0.00,17.00,10.00,0.00,0.00
18991.00,1970-01-01 00:00:18.991,22.28,112.82,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.20,60.06,87.92,-0.01,-0.63,-0.00,17.00,10.00,0.00,0.00
19991.00,1970-01-01 00:00:19.991,22.10,119.02,0.00,1.51,0.00,2.00,1.00,999.00,0.00,12.32,60.06,87.87,-0.01,-0.63,-0.02,17.00,10.00,0.00,0.00
