OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.77,32.48,36.27,-0.01,1.03,1.78,17.00,10.00,0.00,0.00
2189.00,1970-01-01 00:00:02.189,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.76,32.56,36.30,-0.01,1.03,1.78,17.00,10.00,0.00,0.00
3282.00,1970-01-01 00:00:03.282,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.69,32.59,36.30,-0.01,1.00,1.77,17.00,10.00,0.00,0.00
4369.00,1970-01-01 00:00:04.369,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.58,32.59,36.34,-0.01,1.07,1.76,17.00,10.00,0.00,0.00
5462.00,1970-01-01 00:00:05.462,0.00,0.00,0.00,0.84,0.00,1.00,1.15,0.00,0.00,12.59,32.56,36.31,-0.01,0.96,1.76,17.00,10.00,0.00,0.00
6555.00,1970-01-01 00:00:06.555,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.60,32.56,36.30,-0.01,1.02,1.76,17.00,10.00,0.00,0.00
7555.00,1970-01-01 00:00:07.555,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.60,32.63,36.30,-0.01,0.99,1.76,17.00,10.00,0.00,0.00
8555.00,1970-01-01 00:00:08.555,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.57,32.58,36.34,-0.01,1.01,1.76,17.00,10.00,0.00,0.00
9555.00,1970-01-01 00:00:09.555,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.56,32.56,36.36,-0.01,0.96,1.76,17.00,10.00,0.00,0.00
10555.00,1970-01-01 00:00:10.555,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.57,32.61,36.37,-0.01,0.97,1.72,17.00,10.00,0.00,0.00
11555.00,1970-01-01 00:00:11.555,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.54,32.54,36.28,-0.01,0.84,1.60,17.00,10.00,0.00,0.00
12555.00,1970-01-01 00:00:12.555,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.55,32.61,36.23,-0.01,0.79,1.57,17.00,10.00,0.00,0.00
13555.00,1970-01-01 00:00:13.555,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.53,32.61,36.28,-0.01,0.72,1.48,17.00,10.00,0.00,0.00
14555.00,1970-01-01 00:00:14.555,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.55,32.60,36.34,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
15555.00,1970-01-01 00:00:15.555,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.52,32.61,36.30,-0.01,0.69,1.46,17.00,10.00,0.00,0.00
16555.00,1970-01-01 00:00:16.555,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.51,32.65,36.34,-0.01,0.67,1.46,17.00,10.00,0.00,0.00
17555.00,1970-01-01 00:00:17.555,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.51,32.61,36.23,-0.01,0.70,1.46,17.00,10.00,0.00,0.00
18579.00,1970-01-01 00:00:18.579,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.51,32.59,36.32,-0.01,0.69,1.46,17.00,10.00,0.00,0.00
19672.00,1970-01-01 00:00:19.672,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.57,32.61,36.23,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
20672.00,1970-01-01 00:00:20.672,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.60,32.66,36.26,-0.01,0.69,1.46,17.00,10.00,0.00,0.00
21672.00,1970-01-01 00:00:21.672,0.00,0.00,0.00,0.81,0.00,1.00,1.15,0.00,0.00,12.60,32.66,36.31,-0.01,0.66,1.46,17.00,10.00,0.00,0.00
22672.00,1970-01-01 00:00:22.672,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.61,32.63,36.27,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
23672.00,1970-01-01 00:00:23.672,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.55,32.63,36.31,-0.01,0.66,1.46,17.00,10.00,0.00,0.00
24672.00,1970-01-01 00:00:24.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.41,32.65,36.21,-0.01,0.67,1.46,17.00,10.00,0.00,0.00
25672.00,1970-01-01 00:00:25.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.54,32.63,36.30,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
26672.00,1970-01-01 00:00:26.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.56,32.67,36.23,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
27672.00,1970-01-01 00:00:27.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.56,32.70,36.26,-0.01,0.69,1.47,17.00,10.00,0.00,0.00
28672.00,1970-01-01 00:00:28.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.53,32.67,36.31,-0.01,0.71,1.46,17.00,10.00,0.00,0.00
29672.00,1970-01-01 00:00:29.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.40,32.63,36.27,-0.01,0.69,1.46,17.00,10.00,0.00,0.00
30672.00,1970-01-01 00:00:30.672,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.39,32.63,36.26,-0.01,0.66,1.46,17.00,10.00,0.00,0.00
31692.00,1970-01-01 00:00:31.692,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.56,32.63,36.27,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
32782.00,1970-01-01 00:00:32.782,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.40,32.60,36.20,-0.01,0.69,1.45,17.00,10.00,0.00,0.00
33872.00,1970-01-01 00:00:33.872,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.54,32.70,36.34,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
34962.00,1970-01-01 00:00:34.962,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.54,32.65,36.21,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
36052.00,1970-01-01 00:00:36.052,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.41,32.67,36.23,-0.01,0.69,1.46,17.00,10.00,0.00,0.00
37142.00,1970-01-01 00:00:37.142,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.57,32.61,36.26,-0.01,0.68,1.46,17.00,10.00,0.00,0.00
38235.00,1970-01-01 00:00:38.235,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.57,32.65,36.18,-0.01,0.66,1.46,17.00,10.00,0.00,0.00
39235.00,1970-01-01 00:00:39.235,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.42,32.56,36.28,-0.01,0.67,1.46,17.00,10.00,0.00,0.00
40235.00,1970-01-01 00:00:40.235,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.57,32.66,36.26,-0.01,0.69,1.46,17.00,10.00,0.00,0.00
