OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
487.00,1970-00-00 00:00:00.487,0.00,0.00,0.00,0.80,0.00,0.00,1.15,0.00,0.00,12.66,0.00,0.00,0.00,0.00,0.30,21.00,10.00,0.00,1.00
587.00,1970-00-00 00:00:00.587,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.66,0.00,0.00,0.00,-0.33,0.30,21.00,10.00,0.00,1.00
687.00,1970-00-00 00:00:00.687,0.00,0.00,0.00,0.80,1.00,1.00,1.15,0.00,0.00,12.60,0.00,0.00,0.00,-0.33,0.28,23.00,10.00,0.00,1.00
787.00,1970-00-00 00:00:00.787,0.00,0.00,0.00,0.80,1.00,1.00,1.15,0.00,0.00,9.92,32.81,38.44,-0.01,-0.30,0.27,23.00,10.00,0.00,1.00
887.00,1970-00-00 00:00:00.887,0.00,0.00,0.00,0.80,1.00,1.00,1.15,0.00,0.00,11.58,32.81,38.44,-0.01,-0.29,0.28,23.00,10.00,0.00,1.00
987.00,1970-00-00 00:00:00.987,0.00,0.00,133.10,0.80,1.00,1.00,1.15,0.00,0.01,11.08,32.81,38.44,-0.01,-0.38,0.31,23.00,6894.00,-22.00,1.00
1107.00,1970-01-01 00:00:01.107,0.00,0.00,1670.94,0.80,0.00,1.00,1.15,0.00,0.02,11.35,32.83,38.44,-0.01,-0.04,0.34,23.00,6422.62,-55.00,1.00
1207.00,1970-01-01 00:00:01.207,0.00,0.00,1758.01,0.80,0.00,1.00,1.15,0.00,0.02,12.44,32.83,38.44,-0.01,6.39,4.68,21.00,6208.28,-56.00,1.00
1307.00,1970-01-01 00:00:01.307,0.00,0.00,1818.24,0.80,0.00,1.00,1.15,0.00,0.04,12.47,32.83,38.44,-0.01,8.23,6.44,21.00,6235.96,-59.00,1.00
1407.00,1970-01-01 00:00:01.407,0.00,0.00,1815.60,0.80,0.00,1.00,1.15,0.00,0.04,12.48,32.78,38.44,-0.01,8.20,6.38,21.00,6234.75,-59.00,1.00
