OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1092.00,1970-01-01 00:00:01.092,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.37,37.24,38.14,-0.01,-0.67,-0.05,17.00,10.00,0.00,0.00
2182.00,1970-01-01 00:00:02.182,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.41,37.25,38.13,-0.01,-0.68,-0.05,17.00,10.00,0.00,0.00
3272.00,1970-01-01 00:00:03.272,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.39,37.34,38.15,-0.01,-0.71,-0.05,17.00,10.00,0.00,0.00
4368.00,1970-01-01 00:00:04.368,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.33,37.34,38.19,-0.01,-0.65,-0.05,17.00,10.00,0.00,0.00
5068.00,1970-01-01 00:00:05.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.36,37.28,38.17,-0.01,-0.64,-0.06,21.00,10.00,0.00,1.00
5168.00,1970-01-01 00:00:05.168,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,0.00,10.36,37.31,38.20,-0.01,-0.62,-0.07,23.00,10.00,0.00,1.00
5268.00,1970-01-01 00:00:05.268,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,0.00,11.20,37.31,38.20,-0.01,-0.74,-0.06,23.00,10.00,0.00,1.00
5467.00,1970-01-01 00:00:05.467,0.00,0.00,861.96,0.80,1.00,1.00,1.00,0.00,0.01,10.61,37.28,38.23,-0.01,-0.71,-0.06,23.00,6006.00,-35.00,1.00
5567.00,1970-01-01 00:00:05.567,0.00,0.00,1261.94,0.82,0.00,1.00,1.00,0.00,0.02,11.49,37.28,38.23,-0.01,-0.64,-0.05,21.00,6006.00,-42.00,1.00
5667.00,1970-01-01 00:00:05.667,0.00,0.00,1697.74,0.82,0.00,1.00,1.00,0.00,0.02,12.17,37.28,38.23,-0.01,-0.68,-0.05,21.00,5530.94,-55.00,1.00
5767.00,1970-01-01 00:00:05.767,0.00,0.00,1758.04,0.80,0.00,1.00,1.00,0.00,0.03,12.16,37.35,38.23,-0.01,-0.69,-0.05,21.00,5408.62,-56.00,1.00
5867.00,1970-01-01 00:00:05.867,0.00,0.00,1745.33,0.80,0.00,1.00,1.00,0.00,0.04,12.23,37.35,38.23,-0.01,-0.69,-0.05,21.00,5416.62,-56.00,1.00
5967.00,1970-01-01 00:00:05.967,0.00,0.00,1730.00,0.82,0.00,1.00,1.00,0.00,0.05,12.19,37.35,38.23,-0.01,-0.72,-0.05,21.00,5453.44,-56.00,1.00
6067.00,1970-01-01 00:00:06.067,0.00,0.00,1722.78,0.82,0.00,1.00,1.00,0.00,0.05,12.23,37.34,38.21,-0.01,-0.68,-0.06,21.00,5470.80,-56.00,1.00
6167.00,1970-01-01 00:00:06.167,0.00,0.00,1734.05,0.82,0.00,1.00,1.00,0.00,0.06,12.22,37.34,38.21,-0.01,-0.68,-0.06,21.00,5443.71,-56.00,1.00
6267.00,1970-01-01 00:00:06.267,1.72,0.12,1740.74,0.80,0.00,1.00,1.00,1.30,0.07,12.22,37.34,38.21,-0.01,-0.65,-0.05,21.00,5427.63,-56.00,1.00
