OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1109.00,1970-01-01 00:00:01.109,1.61,0.23,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.59,47.16,62.71,128.45,0.00,-0.13,17.00,10.00,0.00
2109.00,1970-01-01 00:00:02.109,1.91,0.47,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.63,47.24,62.71,128.20,0.00,-0.12,17.00,10.00,0.00
2291.00,1970-01-01 00:00:02.291,1.60,0.59,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.64,47.13,62.76,128.16,0.00,-0.13,21.00,10.00,0.00
2391.00,1970-01-01 00:00:02.391,1.60,0.59,0.00,0.36,1.00,1.00,1.00,999.00,0.00,10.01,47.13,62.76,128.16,0.00,-0.12,23.00,10.00,0.00
2491.00,1970-01-01 00:00:02.491,1.60,0.59,49.86,0.36,1.00,1.00,1.00,109.52,0.01,10.86,47.13,62.72,127.99,0.00,-0.15,23.00,7100.00,-20.00
2591.00,1970-01-01 00:00:02.591,1.28,0.70,782.51,0.37,1.00,1.00,1.00,65.82,0.01,11.67,47.13,62.72,127.99,0.00,-0.15,23.00,7073.99,-34.00
2691.00,1970-01-01 00:00:02.691,1.28,0.70,1292.16,0.37,0.00,1.00,1.00,44.46,0.02,12.30,47.13,62.72,127.99,0.00,-0.13,21.00,6766.63,-43.00
2791.00,1970-01-01 00:00:02.791,1.77,0.82,1699.52,0.36,0.00,1.00,1.00,40.45,0.02,12.43,47.29,62.72,127.77,0.00,-0.13,21.00,5752.38,-55.00
2891.00,1970-01-01 00:00:02.891,1.77,0.82,1798.40,0.36,0.00,1.00,1.00,28.42,0.03,12.45,47.29,62.72,127.77,0.00,-0.12,21.00,5490.32,-58.00
2991.00,1970-01-01 00:00:02.991,2.02,0.94,1816.17,0.36,0.00,1.00,1.00,28.28,0.04,12.47,47.29,62.72,127.77,0.00,-0.15,21.00,5486.77,-59.00
3091.00,1970-01-01 00:00:03.091,2.84,1.05,1814.96,0.36,0.00,1.00,1.00,25.27,0.05,12.47,47.20,62.73,132.95,0.00,-0.18,21.00,5487.01,-59.00
3191.00,1970-01-01 00:00:03.191,3.12,1.17,1820.03,0.36,0.00,1.00,1.00,23.29,0.06,12.48,47.20,62.73,132.95,0.00,-0.18,21.00,5485.99,-59.00
3336.00,1970-01-01 00:00:03.336,4.08,1.40,1820.58,0.36,0.00,1.00,1.00,23.88,0.07,12.48,47.16,62.63,142.20,0.00,-0.20,21.00,5485.88,-59.00
3436.00,1970-01-01 00:00:03.436,4.75,1.52,1810.17,0.35,0.00,1.00,1.00,24.11,0.07,12.47,47.16,62.63,142.20,0.00,-0.15,21.00,5487.97,-59.00
3536.00,1970-01-01 00:00:03.536,5.55,1.76,1803.48,0.36,0.00,1.00,1.00,24.49,0.09,12.45,47.16,62.63,142.20,0.00,-0.18,21.00,5489.30,-59.00
