OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1087.00,1970-01-01 00:00:01.087,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.03,33.30,33.79,32.25,0.00,-0.16,17.00,10.00,0.00
2171.00,1970-01-01 00:00:02.171,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.09,33.37,33.80,32.22,0.00,-0.16,17.00,10.00,0.00
3252.00,1970-01-01 00:00:03.252,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.98,33.35,33.93,32.20,0.00,-0.16,17.00,10.00,0.00
4339.00,1970-01-01 00:00:04.339,0.00,0.00,0.00,0.33,0.00,1.00,1.00,0.00,0.00,12.96,33.38,34.00,32.25,0.00,-0.15,17.00,10.00,0.00
5090.00,1970-01-01 00:00:05.090,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.97,33.35,33.89,32.27,0.00,-0.21,21.00,10.00,0.00
5190.00,1970-01-01 00:00:05.190,0.00,0.00,0.00,0.30,1.00,1.00,1.00,0.00,0.00,10.25,33.39,33.86,32.29,0.00,-0.25,23.00,10.00,0.00
5290.00,1970-01-01 00:00:05.290,0.00,0.00,0.00,0.31,1.00,1.00,1.00,0.00,0.00,11.71,33.39,33.86,32.29,0.00,-0.23,23.00,10.00,0.00
5432.00,1970-01-01 00:00:05.432,0.00,0.00,22.58,0.25,1.00,1.00,1.00,0.00,0.01,12.08,33.40,33.87,32.27,0.00,-0.22,23.00,7100.00,-20.00
5532.00,1970-01-01 00:00:05.532,0.00,0.00,927.57,0.25,1.00,1.00,1.00,0.00,0.01,11.96,33.40,33.87,32.27,0.00,-0.18,23.00,6957.94,-36.00
5632.00,1970-01-01 00:00:05.632,0.00,0.00,984.07,0.32,1.00,1.00,1.00,0.00,0.02,11.64,33.40,33.87,32.27,0.00,-0.18,23.00,6912.75,-37.00
5732.00,1970-01-01 00:00:05.732,0.00,0.00,1009.66,0.25,1.00,1.00,1.00,0.00,0.02,11.59,33.35,33.87,32.16,0.00,-0.17,23.00,6894.98,-38.00
5832.00,1970-01-01 00:00:05.832,0.53,0.06,1018.30,0.25,1.00,1.00,1.00,2.23,0.03,12.25,33.35,33.87,32.16,0.00,-0.18,23.00,6890.48,-38.00
5932.00,1970-01-01 00:00:05.932,0.53,0.06,1012.77,0.31,1.00,1.00,1.00,1.86,0.04,12.10,33.35,33.87,32.16,0.00,-0.19,23.00,6893.36,-38.00
6032.00,1970-01-01 00:00:06.032,0.53,0.06,1012.77,0.31,1.00,1.00,1.00,1.86,0.04,12.10,33.35,33.87,31.69,0.00,-0.18,23.00,6893.36,-38.00
6132.00,1970-01-01 00:00:06.132,0.53,0.06,1012.71,0.31,1.00,1.00,1.00,1.60,0.04,12.00,33.35,33.87,31.69,0.00,-0.20,23.00,6893.39,-38.00
6232.00,1970-01-01 00:00:06.232,-0.00,0.06,1012.09,0.25,1.00,1.00,1.00,1.40,0.05,11.76,33.44,33.87,31.33,0.00,-0.28,23.00,6893.71,-38.00
6332.00,1970-01-01 00:00:06.332,-0.00,0.06,1009.63,0.31,1.00,1.00,1.00,1.24,0.06,11.59,33.44,33.87,31.33,0.00,-0.19,23.00,6895.00,-38.00
6553.00,1970-01-01 00:00:06.553,-0.00,0.06,1007.76,0.31,1.00,1.00,1.00,1.02,0.07,12.13,33.42,33.87,30.91,0.00,-0.20,23.00,6895.96,-38.00
6653.00,1970-01-01 00:00:06.653,0.00,0.06,1012.41,0.30,1.00,1.00,1.00,0.93,0.07,12.17,33.42,33.87,30.91,0.00,-0.19,23.00,6893.55,-38.00
6753.00,1970-01-01 00:00:06.753,0.00,0.06,1018.01,0.30,1.00,1.00,1.00,0.86,0.08,12.11,33.42,33.87,30.91,0.00,-0.18,23.00,6890.63,-38.00
6853.00,1970-01-01 00:00:06.853,0.00,0.06,1018.01,0.30,1.00,1.00,1.00,0.86,0.08,11.94,33.40,33.87,30.56,0.00,-0.19,23.00,6890.63,-38.00
6953.00,1970-01-01 00:00:06.953,0.00,0.06,1023.31,0.25,1.00,1.00,1.00,0.80,0.09,11.92,33.40,33.87,30.56,0.00,-0.18,23.00,6887.88,-38.00
7053.00,1970-01-01 00:00:07.053,-0.00,0.06,1011.48,0.29,1.00,1.00,1.00,0.75,0.09,11.69,33.40,33.87,30.56,0.00,-0.19,23.00,6894.03,-38.00
7153.00,1970-01-01 00:00:07.153,-0.00,0.06,1019.98,0.29,1.00,1.00,1.00,0.70,0.10,11.47,33.38,33.87,30.09,0.00,-0.18,23.00,6889.61,-38.00
7253.00,1970-01-01 00:00:07.253,-0.00,0.06,1038.78,0.29,1.00,1.00,1.00,0.66,0.11,12.17,33.38,33.87,30.09,0.00,-0.18,23.00,6879.83,-38.00
8253.00,1970-01-01 00:00:08.253,0.00,0.06,0.00,0.32,0.00,1.00,1.00,0.53,0.13,12.69,33.48,33.95,29.34,0.00,-0.15,17.00,6801.58,-41.00
9253.00,1970-01-01 00:00:09.253,0.00,0.06,0.00,0.28,0.00,1.00,1.00,0.53,0.13,12.75,33.44,33.87,29.55,0.00,-0.15,17.00,6801.58,-41.00
10253.00,1970-01-01 00:00:10.253,-0.00,0.06,0.00,0.31,0.00,1.00,1.00,0.53,0.13,12.75,33.35,33.91,29.91,0.00,-0.23,17.00,6801.58,-41.00
10353.00,1970-01-01 00:00:10.353,-0.00,0.06,0.00,0.28,1.00,1.00,1.00,0.53,0.13,9.61,33.35,33.91,29.91,0.00,-0.32,23.00,6801.58,-41.00
11353.00,1970-01-01 00:00:11.353,-0.00,0.06,0.00,0.25,0.00,1.00,1.00,0.47,0.15,12.72,33.45,33.82,30.08,0.00,-0.15,17.00,5600.00,-110.00
12353.00,1970-01-01 00:00:12.353,0.00,0.06,0.00,0.30,0.00,1.00,1.00,0.47,0.15,12.79,33.40,33.98,30.28,0.00,-0.21,17.00,5600.00,-110.00
13353.00,1970-01-01 00:00:13.353,0.00,0.06,0.00,0.29,0.00,1.00,1.00,0.47,0.15,12.79,33.46,33.95,30.41,0.00,-0.15,17.00,5600.00,-110.00
14369.00,1970-01-01 00:00:14.369,0.00,0.06,0.00,0.29,0.00,1.00,1.00,0.47,0.15,12.80,33.46,33.91,30.52,0.00,-0.15,17.00,5600.00,-110.00
15369.00,1970-01-01 00:00:15.369,0.00,0.06,0.00,0.30,0.00,1.00,1.00,0.47,0.15,12.79,33.45,33.91,30.61,0.00,-0.14,17.00,5600.00,-110.00
16369.00,1970-01-01 00:00:16.369,0.00,0.06,0.00,0.28,0.00,1.00,1.00,0.47,0.15,12.72,33.45,33.89,30.68,0.00,-0.16,17.00,5600.00,-110.00
