 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,0,0,1.47,0,1,1,0,0,12.27,35.08,35.69,31.06,0,-0.2,16,10,0
0,0,0,1.47,0,1,1,0,0,12.24,35.16,35.65,31.02,0,-0.21,16,10,0
0,0,0,1.47,0,1,1,0,0,12.24,35.15,35.65,31.15,0,-0.2,16,10,0
0,0,0,1.47,0,1,1,0,0,12.23,35.15,35.69,31.02,0,-0.21,16,10,0
0,0,0,1.47,0,1,1,0,0,12.26,35.12,35.67,31.13,0,-0.2,16,10,0
0,0,0,1.47,0,1,1,0,0,12.26,35.13,35.66,31.13,0,-0.2,16,10,0
0,0,0,1.47,0,1,1,0,0,12.23,35.15,35.73,31.06,0,-0.21,16,10,0
0,0,0,1.47,0,1,1,0,0,12.23,35.2,35.7,31.13,0,-0.2,16,10,0
0,0,0,1.47,0,1,1,0,0,12.26,35.22,35.75,31.2,0,-0.2,16,10,0
0,0,0,1.47,0,1,1,0,0,12.24,35.1,35.86,31.17,0,-0.21,16,10,0
0,0,0,1.47,0,1,1,0,0,12.27,35.19,35.8,31.17,0,-0.2,16,10,0
