OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
16844.00,1970-01-01 00:00:16.844,6.69,8.19,1738.75,0.80,0.00,1.00,1.00,10.12,0.60,12.76,32.07,32.03,-0.01,-0.45,0.02,21.00,5432.42,-56.00,1.00
16944.00,1970-01-01 00:00:16.944,6.75,8.31,1764.39,0.80,0.00,1.00,1.00,10.10,0.61,12.67,32.07,32.03,-0.01,-0.46,-0.00,21.00,5411.16,-56.00,1.00
17044.00,1970-01-01 00:00:17.044,6.90,8.54,1779.65,0.81,0.00,1.00,1.00,10.30,0.62,12.73,32.01,32.00,-0.01,-0.45,-0.01,21.00,5417.27,-58.00,1.00
17144.00,1970-01-01 00:00:17.144,7.04,8.78,1735.66,0.80,0.00,1.00,1.00,10.41,0.63,12.69,32.01,32.00,-0.01,-0.46,0.01,21.00,5439.85,-56.00,1.00
17244.00,1970-01-01 00:00:17.244,7.19,9.01,1783.48,0.80,0.00,1.00,1.00,10.60,0.63,12.74,32.01,32.00,-0.01,-0.43,-0.04,21.00,5418.81,-58.00,1.00
17344.00,1970-01-01 00:00:17.344,7.24,9.13,1777.73,0.80,0.00,1.00,1.00,10.57,0.64,12.75,32.00,32.00,-0.01,-0.46,0.00,21.00,5416.50,-57.00,1.00
17444.00,1970-01-01 00:00:17.444,7.40,9.36,1747.77,0.81,0.00,1.00,1.00,10.76,0.65,12.72,32.00,32.00,-0.01,-0.46,0.02,21.00,5410.76,-56.00,1.00
17544.00,1970-01-01 00:00:17.544,7.54,9.60,1858.22,0.80,0.00,1.00,1.00,10.86,0.66,12.72,31.98,32.13,-0.01,-0.46,-0.00,21.00,5448.73,-62.00,1.00
17644.00,1970-01-01 00:00:17.644,7.71,9.83,1798.24,0.80,0.00,1.00,1.00,11.04,0.66,12.71,31.98,32.13,-0.01,-0.46,-0.06,21.00,5424.71,-58.00,1.00
17869.00,1970-01-01 00:00:17.869,7.94,10.30,1844.54,0.80,0.00,1.00,1.00,11.22,0.68,12.71,32.07,32.03,-0.01,-0.43,0.00,21.00,5443.25,-61.00,1.00
17969.00,1970-01-01 00:00:17.969,8.07,10.53,1919.57,0.80,0.00,1.00,1.00,11.39,0.69,12.76,32.07,32.03,-0.01,-0.45,0.04,21.00,5473.30,-65.00,1.00
18069.00,1970-01-01 00:00:18.069,8.18,10.77,1887.56,0.80,0.00,1.00,1.00,11.48,0.70,12.70,32.07,32.03,-0.01,-0.45,-0.01,21.00,5460.48,-63.00,1.00
18169.00,1970-01-01 00:00:18.169,8.31,11.00,1883.80,0.80,0.00,1.00,1.00,11.64,0.70,12.75,31.98,32.05,-0.01,-0.45,-0.01,21.00,5458.97,-63.00,1.00
18269.00,1970-01-01 00:00:18.269,8.42,11.24,1890.72,0.80,0.00,1.00,1.00,11.72,0.71,12.72,31.98,32.05,-0.01,-0.44,-0.04,21.00,5461.74,-64.00,1.00
18369.00,1970-01-01 00:00:18.369,8.56,11.47,1906.06,0.80,0.00,1.00,1.00,11.88,0.72,12.68,31.98,32.05,-0.01,-0.47,-0.01,21.00,5467.89,-65.00,1.00
18469.00,1970-01-01 00:00:18.469,8.71,11.82,2007.46,0.80,0.00,1.00,1.00,12.07,0.73,12.73,32.01,32.06,-0.01,-0.46,-0.04,21.00,5496.54,-71.00,1.00
18569.00,1970-01-01 00:00:18.569,8.81,12.05,1934.02,0.83,0.00,1.00,1.00,12.14,0.74,12.70,32.01,32.06,-0.01,-0.43,-0.02,21.00,5479.08,-66.00,1.00
18669.00,1970-01-01 00:00:18.669,8.91,12.29,2000.67,0.80,0.00,1.00,1.00,12.29,0.74,12.71,32.02,32.06,-0.01,-0.45,0.00,21.00,5504.70,-71.00,1.00
18769.00,1970-01-01 00:00:18.769,9.03,12.52,2022.72,0.80,0.00,1.00,1.00,12.36,0.75,12.74,32.02,32.06,-0.01,-0.43,0.02,21.00,5478.21,-71.00,1.00
18994.00,1970-01-01 00:00:18.994,9.40,13.11,2166.89,0.80,0.00,1.00,1.00,12.60,0.78,12.70,32.00,32.13,-0.01,-0.45,0.01,21.00,5305.04,-74.00,1.00
19094.00,1970-01-01 00:00:19.094,9.63,13.46,2157.57,0.80,0.00,1.00,1.00,12.77,0.78,12.68,32.00,32.13,-0.01,-0.44,-0.00,21.00,5316.22,-73.00,1.00
19194.00,1970-01-01 00:00:19.194,9.81,13.69,2197.04,0.81,0.00,1.00,1.00,12.84,0.79,12.74,32.00,32.13,-0.01,-0.46,0.01,21.00,5268.82,-74.00,1.00
19294.00,1970-01-01 00:00:19.294,9.98,13.93,2229.57,0.82,0.00,1.00,1.00,12.97,0.80,12.71,32.00,32.07,-0.01,-0.44,-0.05,21.00,5229.74,-75.00,1.00
19394.00,1970-01-01 00:00:19.394,10.20,14.28,2266.50,0.84,0.00,1.00,1.00,13.14,0.81,12.71,32.00,32.07,-0.01,-0.47,-0.04,21.00,5218.42,-75.00,1.00
19494.00,1970-01-01 00:00:19.494,10.40,14.51,2321.85,1.51,0.00,1.00,1.00,13.20,0.82,12.72,32.00,32.07,-0.01,-0.46,0.04,21.00,5262.73,-76.00,1.00
19594.00,1970-01-01 00:00:19.594,10.68,14.86,2340.87,1.51,0.00,1.00,1.00,13.36,0.83,12.54,32.09,32.13,-0.01,-0.44,0.01,21.00,5277.97,-77.00,1.00
19694.00,1970-01-01 00:00:19.694,10.95,15.21,2445.34,1.51,0.00,1.00,1.00,13.51,0.84,12.73,32.09,32.13,-0.01,-0.45,0.04,21.00,5361.63,-79.00,1.00
19794.00,1970-01-01 00:00:19.794,11.23,15.57,2422.24,1.51,0.00,1.00,1.00,13.66,0.85,12.69,32.02,32.12,-0.01,-0.42,-0.05,21.00,5343.13,-78.00,1.00
19894.00,1970-01-01 00:00:19.894,11.37,15.80,2512.35,1.51,0.00,1.00,1.00,13.70,0.86,12.59,32.02,32.12,-0.01,-0.47,0.04,21.00,5410.35,-80.00,1.00
20119.00,1970-01-01 00:00:20.119,12.01,16.62,2597.57,1.51,0.00,1.00,1.00,14.00,0.88,12.74,32.00,32.16,-0.01,-0.43,0.02,21.00,5444.47,-81.00,1.00
20219.00,1970-01-01 00:00:20.219,12.31,16.97,2663.00,1.51,0.00,1.00,1.00,14.06,0.90,12.71,32.00,32.16,-0.01,-0.47,0.02,21.00,5470.66,-82.00,1.00
20319.00,1970-01-01 00:00:20.319,12.55,17.32,2719.05,1.51,0.00,1.00,1.00,14.19,0.91,12.53,32.00,32.16,-0.01,-0.49,0.00,21.00,5493.11,-83.00,1.00
20419.00,1970-01-01 00:00:20.419,12.79,17.67,2752.10,1.51,0.00,1.00,1.00,14.31,0.92,12.72,31.98,32.16,-0.01,-0.48,-0.04,21.00,5506.34,-84.00,1.00
20519.00,1970-01-01 00:00:20.519,12.99,18.02,2787.65,1.51,0.00,1.00,1.00,14.44,0.93,12.69,31.98,32.16,-0.01,-0.48,-0.04,21.00,5520.57,-85.00,1.00
20619.00,1970-01-01 00:00:20.619,13.39,18.49,2871.36,1.51,0.00,1.00,1.00,14.57,0.95,12.51,31.98,32.16,-0.01,-0.49,-0.04,21.00,5554.09,-86.00,1.00
20719.00,1970-01-01 00:00:20.719,13.57,18.84,2872.67,1.51,0.00,1.00,1.00,14.69,0.96,12.68,32.06,32.16,-0.01,-0.53,-0.02,21.00,5554.62,-86.00,1.00
20819.00,1970-01-01 00:00:20.819,13.79,19.19,2937.00,1.51,0.00,1.00,1.00,14.72,0.97,12.65,32.06,32.16,-0.01,-0.48,-0.08,21.00,5580.37,-87.00,1.00
20919.00,1970-01-01 00:00:20.919,14.07,19.66,2986.56,1.51,0.00,1.00,1.00,14.92,0.98,12.56,32.09,32.16,-0.01,-0.49,-0.08,21.00,5600.22,-88.00,1.00
21019.00,1970-01-01 00:00:21.019,14.23,20.01,3072.43,1.51,0.00,1.00,1.00,14.95,1.00,12.68,32.09,32.16,-0.01,-0.50,-0.02,21.00,5634.60,-90.00,1.00
21244.00,1970-01-01 00:00:21.244,14.75,20.95,3131.12,1.51,0.00,1.00,1.00,15.17,1.03,12.70,32.01,32.12,-0.01,-0.52,-0.06,21.00,5658.10,-91.00,1.00
21344.00,1970-01-01 00:00:21.344,15.06,21.42,3214.31,1.51,0.00,1.00,1.00,15.36,1.04,12.54,32.01,32.12,-0.01,-0.46,-0.04,21.00,5691.41,-92.00,1.00
21444.00,1970-01-01 00:00:21.444,15.29,21.89,3245.70,1.51,0.00,1.00,1.00,15.46,1.05,12.67,32.01,32.12,-0.01,-0.48,-0.02,21.00,5703.98,-93.00,1.00
21544.00,1970-01-01 00:00:21.544,15.51,22.24,3277.97,1.51,0.00,1.00,1.00,15.47,1.07,12.65,32.07,32.16,-0.01,-0.49,-0.03,21.00,5722.50,-94.00,1.00
21644.00,1970-01-01 00:00:21.644,15.73,22.70,3301.69,1.51,0.00,1.00,1.00,15.65,1.08,12.57,32.07,32.16,-0.01,-0.50,-0.02,21.00,5736.75,-94.00,1.00
21744.00,1970-01-01 00:00:21.744,15.98,23.17,3409.58,1.51,0.00,1.00,1.00,15.74,1.10,12.64,32.07,32.16,-0.01,-0.50,-0.05,21.00,5801.54,-96.00,1.00
21844.00,1970-01-01 00:00:21.844,16.27,23.64,3458.51,1.51,0.00,1.00,1.00,15.82,1.11,12.67,31.98,32.16,-0.01,-0.46,-0.05,21.00,5830.93,-97.00,1.00
21944.00,1970-01-01 00:00:21.944,16.50,24.11,3462.20,1.51,0.00,1.00,1.00,15.91,1.13,12.53,31.98,32.16,-0.01,-0.48,-0.06,21.00,5833.15,-97.00,1.00
22044.00,1970-01-01 00:00:22.044,16.71,24.58,3580.81,1.51,0.00,1.00,1.00,15.99,1.15,12.61,32.02,32.16,-0.01,-0.46,-0.04,21.00,5807.32,-99.00,1.00
22144.00,1970-01-01 00:00:22.144,16.97,25.05,3619.36,1.51,0.00,1.00,1.00,16.07,1.16,12.68,32.02,32.16,-0.01,-0.50,0.01,21.00,5784.16,-100.00,1.00
