 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
34.51,196.38,0,1.47,0,2,1.49,0.13,3.25,12.15,52.7,49.93,224.22,0,-0.23,16,0,0
34.05,206.8,0,1.47,0,2,1.49,0.14,3.25,12.17,52.98,49.99,215.55,0,-0.23,16,0,0
33.6,217.1,0,1.47,0,2,1.49,0.15,3.25,12.18,53.3,49.67,208.04,0,-0.23,16,0,0
33.3,227.28,0,1.47,0,2,1.49,0.15,3.25,12.18,53.63,50.17,201.49,0,-0.23,16,0,0
32.84,237.35,0,1.47,0,2,1.49,0.16,3.25,12.17,53.94,50.41,195.55,0,-0.23,16,0,0
32.34,247.29,0,1.47,0,2,1.49,0.17,3.25,12.18,54.09,50.72,190.3,0,-0.23,16,0,0
30.9,257.01,0,1.47,0,2,1.49,0.17,3.25,12.19,54.36,50.97,185.47,0,-0.23,16,0,0
26.9,265.55,0,1.47,0,2,1.49,0.18,3.25,12.17,54.59,51.07,181.09,0,-0.23,16,0,0
22.67,272.93,0,1.47,0,2,1.49,0.18,3.25,12.18,54.79,51.03,177.12,0,-0.23,16,0,0
17.86,278.78,0,1.47,0,2,1.49,0.19,3.25,12.19,54.93,50.96,173.33,0,-0.23,16,0,0
13.03,283.34,0,1.47,0,2,1.49,0.19,3.25,12.19,55.1,50.6,169.91,0,-0.23,16,0,0
6.24,285.92,0,1.47,0,1,1.49,0.19,3.25,12.15,55.27,50.27,166.63,0,-0.24,16,0,0
0,286.27,0,1.47,0,1,1.49,0.19,3.25,12.18,55.36,50.09,163.7,0,-0.34,16,0,0
0,286.27,0,1.47,0,1,1.49,0.19,3.25,12.14,55.59,49.79,160.84,0,-0.25,16,0,0
0,286.27,0,1.47,0,1,1.49,0.19,3.25,12.12,55.6,49.67,158.23,0,-0.25,16,0,0
0,286.27,1810.77,1.47,0,1,1.49,0.19,3.28,11.07,55.72,49.34,155.34,0,-0.24,22,6467.3,0
2.42,286.74,1458.47,0.99,0,1,1.49,0.19,3.39,12.05,55.84,49.06,182.83,0,-0.22,20,6435.63,0
5.3,288.14,2034.28,0.78,0,1,1.49,0.18,3.49,12.08,56.02,48.83,209.33,0,-0.23,20,6478.61,0
7.75,290.25,1871.38,0.65,0,1,1.49,0.18,3.59,12.02,56.05,48.95,226.6,0,-0.22,20,6442.41,0
10.93,293.29,2693.43,0.57,0,1,1.49,0.17,3.71,12.06,56.16,48.99,244.45,0,-0.24,20,6309.59,0
14.59,297.5,3144.51,0.64,0,1,1.49,0.17,3.86,12.08,56.16,48.44,268.22,0,-0.22,20,6307.93,0
15.81,302.42,1987.5,1.47,0,1,1.49,0.17,4.01,12.12,56.2,47.65,281.53,0,-0.21,16,6398.35,0
15.41,306.75,973.09,1.47,0,1,1.49,0.17,4.06,12.13,56.3,47.02,246.92,0,-0.22,16,52.26,0
15.14,310.96,0,1.47,0,1,1.49,0.17,4.07,12.12,56.48,46.48,229.4,0,-0.23,16,10451,0
14.91,315.17,0,1.47,0,1,1.49,0.17,4.07,12.16,56.53,47.06,220.77,0,-0.22,16,10451,0
14.4,319.15,0,1.47,0,1,1.49,0.17,4.07,12.16,56.62,48.13,212.04,0,-0.22,16,10451,0
14.05,323.13,0,1.47,0,1,1.49,0.17,4.07,12.15,56.89,49.02,204.44,0,-0.22,16,10451,0
13.83,327,0,1.47,0,1,1.49,0.18,4.07,12.15,56.99,49.67,199.3,0,-0.22,16,10451,0
13.44,330.74,0,1.47,0,1,1.49,0.18,4.07,12.16,57.17,50.15,193.58,0,-0.23,16,10451,0
13.09,334.37,0,1.47,0,1,1.49,0.18,4.07,12.15,57.36,50.11,188.41,0,-0.22,16,10451,0
12.73,338,0,1.47,0,1,1.49,0.18,4.07,12.15,57.49,49.71,185.02,0,-0.22,16,10451,0
12.37,341.39,0,1.47,0,1,1.49,0.18,4.07,12.15,57.55,48.73,180.59,0,-0.23,16,10451,0
12.08,344.78,0,1.47,0,1,1.49,0.19,4.07,12.17,57.76,48.13,176.65,0,-0.22,16,10451,0
11.67,348.41,0,1.47,0,1,1.49,0.19,4.07,12.17,57.88,47.5,173.05,0,-0.22,16,10451,0
11.29,351.81,0,1.47,0,1,1.49,0.19,4.07,12.17,57.95,47.18,169.56,0,-0.23,16,10451,0
10.92,355.2,0,1.47,0,1,1.49,0.19,4.07,12.19,58.07,46.82,166.45,0,-0.21,16,10451,0
10.59,358.48,0,1.47,0,1,1.49,0.19,4.07,12.17,58.14,46.58,163.51,0,-0.23,16,10451,0
10.2,361.64,0,1.47,0,1,1.49,0.2,4.07,12.16,58.13,46.38,160.77,0,-0.22,16,10451,0
9.8,364.68,0,1.47,0,1,1.49,0.2,4.07,12.16,58.27,46.13,158.22,0,-0.23,16,10451,0
9.53,367.61,0,1.47,0,1,1.49,0.2,4.07,12.18,58.29,46.05,155.78,0,-0.22,16,10451,0
9.1,370.42,0,1.47,0,1,1.49,0.2,4.07,12.17,58.28,45.81,153.54,0,-0.23,16,10451,0
8.73,373.11,0,1.47,0,1,1.49,0.2,4.07,12.17,58.26,45.71,151.52,0,-0.23,16,10451,0
8.4,375.8,0,1.47,0,1,1.49,0.2,4.07,12.18,58.34,45.64,149.49,0,-0.23,16,10451,0
8.03,378.37,0,1.47,0,1,1.49,0.2,4.07,12.18,58.36,45.55,147.58,0,-0.22,16,10451,0
7.61,380.71,0,1.47,0,1,1.49,0.21,4.07,12.17,58.3,45.46,145.83,0,-0.22,16,10451,0
7.3,382.94,0,1.47,0,1,1.49,0.21,4.07,12.16,58.27,45.29,144.19,0,-0.23,16,10451,0
6.99,385.04,0,1.47,0,1,1.49,0.21,4.07,12.18,58.26,45.27,142.63,0,-0.23,16,10451,0
6.57,387.15,0,1.47,0,1,1.49,0.21,4.07,12.18,58.28,45.13,141.26,0,-0.22,16,10451,0
6.26,389.02,0,1.47,0,1,1.49,0.21,4.07,12.17,58.34,45.05,139.92,0,-0.22,16,10451,0
6.34,391.01,0,1.47,0,1,1.49,0.21,4.07,12.19,58.28,45.03,138.55,0,-0.22,16,10451,0
5.55,392.77,0,1.47,0,1,1.49,0.21,4.07,12.17,58.2,44.95,137.41,0,-0.23,16,10451,0
5.25,394.41,0,1.47,0,1,1.49,0.21,4.07,12.17,58.24,44.95,136.27,0,-0.23,16,10451,0
4.93,395.93,0,1.47,0,1,1.49,0.21,4.07,12.19,58.15,44.85,135.05,0,-0.22,16,10451,0
4.61,397.33,0,1.47,0,1,1.49,0.21,4.07,12.17,58.21,44.83,134.02,0,-0.23,16,10451,0
4.2,398.62,0,1.47,0,1,1.49,0.21,4.07,12.19,58.17,44.75,132.99,0,-0.22,16,10451,0
3.61,400.84,0,1.47,0,1,1.49,0.22,4.07,12.17,58.19,44.75,131.98,0,-0.22,16,10451,0
3.21,401.78,0,1.47,0,1,1.49,0.22,4.07,12.17,58.12,44.66,130.55,0,-0.22,16,10451,0
3,402.6,0,1.47,0,1,1.49,0.22,4.07,12.17,58.13,44.57,129.73,0,-0.23,16,10451,0
2.65,403.42,0,1.47,0,1,1.49,0.22,4.07,12.18,58.07,44.55,128.98,0,-0.22,16,10451,0
2.33,404,0,1.47,0,1,1.49,0.22,4.07,12.19,58.05,44.48,128.11,0,-0.22,16,10451,0
2.26,404.71,0,1.47,0,1,1.49,0.22,4.07,12.19,58.05,44.47,127.59,0,-0.22,16,10451,0
1.66,405.17,0,1.47,0,1,1.49,0.22,4.07,12.19,57.98,44.44,126.83,0,-0.22,16,10451,0
1.51,405.64,0,1.47,0,1,1.49,0.22,4.07,12.18,57.95,44.5,126.15,0,-0.23,16,10451,0
1.09,405.99,0,1.47,0,1,1.49,0.22,4.07,12.19,58,44.4,125.65,0,-0.22,16,10451,0
0,406.11,0,1.47,0,1,1.49,0.22,4.07,12.17,57.86,44.28,124.86,0,-0.23,16,10451,0
1.71,406.34,0,1.47,0,1,1.49,0.22,4.07,12.19,57.94,44.22,124.25,0,-0.22,16,10451,0
0,406.34,0,1.47,0,1,1.49,0.22,4.07,12.19,57.84,44.22,123.74,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.84,44.2,123.09,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.66,44.21,122.39,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.78,44.1,121.94,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.68,44.04,121.32,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.7,44.03,120.72,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.66,44.06,120.24,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.56,43.98,119.63,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,57.56,43.95,119.16,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.56,44,118.79,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.52,43.95,118.25,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,57.45,43.98,117.77,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.38,43.91,117.25,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,57.3,43.88,116.7,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.31,43.88,116.22,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.34,43.91,115.88,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.31,43.8,115.44,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.27,43.8,114.99,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.29,43.91,114.61,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.27,43.84,114.23,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,57.2,43.91,113.86,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.13,43.88,113.53,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,57.08,43.8,113.25,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,57.09,43.84,112.88,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.02,43.84,112.54,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,57.01,43.77,112.2,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.99,43.8,111.92,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.9,43.77,111.57,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.84,43.84,111.28,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.85,43.73,110.95,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.79,43.78,110.51,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.7,43.66,110.2,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.65,43.73,109.82,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.66,43.64,109.54,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,56.62,43.7,109.31,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.55,43.64,108.91,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,56.53,43.63,108.59,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,56.57,43.62,108.38,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.43,43.57,108.01,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.52,43.55,107.66,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.41,43.62,107.41,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.41,43.51,107.16,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.3,43.59,106.8,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.25,43.57,106.59,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,56.23,43.52,106.23,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.2,43.48,105.91,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,56.16,43.52,105.75,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,56.12,43.51,105.42,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.11,43.5,105.15,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,56.05,43.39,104.92,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.93,43.48,104.66,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.88,43.42,104.35,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,55.88,43.42,104.15,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,55.81,43.46,103.93,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,55.82,43.39,103.61,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.74,43.37,103.41,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,55.77,43.35,103.13,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.66,43.37,102.89,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.7,43.38,102.56,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.61,43.32,102.4,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.63,43.28,102.11,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.56,43.41,101.87,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.54,43.26,101.46,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.48,43.26,101.3,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.48,43.22,101.06,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,55.36,43.28,100.75,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.4,43.3,100.5,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,55.34,43.2,100.3,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.23,43.21,100.01,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.2,43.17,99.74,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.17,43.19,99.61,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55.07,43.17,99.34,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,55.11,43.19,99.01,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,55.05,43.22,98.86,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,55,43.2,98.61,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,55,43.17,98.37,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.95,43.15,98.1,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.95,43.16,97.81,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.86,43.13,97.59,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.92,43.15,97.34,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.75,43.06,97.16,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.81,43.13,96.91,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.74,43.07,96.59,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.59,43.05,96.31,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.59,43.07,96.15,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.59,43.06,95.93,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.56,43.09,95.63,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,54.49,43.05,95.41,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.5,43.07,95.18,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,54.47,43.05,94.96,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.41,43.07,94.64,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.42,42.98,94.34,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,54.28,42.98,94.15,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.32,43,93.85,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.3,42.94,93.62,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.13,42.93,93.48,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,54.16,43.04,93.13,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,54.07,42.98,92.95,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.03,42.98,92.7,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.09,42.98,92.45,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,54.03,42.91,92.35,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.95,42.91,92.1,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,54.05,42.91,91.92,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,53.91,42.91,91.62,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.84,42.91,91.52,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.8,42.93,91.27,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.75,42.88,91.05,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,53.8,42.94,90.91,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.73,42.89,90.75,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,53.76,42.83,90.47,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,53.6,42.89,90.23,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.62,42.93,90.05,0,-0.22,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.17,53.55,42.87,89.77,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.18,53.48,42.83,89.54,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.16,53.45,42.89,89.26,0,-0.23,16,10451,0
0,406.46,0,1.47,0,1,1.49,0.22,4.07,12.19,53.52,42.91,89.18,0,-0.22,16,10451,0
