OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1092.00,1970-01-01 00:00:01.092,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.96,30.45,30.95,-0.01,2.52,2.63,17.00,10.00,0.00,0.00
2182.00,1970-01-01 00:00:02.182,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,30.41,30.86,-0.01,2.52,2.58,17.00,10.00,0.00,0.00
3272.00,1970-01-01 00:00:03.272,0.00,0.00,0.00,0.86,0.00,1.00,1.00,0.00,0.00,12.92,30.50,30.82,-0.01,2.46,2.58,17.00,10.00,0.00,0.00
4362.00,1970-01-01 00:00:04.362,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.84,30.51,30.91,-0.01,2.55,2.59,17.00,10.00,0.00,0.00
5452.00,1970-01-01 00:00:05.452,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.83,30.52,30.99,-0.01,2.51,2.62,17.00,10.00,0.00,0.00
6548.00,1970-01-01 00:00:06.548,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.81,30.48,30.93,-0.01,2.53,2.63,17.00,10.00,0.00,0.00
7635.00,1970-01-01 00:00:07.635,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.81,30.56,31.08,-0.01,2.55,2.63,17.00,10.00,0.00,0.00
8728.00,1970-01-01 00:00:08.728,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.77,30.55,31.04,-0.01,2.51,2.63,17.00,10.00,0.00,0.00
9821.00,1970-01-01 00:00:09.821,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.80,30.52,30.99,-0.01,2.53,2.63,17.00,10.00,0.00,0.00
10914.00,1970-01-01 00:00:10.914,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.76,30.64,31.08,-0.01,2.50,2.63,17.00,10.00,0.00,0.00
12006.00,1970-01-01 00:00:12.006,0.00,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,12.81,30.55,31.06,-0.01,2.51,2.64,1.00,10.00,0.00,0.00
13099.00,1970-01-01 00:00:13.099,0.00,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,12.79,30.56,31.13,-0.01,2.52,2.63,1.00,10.00,0.00,0.00
14192.00,1970-01-01 00:00:14.192,0.00,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,12.80,30.59,31.16,-0.01,2.51,2.63,1.00,10.00,0.00,0.00
15285.00,1970-01-01 00:00:15.285,0.00,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.00,12.78,30.57,31.11,-0.01,2.51,2.63,1.00,10.00,0.00,0.00
16136.00,1970-01-01 00:00:16.136,0.00,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.00,12.79,30.53,31.09,-0.01,2.50,2.64,5.00,10.00,0.00,1.00
16236.00,1970-01-01 00:00:16.236,0.00,0.00,0.00,0.82,1.00,0.00,1.00,0.00,0.00,10.64,30.53,31.09,-0.01,2.44,2.62,7.00,10.00,0.00,1.00
16388.00,1970-01-01 00:00:16.388,0.00,0.00,978.34,0.81,1.00,0.00,1.00,0.00,0.02,11.27,30.56,31.04,-0.01,2.45,2.59,7.00,12012.00,-37.00,1.00
