OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,1.98,0.23,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.86,38.69,43.98,74.98,0.00,-0.22,17.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,1.68,0.70,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.87,38.73,43.87,74.59,0.00,-0.20,17.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,-0.00,0.94,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.87,38.72,43.96,74.00,0.00,-0.19,17.00,10.00,0.00
4000.00,1970-01-01 00:00:04.000,1.72,1.17,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.83,38.70,43.93,73.53,0.00,-0.18,17.00,10.00,0.00
4947.00,1970-01-01 00:00:04.947,1.26,1.40,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.82,38.72,43.93,73.06,0.00,-0.17,5.00,10.00,0.00
5047.00,1970-01-01 00:00:05.047,1.25,1.52,0.00,0.25,1.00,0.00,1.00,999.00,0.00,10.51,38.72,43.93,73.06,0.00,-0.19,7.00,10.00,0.00
5147.00,1970-01-01 00:00:05.147,1.25,1.52,23.72,0.25,1.00,0.00,1.00,256.41,0.01,11.40,38.72,43.93,73.06,0.00,-0.17,7.00,8000.00,-20.00
5247.00,1970-01-01 00:00:05.247,1.73,1.64,1757.98,0.27,0.00,0.00,1.00,92.04,0.02,12.18,38.76,43.98,72.85,0.00,-0.19,5.00,8000.00,-56.00
5347.00,1970-01-01 00:00:05.347,1.73,1.64,2293.58,0.26,0.00,0.00,1.00,55.23,0.04,12.69,38.76,43.98,72.85,0.00,-0.17,5.00,8000.00,-76.00
5545.00,1970-01-01 00:00:05.545,1.59,1.76,2345.86,0.27,0.00,0.00,1.00,32.87,0.06,12.69,38.71,43.98,78.63,0.00,-0.18,5.00,8000.00,-77.00
5645.00,1970-01-01 00:00:05.645,1.59,1.76,2453.39,0.25,0.00,0.00,1.00,26.90,0.08,12.73,38.71,43.98,78.63,0.00,-0.15,5.00,8000.00,-79.00
5745.00,1970-01-01 00:00:05.745,2.10,1.87,2664.95,0.25,0.00,0.00,1.00,24.28,0.09,12.73,38.71,43.98,78.63,0.00,-0.17,5.00,8000.00,-82.00
