OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1084.00,1970-01-01 00:00:01.084,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.96,37.98,41.28,50.84,0.00,2.95,17.00,10.00,0.00
2165.00,1970-01-01 00:00:02.165,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.99,37.98,41.36,50.84,0.00,2.80,17.00,10.00,0.00
3246.00,1970-01-01 00:00:03.246,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.92,38.01,41.41,50.83,0.00,2.78,17.00,10.00,0.00
4246.00,1970-01-01 00:00:04.246,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.91,37.99,41.36,50.77,0.00,2.75,17.00,10.00,0.00
5246.00,1970-01-01 00:00:05.246,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.87,37.99,41.38,50.77,0.00,2.72,17.00,10.00,0.00
6246.00,1970-01-01 00:00:06.246,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.86,38.02,41.44,50.73,0.00,2.68,17.00,10.00,0.00
7246.00,1970-01-01 00:00:07.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.82,38.09,41.44,50.65,0.00,2.65,17.00,10.00,0.00
8246.00,1970-01-01 00:00:08.246,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.86,37.97,41.41,50.48,0.00,2.61,17.00,10.00,0.00
9246.00,1970-01-01 00:00:09.246,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.88,38.08,41.41,50.47,0.00,2.61,17.00,10.00,0.00
10246.00,1970-01-01 00:00:10.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.85,38.05,41.37,50.45,0.00,2.63,17.00,10.00,0.00
11246.00,1970-01-01 00:00:11.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.82,38.04,41.37,50.42,0.00,2.61,17.00,10.00,0.00
12246.00,1970-01-01 00:00:12.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.86,38.04,41.36,50.36,0.00,2.60,17.00,10.00,0.00
13246.00,1970-01-01 00:00:13.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.80,38.10,41.38,50.40,0.00,2.59,17.00,10.00,0.00
14246.00,1970-01-01 00:00:14.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.82,38.06,41.30,50.30,0.00,2.61,17.00,10.00,0.00
15246.00,1970-01-01 00:00:15.246,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.84,38.09,41.27,50.34,0.00,2.62,17.00,10.00,0.00
16274.00,1970-01-01 00:00:16.274,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.78,38.10,41.34,50.29,0.00,2.62,17.00,10.00,0.00
17361.00,1970-01-01 00:00:17.361,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.79,38.02,41.30,50.23,0.00,2.61,17.00,10.00,0.00
18444.00,1970-01-01 00:00:18.444,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.87,38.17,41.28,50.17,0.00,2.61,17.00,10.00,0.00
19444.00,1970-01-01 00:00:19.444,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.86,38.03,41.27,50.09,0.00,2.59,17.00,10.00,0.00
