OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
15135.00,1970-01-01 00:00:15.135,8.60,54.89,2012.11,0.82,0.00,1.00,1.00,116.69,0.35,12.18,44.52,63.47,-0.01,-0.65,-0.08,21.00,5490.96,-71.00,1.00
15235.00,1970-01-01 00:00:15.235,8.86,55.24,2085.36,0.81,0.00,1.00,1.00,114.16,0.36,12.25,44.52,63.47,-0.01,-0.66,-0.05,21.00,5402.96,-72.00,1.00
15335.00,1970-01-01 00:00:15.335,9.04,55.47,2105.78,0.81,0.00,1.00,1.00,113.07,0.37,12.24,44.44,63.47,-0.01,-0.66,-0.07,21.00,5378.44,-72.00,1.00
15435.00,1970-01-01 00:00:15.435,9.23,55.71,2132.92,0.80,0.00,1.00,1.00,110.53,0.38,12.24,44.44,63.47,-0.01,-0.65,-0.04,21.00,5345.84,-73.00,1.00
15660.00,1970-01-01 00:00:15.660,9.67,56.29,2234.68,0.81,0.00,1.00,1.00,106.14,0.40,12.23,44.41,63.39,-0.01,-0.64,-0.08,21.00,5223.60,-75.00,1.00
15760.00,1970-01-01 00:00:15.760,9.99,56.64,2247.61,0.82,0.00,1.00,1.00,104.22,0.40,12.24,44.41,63.39,-0.01,-0.66,-0.06,21.00,5208.07,-75.00,1.00
15860.00,1970-01-01 00:00:15.860,10.17,56.88,2322.43,0.81,0.00,1.00,1.00,102.18,0.41,12.24,44.41,63.39,-0.01,-0.64,-0.08,21.00,5263.20,-76.00,1.00
15960.00,1970-01-01 00:00:15.960,10.42,57.23,2325.58,0.81,0.00,1.00,1.00,100.43,0.42,12.25,44.46,63.42,-0.01,-0.67,-0.06,21.00,5265.73,-76.00,1.00
16060.00,1970-01-01 00:00:16.060,10.68,57.58,2423.65,0.81,0.00,1.00,1.00,98.74,0.43,12.23,44.46,63.42,-0.01,-0.70,-0.03,21.00,5344.26,-78.00,1.00
16160.00,1970-01-01 00:00:16.160,10.86,57.82,2450.43,0.80,0.00,1.00,1.00,96.91,0.44,12.24,44.46,63.42,-0.01,-0.66,-0.08,21.00,5365.70,-79.00,1.00
16260.00,1970-01-01 00:00:16.260,11.18,58.17,2475.76,0.81,0.00,1.00,1.00,95.35,0.45,12.24,44.35,63.42,-0.01,-0.65,-0.02,21.00,5385.99,-79.00,1.00
16360.00,1970-01-01 00:00:16.360,11.49,58.52,2558.31,0.81,0.00,1.00,1.00,93.84,0.46,12.24,44.35,63.42,-0.01,-0.66,-0.06,21.00,5428.75,-81.00,1.00
16460.00,1970-01-01 00:00:16.460,11.77,58.87,2566.41,0.81,0.00,1.00,1.00,92.40,0.47,12.27,44.35,63.42,-0.01,-0.67,-0.08,21.00,5431.99,-81.00,1.00
16560.00,1970-01-01 00:00:16.560,12.03,59.22,2678.63,0.80,0.00,1.00,1.00,90.07,0.49,12.29,44.35,63.42,-0.01,-0.66,-0.07,21.00,5476.92,-83.00,1.00
16660.00,1970-01-01 00:00:16.660,12.28,59.57,2693.48,0.80,0.00,1.00,1.00,88.76,0.50,12.22,44.35,63.42,-0.01,-0.70,-0.06,21.00,5482.87,-83.00,1.00
16791.00,1970-01-01 00:00:16.791,12.71,60.04,2814.72,0.80,0.00,1.00,1.00,86.79,0.52,12.22,44.38,63.42,-0.01,-0.63,-0.09,21.00,5531.41,-85.00,1.00
16891.00,1970-01-01 00:00:16.891,12.94,60.39,2808.99,0.80,0.00,1.00,1.00,85.60,0.53,12.30,44.38,63.42,-0.01,-0.66,-0.05,21.00,5529.12,-85.00,1.00
16991.00,1970-01-01 00:00:16.991,13.24,60.74,2901.77,0.80,0.00,1.00,1.00,83.64,0.54,12.31,44.38,63.42,-0.01,-0.64,-0.07,21.00,5566.27,-87.00,1.00
17091.00,1970-01-01 00:00:17.091,13.57,61.21,2959.31,0.80,0.00,1.00,1.00,82.71,0.55,12.29,44.44,63.42,-0.01,-0.65,-0.05,21.00,5589.31,-88.00,1.00
17191.00,1970-01-01 00:00:17.191,13.84,61.56,3046.23,0.80,0.00,1.00,1.00,80.90,0.57,12.31,44.44,63.42,-0.01,-0.67,-0.06,21.00,5624.11,-89.00,1.00
17291.00,1970-01-01 00:00:17.291,14.21,61.91,3062.32,0.80,0.00,1.00,1.00,79.90,0.58,12.30,44.44,63.42,-0.01,-0.65,-0.07,21.00,5630.55,-90.00,1.00
17391.00,1970-01-01 00:00:17.391,14.52,62.38,3167.23,0.80,0.00,1.00,1.00,78.37,0.59,12.30,44.34,63.42,-0.01,-0.66,-0.04,21.00,5672.56,-92.00,1.00
17491.00,1970-01-01 00:00:17.491,14.92,62.85,3226.41,0.80,0.00,1.00,1.00,76.92,0.61,12.31,44.34,63.42,-0.01,-0.65,-0.02,21.00,5696.26,-93.00,1.00
17591.00,1970-01-01 00:00:17.591,15.22,63.20,3326.31,0.80,0.00,1.00,1.00,76.03,0.62,12.31,44.42,63.42,-0.01,-0.66,-0.05,21.00,5751.53,-94.00,1.00
17691.00,1970-01-01 00:00:17.691,15.65,63.67,3375.05,0.80,0.00,1.00,1.00,74.67,0.64,12.23,44.42,63.42,-0.01,-0.66,-0.08,21.00,5780.81,-95.00,1.00
17916.00,1970-01-01 00:00:17.916,16.47,64.72,3595.51,0.80,0.00,1.00,1.00,71.68,0.67,12.26,44.39,63.42,-0.01,-0.64,-0.07,21.00,5798.49,-99.00,1.00
18016.00,1970-01-01 00:00:18.016,16.83,65.19,3644.09,0.82,0.00,1.00,1.00,70.53,0.69,12.28,44.39,63.42,-0.01,-0.66,-0.05,21.00,5769.31,-100.00,1.00
18116.00,1970-01-01 00:00:18.116,17.28,65.77,3695.72,0.80,0.00,1.00,1.00,69.55,0.70,12.27,44.39,63.42,-0.01,-0.66,-0.08,21.00,5738.30,-101.00,1.00
18216.00,1970-01-01 00:00:18.216,17.61,66.24,3751.76,0.80,0.00,1.00,1.00,68.51,0.72,12.31,44.39,63.41,-0.01,-0.65,-0.05,21.00,5705.70,-102.00,1.00
18316.00,1970-01-01 00:00:18.316,17.87,66.71,3873.47,0.80,0.00,1.00,1.00,67.52,0.74,12.26,44.39,63.41,-0.01,-0.65,-0.03,21.00,5705.70,-104.00,1.00
18416.00,1970-01-01 00:00:18.416,18.26,67.30,3390.79,0.81,0.00,1.00,1.00,66.67,0.75,12.31,44.39,63.41,-0.01,-0.63,-0.06,21.00,5790.26,-96.00,1.00
18516.00,1970-01-01 00:00:18.516,18.35,67.76,3097.09,0.81,0.00,1.00,1.00,65.76,0.77,12.28,44.41,63.41,-0.01,-0.69,-0.05,21.00,5644.48,-90.00,1.00
18616.00,1970-01-01 00:00:18.616,18.46,68.35,2906.41,0.80,0.00,1.00,1.00,65.45,0.78,12.31,44.41,63.41,-0.01,-0.65,-0.06,21.00,5568.13,-87.00,1.00
18716.00,1970-01-01 00:00:18.716,18.64,68.82,2707.83,0.82,0.00,2.00,1.00,65.04,0.79,12.18,44.39,63.48,-0.01,-0.67,-0.12,21.00,5488.61,-83.00,1.00
18816.00,1970-01-01 00:00:18.816,18.73,69.40,2506.95,0.82,0.00,2.00,1.00,64.78,0.80,12.30,44.39,63.48,-0.01,-0.66,-0.09,21.00,5352.57,-80.00,1.00
19037.00,1970-01-01 00:00:19.037,18.86,70.57,1769.73,0.80,0.00,2.00,1.00,64.23,0.82,12.19,44.38,63.53,-0.01,-0.73,-0.11,21.00,5581.90,-56.00,1.00
19137.00,1970-01-01 00:00:19.137,18.98,71.04,2293.58,0.82,0.00,2.00,1.00,63.89,0.83,12.30,44.38,63.53,-0.01,-0.67,-0.04,21.00,5231.37,-76.00,1.00
19237.00,1970-01-01 00:00:19.237,18.99,71.63,2087.25,0.81,0.00,2.00,1.00,64.04,0.83,12.28,44.38,63.53,-0.01,-0.67,-0.07,21.00,5270.37,-72.00,1.00
19337.00,1970-01-01 00:00:19.337,19.11,72.09,2200.66,0.80,0.00,2.00,1.00,63.71,0.84,12.30,44.39,63.53,-0.01,-0.66,-0.06,21.00,5224.95,-74.00,1.00
19437.00,1970-01-01 00:00:19.437,19.28,72.68,2220.82,0.82,0.00,2.00,1.00,63.49,0.85,12.27,44.39,63.53,-0.01,-0.65,-0.08,21.00,5216.88,-74.00,1.00
19537.00,1970-01-01 00:00:19.537,19.40,73.15,2192.70,0.81,0.00,2.00,1.00,63.18,0.86,12.26,44.39,63.53,-0.01,-0.69,-0.06,21.00,5228.14,-74.00,1.00
19637.00,1970-01-01 00:00:19.637,20.98,73.85,2233.35,0.80,0.00,2.00,1.00,63.07,0.87,12.26,44.47,63.53,-0.01,-0.64,-0.04,21.00,5211.87,-75.00,1.00
19737.00,1970-01-01 00:00:19.737,20.60,74.43,2230.40,0.80,0.00,2.00,1.00,62.87,0.88,12.28,44.47,63.53,-0.01,-0.67,-0.05,21.00,5213.05,-75.00,1.00
19837.00,1970-01-01 00:00:19.837,20.31,75.02,2255.72,0.82,0.00,2.00,1.00,62.67,0.89,12.31,44.34,63.55,-0.01,-0.66,-0.05,21.00,5208.64,-75.00,1.00
19937.00,1970-01-01 00:00:19.937,20.22,75.49,2247.57,0.81,0.00,2.00,1.00,62.72,0.90,12.27,44.34,63.55,-0.01,-0.64,-0.07,21.00,5206.17,-75.00,1.00
20163.00,1970-01-01 00:00:20.163,20.34,76.77,2282.02,0.80,0.00,2.00,1.00,62.10,0.92,12.29,44.39,63.55,-0.01,-0.64,-0.09,21.00,5224.43,-76.00,1.00
20263.00,1970-01-01 00:00:20.263,20.47,77.36,2308.94,0.82,0.00,2.00,1.00,61.91,0.93,12.29,44.39,63.55,-0.01,-0.65,-0.06,21.00,5240.60,-76.00,1.00
20363.00,1970-01-01 00:00:20.363,20.54,77.95,2322.16,0.81,0.00,2.00,1.00,61.73,0.94,12.29,44.39,63.55,-0.01,-0.66,-0.06,21.00,5248.54,-76.00,1.00
20463.00,1970-01-01 00:00:20.463,20.65,78.53,2308.00,0.81,0.00,2.00,1.00,61.87,0.95,12.27,44.44,63.55,-0.01,-0.63,-0.05,21.00,5240.04,-76.00,1.00
20563.00,1970-01-01 00:00:20.563,20.81,79.12,2360.72,0.82,0.00,2.00,1.00,61.69,0.96,12.30,44.44,63.55,-0.01,-0.66,-0.07,21.00,5271.70,-77.00,1.00
20663.00,1970-01-01 00:00:20.663,20.91,79.70,2343.89,0.81,0.00,2.00,1.00,61.52,0.97,12.27,44.44,63.55,-0.01,-0.63,-0.05,21.00,5261.59,-77.00,1.00
20763.00,1970-01-01 00:00:20.763,21.06,80.29,2350.18,0.80,0.00,2.00,1.00,61.34,0.98,12.28,44.40,63.64,-0.01,-0.65,-0.08,21.00,5265.37,-77.00,1.00
20863.00,1970-01-01 00:00:20.863,21.14,80.87,2384.88,0.80,0.00,2.00,1.00,61.17,0.98,12.28,44.40,63.64,-0.01,-0.65,-0.09,21.00,5286.21,-77.00,1.00
20963.00,1970-01-01 00:00:20.963,21.28,81.46,2376.57,0.82,0.00,2.00,1.00,61.00,0.99,12.27,44.45,63.64,-0.01,-0.64,-0.05,21.00,5281.22,-77.00,1.00
21063.00,1970-01-01 00:00:21.063,21.41,82.16,2386.26,0.81,0.00,2.00,1.00,60.92,1.00,12.30,44.45,63.64,-0.01,-0.68,-0.07,21.00,5287.03,-77.00,1.00
21294.00,1970-01-01 00:00:21.294,21.75,83.56,2444.04,0.82,0.00,2.00,1.00,60.48,1.03,12.28,44.45,63.63,-0.01,-0.64,-0.10,21.00,5321.74,-78.00,1.00
21394.00,1970-01-01 00:00:21.394,21.91,84.15,2421.45,0.80,0.00,2.00,1.00,60.32,1.04,12.28,44.45,63.63,-0.01,-0.68,-0.05,21.00,5308.17,-78.00,1.00
21494.00,1970-01-01 00:00:21.494,21.94,84.73,2454.39,0.81,0.00,2.00,1.00,60.16,1.05,12.27,44.45,63.63,-0.01,-0.65,-0.07,21.00,5327.96,-79.00,1.00
21594.00,1970-01-01 00:00:21.594,22.12,85.32,2454.49,0.81,0.00,2.00,1.00,60.01,1.06,12.29,44.52,63.71,-0.01,-0.66,-0.06,21.00,5328.02,-79.00,1.00
21694.00,1970-01-01 00:00:21.694,22.25,86.02,2462.04,0.81,0.00,2.00,1.00,59.94,1.07,12.27,44.52,63.71,-0.01,-0.67,-0.07,21.00,5332.55,-79.00,1.00
21794.00,1970-01-01 00:00:21.794,22.32,86.61,2479.08,0.80,0.00,2.00,1.00,59.79,1.08,12.29,44.52,63.71,-0.01,-0.65,-0.10,21.00,5342.79,-79.00,1.00
21894.00,1970-01-01 00:00:21.894,22.43,87.19,2508.36,0.80,0.00,2.00,1.00,59.65,1.09,12.28,44.45,63.77,-0.01,-0.66,-0.05,21.00,5352.00,-80.00,1.00
21994.00,1970-01-01 00:00:21.994,22.65,87.89,2501.20,0.82,0.00,2.00,1.00,59.58,1.10,12.27,44.45,63.77,-0.01,-0.66,-0.03,21.00,5354.87,-80.00,1.00
22094.00,1970-01-01 00:00:22.094,22.74,88.48,2515.25,0.82,0.00,2.00,1.00,59.17,1.11,12.30,44.53,63.70,-0.01,-0.65,-0.05,21.00,5349.24,-80.00,1.00
22194.00,1970-01-01 00:00:22.194,22.94,89.18,2523.92,0.81,0.00,2.00,1.00,59.11,1.12,12.28,44.53,63.70,-0.01,-0.63,-0.07,21.00,5345.77,-80.00,1.00
22425.00,1970-01-01 00:00:22.425,23.31,90.70,2564.27,0.81,0.00,2.00,1.00,58.82,1.15,12.27,44.40,63.88,-0.01,-0.69,-0.05,21.00,5329.62,-81.00,1.00
22525.00,1970-01-01 00:00:22.525,23.35,91.29,2605.81,0.81,0.00,2.00,1.00,58.70,1.16,12.29,44.40,63.88,-0.01,-0.65,-0.06,21.00,5312.98,-81.00,1.00
22625.00,1970-01-01 00:00:22.625,23.55,91.99,2568.16,0.81,0.00,2.00,1.00,58.65,1.17,12.24,44.40,63.88,-0.01,-0.69,-0.05,21.00,5328.06,-81.00,1.00
22725.00,1970-01-01 00:00:22.725,23.70,92.57,2608.41,0.81,0.00,2.00,1.00,58.52,1.18,12.29,44.57,63.88,-0.01,-0.66,-0.06,21.00,5311.94,-81.00,1.00
22825.00,1970-01-01 00:00:22.825,23.87,93.28,2652.52,0.81,0.00,2.00,1.00,58.47,1.19,12.28,44.57,63.88,-0.01,-0.65,-0.04,21.00,5294.28,-82.00,1.00
22925.00,1970-01-01 00:00:22.925,23.95,93.98,2586.04,0.82,0.00,2.00,1.00,58.43,1.20,12.26,44.57,63.88,-0.01,-0.68,-0.11,21.00,5320.90,-81.00,1.00
23025.00,1970-01-01 00:00:23.025,24.08,94.68,2619.17,0.80,0.00,2.00,1.00,58.15,1.21,12.29,44.53,63.90,-0.01,-0.65,-0.05,21.00,5307.63,-82.00,1.00
23125.00,1970-01-01 00:00:23.125,24.36,95.38,2686.07,0.82,0.00,2.00,1.00,58.10,1.22,12.24,44.53,63.90,-0.01,-0.68,-0.04,21.00,5280.85,-83.00,1.00
23225.00,1970-01-01 00:00:23.225,24.42,95.97,2691.01,0.83,0.00,2.00,1.00,57.99,1.23,12.30,44.51,63.97,-0.01,-0.64,-0.06,21.00,5278.87,-83.00,1.00
23325.00,1970-01-01 00:00:23.325,24.57,96.67,2657.40,0.82,0.00,2.00,1.00,57.95,1.24,12.28,44.51,63.97,-0.01,-0.65,-0.08,21.00,5292.33,-82.00,1.00
23550.00,1970-01-01 00:00:23.550,24.86,98.31,2712.60,0.80,0.00,2.00,1.00,57.79,1.27,12.27,44.55,64.02,-0.01,-0.63,-0.10,21.00,5270.22,-83.00,1.00
23650.00,1970-01-01 00:00:23.650,25.02,99.01,2749.90,0.83,0.00,2.00,1.00,57.53,1.28,12.27,44.55,64.02,-0.01,-0.65,-0.07,21.00,5255.29,-84.00,1.00
23750.00,1970-01-01 00:00:23.750,25.21,99.71,2748.39,0.80,0.00,2.00,1.00,57.50,1.29,12.21,44.55,64.02,-0.01,-0.60,-0.06,21.00,5255.90,-84.00,1.00
23850.00,1970-01-01 00:00:23.850,25.33,100.42,2756.97,0.82,0.00,2.00,1.00,57.47,1.30,12.27,44.55,64.04,-0.01,-0.65,-0.02,21.00,5259.44,-84.00,1.00
24850.00,2019-05-24 14:26:32.850,25.46,107.44,1488.72,0.81,0.00,2.00,1.00,58.49,1.37,12.29,44.73,64.16,-0.01,-0.68,-0.04,17.00,5999.23,-50.00,0.00
25850.00,2019-05-24 14:26:33.850,25.47,114.58,0.00,0.80,0.00,2.00,1.00,61.64,1.38,12.29,44.92,64.34,-0.01,-0.66,-0.02,17.00,5912.62,-45.00,0.00
26918.00,2019-05-24 14:26:34.918,25.43,122.07,0.00,1.51,0.00,2.00,1.00,65.67,1.38,12.32,45.40,64.63,-0.01,-0.66,-0.05,17.00,5912.62,-45.00,0.00
