OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1090.00,1970-01-01 00:00:01.090,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.84,43.93,43.50,-0.01,6.79,4.58,17.00,10.00,0.00,0.00
2183.00,1970-01-01 00:00:02.183,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.84,43.95,43.55,-0.01,6.79,4.59,17.00,10.00,0.00,0.00
3183.00,1970-01-01 00:00:03.183,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.69,44.09,43.55,-0.01,6.79,4.58,17.00,10.00,0.00,0.00
4183.00,1970-01-01 00:00:04.183,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.69,44.00,43.59,-0.01,6.82,4.57,17.00,10.00,0.00,0.00
5183.00,1970-01-01 00:00:05.183,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.68,44.02,43.52,-0.01,6.79,4.58,17.00,10.00,0.00,0.00
6183.00,1970-01-01 00:00:06.183,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.71,43.98,43.57,-0.01,6.79,4.57,17.00,10.00,0.00,0.00
7183.00,1970-01-01 00:00:07.183,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.70,44.00,43.51,-0.01,6.74,4.56,17.00,10.00,0.00,0.00
8183.00,1970-01-01 00:00:08.183,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.63,44.01,43.50,-0.01,6.76,4.55,17.00,10.00,0.00,0.00
9183.00,1970-01-01 00:00:09.183,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.67,43.96,43.53,-0.01,6.77,4.52,17.00,10.00,0.00,0.00
10183.00,1970-01-01 00:00:10.183,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.65,44.00,43.55,-0.01,6.79,4.56,17.00,10.00,0.00,0.00
11183.00,1970-01-01 00:00:11.183,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.64,43.95,43.48,-0.01,6.78,4.56,17.00,10.00,0.00,0.00
12183.00,1970-01-01 00:00:12.183,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.66,43.95,43.44,-0.01,6.77,4.56,17.00,10.00,0.00,0.00
13183.00,1970-01-01 00:00:13.183,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.61,43.98,43.38,-0.01,6.77,4.56,17.00,10.00,0.00,0.00
14201.00,1970-01-01 00:00:14.201,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.65,43.96,43.39,-0.01,6.76,4.55,17.00,10.00,0.00,0.00
15294.00,1970-01-01 00:00:15.294,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.63,44.00,43.40,-0.01,6.76,4.55,17.00,10.00,0.00,0.00
16294.00,1970-01-01 00:00:16.294,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,43.98,43.34,-0.01,6.76,4.55,17.00,10.00,0.00,0.00
17294.00,1970-01-01 00:00:17.294,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.58,43.88,43.34,-0.01,6.76,4.53,17.00,10.00,0.00,0.00
18294.00,1970-01-01 00:00:18.294,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.61,43.94,43.33,-0.01,6.75,4.51,17.00,10.00,0.00,0.00
19294.00,1970-01-01 00:00:19.294,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.61,43.91,43.30,-0.01,6.74,4.50,17.00,10.00,0.00,0.00
20294.00,1970-01-01 00:00:20.294,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.69,43.93,43.30,-0.01,6.76,4.51,17.00,10.00,0.00,0.00
21294.00,1970-01-01 00:00:21.294,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.71,43.80,43.34,-0.01,6.76,4.54,17.00,10.00,0.00,0.00
22294.00,1970-01-01 00:00:22.294,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.71,43.78,43.23,-0.01,6.77,4.53,17.00,10.00,0.00,0.00
23294.00,1970-01-01 00:00:23.294,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.70,43.80,43.27,-0.01,6.72,4.53,17.00,10.00,0.00,0.00
24294.00,1970-01-01 00:00:24.294,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.67,43.83,43.23,-0.01,6.76,4.54,17.00,10.00,0.00,0.00
25294.00,1970-01-01 00:00:25.294,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,43.80,43.33,-0.01,6.77,4.53,17.00,10.00,0.00,0.00
26294.00,1970-01-01 00:00:26.294,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.67,43.82,43.26,-0.01,6.77,4.55,17.00,10.00,0.00,0.00
27312.00,1970-01-01 00:00:27.312,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.66,43.84,43.26,-0.01,6.76,4.53,17.00,10.00,0.00,0.00
28405.00,1970-01-01 00:00:28.405,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.67,43.88,43.24,-0.01,6.74,4.51,17.00,10.00,0.00,0.00
29496.00,1970-01-01 00:00:29.496,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,43.82,43.21,-0.01,6.74,4.49,17.00,10.00,0.00,0.00
