OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1093,13:21.1,0,0,0,0.37,0,1,1,0,0,12.73,35.95,35.82,34.38,-5.78,0,17,10,0
1334,13:21.3,0,0,0,0.37,0,1,1,0,0,12.75,35.95,35.82,34.38,-5.79,0,21,10,0
1434,13:21.4,0,0,0,0.34,1,1,1,0,0,9.84,35.93,35.91,34.45,-5.73,-0.04,23,10,0
1534,13:21.5,0,0,0,0.35,1,1,1,0,0,11.29,35.93,35.91,34.45,-5.78,-0.04,23,10,0
1634,13:21.6,0,0,76.58,0.35,1,1,1,0,0.01,11.03,35.95,35.88,34.45,-5.82,-0.04,23,7100,-21
1734,13:21.7,0,0,881.51,0.35,1,1,1,0,0.01,11.8,35.95,35.88,34.45,-5.79,-0.05,23,6994.79,-35
1834,13:21.8,0,0,952.3,0.35,1,1,1,0,0.02,11.7,35.95,35.88,34.45,-5.79,-0.05,23,6938.16,-37
1934,13:21.9,0,0,952.3,0.35,1,1,1,0,0.02,11.6,35.95,35.88,34.41,-5.81,-0.05,23,6938.16,-37
2034,13:22.0,0,0,988.35,0.35,1,1,1,0,0.03,11.48,35.95,35.88,34.41,-5.81,-0.06,23,6909.32,-37
2199,13:22.2,0,0,994.35,0.35,1,1,1,0,0.04,11.78,35.94,35.86,34.02,-5.8,-0.07,23,6904.52,-37
2299,13:22.3,0,0,994.35,0.35,1,1,1,0,0.04,11.58,35.94,35.86,34.02,-5.79,-0.07,23,6904.52,-37
2399,13:22.4,0,0,996.36,0.35,1,1,1,0,0.04,11.46,35.94,35.86,34.02,-5.81,-0.06,23,6902.91,-37
2499,13:22.5,0,0,993.45,0.35,1,1,1,0,0.05,11.25,36.01,35.93,33.63,-5.82,-0.04,23,6905.24,-37
2599,13:22.6,0,0,1002.73,0.35,1,1,1,0,0.06,11.07,36.01,35.93,33.63,-5.75,-0.05,23,6898.58,-38
2699,13:22.7,0,0,991.48,0.35,1,1,1,0,0.06,11.69,36.01,35.93,33.63,-5.77,-0.06,23,6906.81,-37
2799,13:22.8,0,0,996.56,0.34,1,1,1,0,0.07,11.61,36,35.93,33.26,-5.78,-0.07,23,6902.75,-37
2899,13:22.9,0,0,996.56,0.34,1,1,1,0,0.07,11.5,36,35.93,33.26,-5.8,-0.09,23,6902.75,-37
2999,13:23.0,0,0,996.71,0.34,1,1,1,0,0.07,11.38,35.93,35.96,32.91,-5.78,-0.08,23,6902.63,-37
3099,13:23.1,0,0,991.88,0.34,1,1,1,0,0.08,11.14,35.93,35.96,32.91,-5.78,-0.07,23,6906.49,-37
3305,13:23.3,0,0,1000.86,0.34,1,1,1,0,0.09,11.01,36,35.94,32.66,-5.76,-0.05,23,6899.55,-38
3405,13:23.4,0,0,989.06,0.31,1,1,1,0,0.1,11.56,36,35.94,32.66,-5.79,-0.07,23,6908.75,-37
3505,13:23.5,0,0,989.06,0.34,1,1,1,0,0.1,11.5,36,35.94,32.66,-5.8,-0.08,23,6908.75,-37
3605,13:23.6,0,0,1023.8,0.33,1,1,1,0,0.11,11.46,36.02,35.91,32.2,-5.81,-0.07,23,6887.62,-38
3705,13:23.7,0,0,1037.69,0.33,1,1,1,0,0.11,11.21,36.02,35.91,32.2,-5.8,-0.08,23,6880.4,-38
3805,13:23.8,0,0,1113.9,0.33,1,1,1,0,0.12,11.3,36.02,35.91,32.2,-5.81,-0.11,23,6840.77,-40
3905,13:23.9,0,0,1159.53,0.32,1,1,1,0,0.12,11.25,36.02,35.91,31.98,-5.78,-0.11,23,6817.04,-40
4215,13:24.2,0,0,835.97,0.36,0,1,1,0,0.14,12.29,36.06,36,32.27,-5.8,-0.02,21,7031.23,-35
4406,13:24.4,0,0,835.97,0.32,1,1,1,0,0.14,7.78,36.06,35.95,32.63,-5.8,-0.08,23,7031.23,-35
4916,13:24.9,0,0,0,0.36,1,1,1,0,0.14,12.21,36,35.88,32.47,-5.79,-0.02,21,7031.23,-35
5016,13:25.0,0,0,0,0.34,1,1,1,0,0.14,9.47,36,35.88,32.47,-5.75,-0.07,23,7031.23,-35
5116,13:25.1,0,0,0,0.34,1,1,1,0,0.14,11.08,36,35.88,32.47,-5.82,-0.06,23,7031.23,-35
5216,13:25.2,0,0,125.93,0.33,1,1,1,0,0.15,10.71,36.06,35.88,32.53,-5.76,-0.07,23,7100,-22
5316,13:25.3,0,0,1111.44,0.34,1,1,1,0,0.16,11.56,36.06,35.88,32.53,-5.77,-0.05,23,6842.05,-40
5512,13:25.5,0,0,1188.35,0.34,1,1,1,0,0.17,11.07,36.04,35.94,32.84,-5.8,-0.05,23,6802.06,-41
5612,13:25.6,0,0,1256.97,0.35,0,1,1,0,0.17,12.15,36.04,35.94,32.84,-5.79,-0.03,21,6769.44,-42
5712,13:25.7,0,0,1275.65,0.36,0,1,1,0,0.18,12.21,36.04,35.94,32.84,-5.79,-0.01,21,6767.95,-42
5812,13:25.8,0,0,1168.87,0.33,1,1,1,0,0.19,10.7,36.04,36.01,34.67,-5.78,-0.07,23,6812.19,-41
5912,13:25.9,0,0,1150.74,0.32,1,1,1,0,0.19,11.51,36.04,36.01,34.67,-5.9,-0.15,23,6821.62,-40
6012,13:26.0,0,0,1241.21,0.35,0,1,1,0,0.2,12.18,36.04,36.01,34.67,-6.06,-0.28,21,6774.57,-42
6112,13:26.1,0,0,1275.27,0.34,0,1,1,0,0.2,12.24,36.08,35.93,35.64,-6.03,-0.27,21,6767.98,-42
6212,13:26.2,0,0,1263.38,0.36,0,1,1,0,0.21,12.26,36.08,35.93,35.64,-6.04,-0.25,21,6768.93,-42
6312,13:26.3,0,0,1210.36,0.36,0,1,1,0,0.22,12.26,35.98,36.01,37.05,-6.03,-0.24,21,6790.61,-41
6412,13:26.4,0,0,1284.38,0.36,0,1,1,0,0.22,12.27,35.98,36.01,37.05,-6.02,-0.23,21,6767.25,-43
6618,13:26.6,0,0,1472.01,0.36,0,1,1,0,0.24,12.29,36.09,36,38.54,-6.03,-0.24,21,6752.24,-50
6718,13:26.7,0,0,1611.78,0.32,0,1,1,0,0.25,12.28,36.09,36,38.54,-6.02,-0.23,21,6191.12,-54
6818,13:26.8,0,0,1665.28,0.35,0,1,1,0,0.26,12.29,36.09,36,38.54,-6.02,-0.24,21,5923.61,-54
6918,13:26.9,0,0,1614.53,0.35,0,1,1,0,0.26,12.28,36.02,35.96,42.96,-6.02,-0.27,21,6177.35,-54
7018,13:27.0,0,0,1642.22,0.35,0,1,1,0,0.27,12.31,36.02,35.96,42.96,-6.02,-0.2,21,6038.92,-54
