 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,0,0,1.47,0,1,1.28,0,0,12.15,51.45,39.75,90.7,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.16,51.35,39.63,90.41,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.1,51.28,39.64,90.23,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,51.3,39.63,90.04,0,-0.53,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,51.28,39.64,89.8,0,-0.44,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,51.16,39.66,89.55,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,51.2,39.68,89.34,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,51.15,39.69,89.16,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,51.13,39.64,88.93,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,51.14,39.78,88.67,0,-0.31,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,51.13,39.62,88.58,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,51.07,39.68,88.27,0,-0.34,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,51.03,39.63,88.13,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,50.96,39.63,88.01,0,-0.39,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,50.95,39.66,87.73,0,-0.39,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,50.91,39.62,87.59,0,-0.4,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.21,50.92,39.55,87.38,0,-0.33,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.05,50.81,39.64,87.2,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.77,39.59,86.89,0,-0.33,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,50.79,39.55,86.73,0,-0.34,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,50.7,39.6,86.64,0,-0.4,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,50.75,39.59,86.31,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.6,39.6,86.17,0,-0.52,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,50.68,39.64,86.02,0,-0.54,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,50.63,39.62,85.77,0,-0.54,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,50.59,39.62,85.63,0,-0.52,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,50.61,39.66,85.45,0,-0.51,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.59,39.66,85.34,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.16,50.59,39.66,85.21,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,50.56,39.7,85.01,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,50.57,39.62,84.86,0,-0.46,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.12,50.52,39.64,84.74,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.5,39.64,84.45,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,50.54,39.66,84.3,0,-0.34,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.11,50.52,39.66,84.13,0,-0.41,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.12,50.41,39.63,84.05,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,50.41,39.66,83.86,0,-0.57,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.38,39.62,83.77,0,-0.52,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.31,39.59,83.58,0,-0.5,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.38,39.62,83.38,0,-0.43,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,50.32,39.59,83.21,0,-0.44,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,50.3,39.62,83.09,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.08,50.3,39.68,82.95,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.06,50.23,39.68,82.76,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,50.2,39.63,82.63,0,-0.29,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.12,39.62,82.41,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,50.15,39.64,82.27,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,50.06,39.68,82.22,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,50.07,39.62,82.04,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,50.12,39.68,81.85,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,50.04,39.69,81.63,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,49.98,39.66,81.53,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,49.95,39.63,81.34,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,49.98,39.62,81.3,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.16,49.93,39.66,81.06,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,49.86,39.68,80.96,0,-0.43,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.89,39.66,80.8,0,-0.38,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,49.84,39.5,80.66,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.8,39.59,80.47,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.77,39.63,80.42,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,49.82,39.66,80.28,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.87,39.62,80.15,0,-0.28,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,49.81,39.73,80,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,49.76,39.66,79.88,0,-0.36,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.16,49.81,39.68,79.82,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,49.73,39.69,79.66,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.08,49.72,39.73,79.48,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.1,49.69,39.71,79.38,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.69,39.73,79.29,0,-0.46,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.06,49.72,39.84,79.09,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,49.73,39.73,78.98,0,-0.29,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,49.71,39.87,78.86,0,-0.49,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.63,39.76,78.74,0,-0.52,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,49.62,39.76,78.7,0,-0.46,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,49.55,39.8,78.54,0,-0.33,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,49.63,39.8,78.3,0,-0.28,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.53,39.73,78.16,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.49,39.75,78.19,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.54,39.71,77.93,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.53,39.75,77.78,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,49.46,39.8,77.7,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,49.45,39.8,77.61,0,-0.38,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.45,39.88,77.52,0,-0.37,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,49.49,39.84,77.36,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,49.41,39.76,77.2,0,-0.28,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,49.35,39.75,77.12,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.11,49.39,39.84,77.09,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.11,49.38,39.8,76.87,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,49.33,39.8,76.84,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.06,49.17,39.76,76.65,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.27,39.8,76.6,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,49.23,39.8,76.47,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,49.2,39.73,76.28,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,49.23,39.82,76.14,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.12,49.21,39.76,76.09,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.12,49.2,39.78,75.86,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,49.14,39.71,75.78,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,49.03,39.8,75.66,0,-0.49,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,49.04,39.7,75.59,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,48.95,39.75,75.36,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.05,48.97,39.77,75.23,0,-0.32,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,48.96,39.8,75.1,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,48.94,39.85,74.91,0,-0.51,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,48.88,39.8,74.84,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,48.85,39.84,74.71,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,48.85,39.77,74.54,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.16,48.86,39.77,74.43,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,48.76,39.73,74.3,0,-0.35,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,48.77,39.82,74.14,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.1,48.73,39.82,74.02,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.1,48.76,39.73,73.88,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.08,48.76,39.75,73.76,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.08,48.68,39.66,73.62,0,-0.29,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.05,48.63,39.78,73.46,0,-0.29,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.08,48.59,39.8,73.36,0,-0.41,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,48.55,39.73,73.1,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,48.59,39.73,73.06,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,48.62,39.75,72.88,0,-0.26,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,48.5,39.7,72.76,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.11,48.5,39.75,72.59,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.06,48.59,39.8,72.51,0,-0.28,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,48.41,39.77,72.34,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.12,48.44,39.73,72.15,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,48.44,39.82,72.09,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.15,48.38,39.85,71.98,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,48.36,39.77,71.8,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.09,48.3,39.73,71.63,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.05,48.28,39.84,71.53,0,-0.29,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.12,48.3,39.8,71.39,0,-0.41,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,48.26,39.8,71.23,0,-0.51,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,48.3,39.76,71.13,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,48.23,39.84,71.02,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,48.28,39.78,70.84,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,48.21,39.78,70.63,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.08,48.14,39.73,70.52,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.04,48.16,39.78,70.43,0,-0.29,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.07,48.13,39.73,70.34,0,-0.3,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.13,48.1,39.78,70.18,0,-0.46,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.2,48.14,39.82,70.05,0,-0.51,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,48.12,39.8,69.96,0,-0.27,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.18,47.98,39.77,69.89,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,48,39.8,69.77,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,48.03,39.7,69.59,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.14,48.05,39.8,69.43,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,47.98,39.8,69.34,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,47.95,39.75,69.14,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.19,47.98,39.76,69.08,0,-0.53,16,10,0
0,0,0,1.47,0,1,1.28,0,0,12.17,47.89,39.73,68.91,0,-0.52,16,10,0
