OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.86,31.11,32.84,-0.01,2.49,2.88,17.00,10.00,0.00,0.00
2188.00,1970-01-01 00:00:02.188,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.84,31.28,32.90,-0.01,1.90,2.49,17.00,10.00,0.00,0.00
3281.00,1970-01-01 00:00:03.281,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.81,31.27,32.90,-0.01,1.86,2.43,17.00,10.00,0.00,0.00
4374.00,1970-01-01 00:00:04.374,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.75,31.27,32.95,-0.01,1.75,2.39,17.00,10.00,0.00,0.00
5464.00,1970-01-01 00:00:05.464,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.70,31.31,32.92,-0.01,1.78,2.39,17.00,10.00,0.00,0.00
6560.00,1970-01-01 00:00:06.560,0.00,0.00,0.00,0.81,0.00,1.00,1.15,0.00,0.00,12.70,31.33,32.98,-0.01,1.80,2.38,17.00,10.00,0.00,0.00
7653.00,1970-01-01 00:00:07.653,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.66,31.39,32.97,-0.01,1.73,2.38,17.00,10.00,0.00,0.00
8740.00,1970-01-01 00:00:08.740,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.65,31.30,32.96,-0.01,1.75,2.36,17.00,10.00,0.00,0.00
9833.00,1970-01-01 00:00:09.833,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.63,31.24,32.90,-0.01,1.70,2.32,17.00,10.00,0.00,0.00
10926.00,2019-05-25 13:43:38.926,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.61,31.31,32.92,-0.01,1.71,2.33,17.00,10.00,0.00,0.00
