OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,8.61,0.00,0.00,0.00,-0.60,0.04,17.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,8.70,20.97,20.54,0.00,-0.60,0.05,17.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,8.05,21.05,20.60,0.00,-0.74,0.03,17.00,10.00,0.00
