OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1093.00,1970-01-01 00:00:01.093,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.01,25.81,25.97,27.34,-9.75,3.66,16.00,10.00,0.00
2186.00,1970-01-01 00:00:02.186,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.98,25.85,25.98,27.37,-9.75,3.66,16.00,10.00,0.00
3273.00,1970-01-01 00:00:03.273,0.00,0.00,0.00,0.32,0.00,1.00,1.00,0.00,0.00,12.90,25.90,26.02,27.41,-9.75,3.66,16.00,10.00,0.00
4360.00,1970-01-01 00:00:04.360,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.86,25.90,25.99,27.43,-9.75,3.66,16.00,10.00,0.00
5360.00,1970-01-01 00:00:05.360,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.88,25.88,25.98,27.32,-9.75,3.66,16.00,10.00,0.00
6360.00,1970-01-01 00:00:06.360,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,12.84,25.96,25.99,27.37,-9.75,3.65,16.00,10.00,0.00
7360.00,1970-01-01 00:00:07.360,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.85,25.84,26.03,27.32,-9.75,3.65,16.00,10.00,0.00
8360.00,1970-01-01 00:00:08.360,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.84,25.94,26.05,27.38,-9.75,3.65,16.00,10.00,0.00
9360.00,1970-01-01 00:00:09.360,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.82,25.91,26.08,27.34,-9.75,3.65,16.00,10.00,0.00
10360.00,2018-07-04 12:41:46.360,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.84,25.88,26.02,27.38,-9.75,3.66,16.00,10.00,0.00
11197.00,2018-07-04 12:41:47.197,0.00,0.00,0.00,0.27,0.00,0.00,1.00,0.00,0.00,12.83,25.88,26.07,27.34,-9.75,3.66,4.00,10.00,0.00
11297.00,2018-07-04 12:41:47.297,0.00,0.00,0.00,0.27,1.00,0.00,1.00,0.00,0.00,10.57,25.88,26.07,27.34,-9.75,3.65,6.00,10.00,0.00
11397.00,2018-07-04 12:41:47.397,0.00,0.00,10.61,0.26,1.00,0.00,1.00,0.00,0.01,11.32,25.88,26.07,27.34,-9.75,3.63,6.00,10000.00,-20.00
11497.00,2018-07-04 12:41:47.497,0.00,0.00,933.40,0.26,1.00,0.00,1.00,0.00,0.02,11.64,25.92,26.02,27.37,-9.75,3.63,6.00,10000.00,-36.00
11597.00,2018-07-04 12:41:47.597,0.00,0.00,1216.26,0.28,0.00,0.00,1.00,0.00,0.03,12.62,25.92,26.02,27.37,-9.75,3.67,4.00,10000.00,-41.00
11697.00,2018-07-04 12:41:47.697,0.00,0.00,1411.27,0.29,0.00,0.00,1.00,0.00,0.03,12.70,25.95,26.01,29.57,-9.75,3.66,4.00,10000.00,-48.00
11797.00,2018-07-04 12:41:47.797,0.00,0.00,1644.33,0.29,0.00,0.00,1.00,0.00,0.05,12.69,25.95,26.01,29.57,-9.75,3.67,4.00,10000.00,-54.00
11897.00,2018-07-04 12:41:47.897,0.00,0.00,1656.04,0.25,0.00,0.00,1.00,0.00,0.06,12.72,25.95,26.01,29.57,-9.75,3.65,4.00,10000.00,-54.00
