OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1075.00,1970-01-01 00:00:01.075,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.93,31.67,35.17,0.00,-0.59,0.06,17.00,10.00,0.00
2075.00,1970-01-01 00:00:02.075,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.94,31.73,35.20,0.00,-0.59,0.06,17.00,10.00,0.00
3075.00,1970-01-01 00:00:03.075,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.90,31.76,35.08,0.00,-0.60,0.05,17.00,10.00,0.00
4075.00,1970-01-01 00:00:04.075,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,12.79,31.71,35.15,0.00,-0.59,0.06,17.00,10.00,0.00
5075.00,1970-01-01 00:00:05.075,0.00,0.00,0.00,0.30,0.00,1.00,1.00,0.00,0.00,12.77,31.73,35.09,0.00,-0.59,0.05,17.00,10.00,0.00
6075.00,1970-01-01 00:00:06.075,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.80,31.71,35.14,0.00,-0.56,0.05,17.00,10.00,0.00
7075.00,1970-01-01 00:00:07.075,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.81,31.75,35.14,0.00,-0.58,0.05,17.00,10.00,0.00
8075.00,1970-01-01 00:00:08.075,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.72,31.76,35.17,0.00,-0.58,0.07,17.00,10.00,0.00
9075.00,1970-01-01 00:00:09.075,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.74,31.78,35.23,0.00,-0.58,0.05,17.00,10.00,0.00
10075.00,2019-04-30 19:01:30.075,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.72,31.78,35.19,0.00,-0.62,0.05,17.00,10.00,0.00
11075.00,2019-04-30 19:01:31.075,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.69,31.75,35.16,0.00,-0.62,0.05,17.00,10.00,0.00
12075.00,2019-04-30 19:01:32.075,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.72,31.80,35.15,0.00,-0.57,0.05,17.00,10.00,0.00
13093.00,2019-04-30 19:01:33.093,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.70,31.78,35.10,0.00,-0.58,0.05,17.00,10.00,0.00
14093.00,2019-04-30 19:01:34.093,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.70,31.84,35.10,0.00,-0.59,0.05,17.00,10.00,0.00
15093.00,2019-04-30 19:01:35.093,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.68,31.84,35.17,0.00,-0.57,0.05,17.00,10.00,0.00
16093.00,2019-04-30 19:01:36.093,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.70,31.80,35.17,0.00,-0.59,0.05,17.00,10.00,0.00
17093.00,2019-04-30 19:01:37.093,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.69,31.82,35.16,0.00,-0.59,0.05,17.00,10.00,0.00
18093.00,2019-04-30 19:01:38.093,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.67,31.82,35.10,0.00,-0.57,0.05,17.00,10.00,0.00
19093.00,2019-04-30 19:01:39.093,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.74,31.77,35.10,0.00,-0.57,0.05,17.00,10.00,0.00
20093.00,2019-04-30 19:01:40.093,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.71,31.78,35.09,0.00,-0.62,0.05,17.00,10.00,0.00
20268.00,2019-04-30 19:01:40.268,0.00,0.00,0.00,0.28,0.00,0.00,1.00,0.00,0.00,12.72,31.77,35.14,0.00,-0.63,0.06,5.00,10.00,0.00
20368.00,2019-04-30 19:01:40.368,0.00,0.00,5.90,0.25,1.00,0.00,1.00,0.00,0.01,9.97,31.77,35.14,0.00,-0.65,0.03,7.00,8000.00,-20.00
20468.00,2019-04-30 19:01:40.468,0.00,0.00,5.90,0.26,1.00,0.00,1.00,0.00,0.01,10.62,31.76,35.10,0.00,-0.53,0.03,7.00,8000.00,-20.00
20568.00,2019-04-30 19:01:40.568,0.00,0.00,684.30,0.25,1.00,0.00,1.00,0.00,0.01,11.77,31.76,35.10,0.00,-0.76,0.04,7.00,8000.00,-32.00
20748.00,2019-04-30 19:01:40.748,0.00,0.00,861.71,0.25,1.00,0.00,1.00,0.00,0.02,11.24,31.80,35.10,0.00,-0.54,0.03,7.00,8000.00,-35.00
20848.00,2019-04-30 19:01:40.848,0.00,0.00,907.30,0.25,1.00,0.00,1.00,0.00,0.03,11.36,31.80,35.10,0.00,-0.67,0.04,7.00,8000.00,-36.00
20948.00,2019-04-30 19:01:40.948,0.00,0.00,924.81,0.25,1.00,0.00,1.00,0.00,0.04,11.47,31.80,35.10,0.00,-0.62,0.04,7.00,8000.00,-36.00
21048.00,2019-04-30 19:01:41.048,0.00,0.00,924.81,0.26,1.00,0.00,1.00,0.00,0.04,11.30,31.73,35.10,0.00,-0.61,0.03,7.00,8000.00,-36.00
21148.00,2019-04-30 19:01:41.148,0.00,0.00,932.71,0.25,1.00,0.00,1.00,0.00,0.04,11.03,31.73,35.10,0.00,-0.65,0.04,7.00,8000.00,-36.00
21248.00,2019-04-30 19:01:41.248,0.00,0.00,934.16,0.26,1.00,0.00,1.00,0.00,0.05,10.54,31.73,35.10,0.00,-0.69,0.03,7.00,8000.00,-36.00
21348.00,2019-04-30 19:01:41.348,0.00,0.00,933.96,0.25,1.00,0.00,1.00,0.00,0.06,11.84,31.73,35.10,0.00,-0.77,0.03,7.00,8000.00,-36.00
