OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1001.00,1970-01-01 00:00:01.001,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,13.01,22.38,21.78,-0.01,2.39,2.60,17.00,10.00,0.00,0.00
2001.00,1970-01-01 00:00:02.001,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.99,22.37,21.77,-0.01,2.10,2.44,17.00,10.00,0.00,0.00
3001.00,1970-01-01 00:00:03.001,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.91,22.47,21.87,-0.01,2.11,2.41,17.00,10.00,0.00,0.00
4001.00,1970-01-01 00:00:04.001,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.89,22.45,21.89,-0.01,2.08,2.41,17.00,10.00,0.00,0.00
5001.00,1970-01-01 00:00:05.001,0.00,0.00,0.00,0.85,0.00,1.00,1.15,0.00,0.00,12.86,22.48,21.91,-0.01,1.94,2.34,17.00,10.00,0.00,0.00
6001.00,1970-01-01 00:00:06.001,0.00,0.00,0.00,0.84,0.00,1.00,1.15,0.00,0.00,12.80,22.49,21.93,-0.01,1.96,2.34,17.00,10.00,0.00,0.00
7001.00,1970-01-01 00:00:07.001,0.00,0.00,0.00,0.81,0.00,1.00,1.15,0.00,0.00,12.79,22.60,21.98,-0.01,1.92,2.31,17.00,10.00,0.00,0.00
8001.00,1970-01-01 00:00:08.001,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.82,22.53,21.91,-0.01,1.89,2.30,17.00,10.00,0.00,0.00
9001.00,1970-01-01 00:00:09.001,0.00,0.00,0.00,0.80,0.00,0.00,1.15,0.00,0.00,12.79,22.48,21.95,-0.01,1.83,2.25,1.00,10.00,0.00,0.00
10008.00,1970-01-01 00:00:10.008,0.00,0.00,0.00,0.83,0.00,0.00,1.15,0.00,0.00,12.78,22.45,22.00,-0.01,1.84,2.25,1.00,10.00,0.00,0.00
11008.00,1970-01-01 00:00:11.008,0.00,0.00,0.00,0.83,0.00,0.00,1.15,0.00,0.00,12.78,22.45,21.89,-0.01,1.81,2.24,1.00,10.00,0.00,0.00
12008.00,1970-01-01 00:00:12.008,0.00,0.00,0.00,0.83,0.00,0.00,1.15,0.00,0.00,12.76,22.55,21.89,-0.01,1.79,2.22,1.00,10.00,0.00,0.00
13096.00,1970-01-01 00:00:13.096,0.00,0.00,0.00,0.83,0.00,0.00,1.15,0.00,0.00,12.76,22.48,21.91,-0.01,1.79,2.22,1.00,10.00,0.00,0.00
14096.00,1970-01-01 00:00:14.096,0.00,0.00,0.00,0.81,0.00,0.00,1.15,0.00,0.00,12.75,22.52,21.95,-0.01,1.77,2.21,1.00,10.00,0.00,0.00
15096.00,1970-01-01 00:00:15.096,0.00,0.00,0.00,0.82,0.00,0.00,1.15,0.00,0.00,12.75,22.53,21.95,-0.01,1.57,2.06,1.00,10.00,0.00,0.00
16096.00,1970-01-01 00:00:16.096,0.00,0.00,0.00,0.82,0.00,0.00,1.15,0.00,0.00,12.73,22.52,21.98,-0.01,0.00,0.72,1.00,10.00,0.00,0.00
17096.00,1970-01-01 00:00:17.096,0.00,0.00,0.00,0.82,0.00,0.00,1.15,0.00,0.00,12.72,22.47,22.02,-0.01,-0.01,0.72,1.00,10.00,0.00,0.00
18096.00,1970-01-01 00:00:18.096,0.00,0.00,0.00,0.82,0.00,0.00,1.15,0.00,0.00,12.71,22.49,22.00,-0.01,0.02,0.72,1.00,10.00,0.00,0.00
19096.00,1970-01-01 00:00:19.096,0.00,0.00,0.00,0.82,0.00,0.00,1.15,0.00,0.00,12.76,22.46,21.98,-0.01,0.02,0.72,1.00,10.00,0.00,0.00
20096.00,1970-01-01 00:00:20.096,0.00,0.00,0.00,0.80,0.00,0.00,1.15,0.00,0.00,12.79,22.46,21.94,-0.01,0.01,0.72,1.00,10.00,0.00,0.00
21096.00,1970-01-01 00:00:21.096,0.00,0.00,0.00,0.80,0.00,0.00,1.15,0.00,0.00,12.80,22.48,22.02,-0.01,0.02,0.72,1.00,10.00,0.00,0.00
22096.00,1970-01-01 00:00:22.096,0.00,0.00,0.00,0.80,0.00,0.00,1.15,0.00,0.00,12.80,22.47,21.95,-0.01,0.01,0.72,1.00,10.00,0.00,0.00
23096.00,1970-01-01 00:00:23.096,0.00,0.00,0.00,0.80,0.00,0.00,1.15,0.00,0.00,12.80,22.48,21.91,-0.01,0.01,0.72,1.00,10.00,0.00,0.00
24096.00,1970-01-01 00:00:24.096,0.00,0.00,0.00,1.51,0.00,0.00,1.15,0.00,0.00,12.70,22.55,21.95,-0.01,0.04,0.72,1.00,10.00,0.00,0.00
25112.00,1970-01-01 00:00:25.112,0.00,0.00,0.00,1.51,0.00,0.00,1.15,0.00,0.00,12.77,22.48,21.93,-0.01,0.03,0.72,1.00,10.00,0.00,0.00
26205.00,1970-01-01 00:00:26.205,0.00,0.00,0.00,1.51,0.00,0.00,1.15,0.00,0.00,12.75,22.46,21.98,-0.01,-0.00,0.71,1.00,10.00,0.00,0.00
27298.00,1970-01-01 00:00:27.298,0.00,0.00,0.00,1.51,0.00,0.00,1.15,0.00,0.00,12.74,22.46,21.89,-0.01,0.02,0.72,1.00,10.00,0.00,0.00
