Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,0,0,0.25,0,1,2.02,0,0,12.29,41.34,35.77,63.86,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.29,41.27,35.91,63.63,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.29,41.34,35.91,63.61,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.25,41.34,35.86,63.47,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.24,41.27,35.88,63.41,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.25,41.31,35.82,63.27,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.24,41.23,35.88,63.27,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.24,41.23,35.88,63.05,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.23,41.21,35.91,63.02,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.22,41.19,35.78,62.88,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.24,41.14,35.86,62.76,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.24,41.16,35.83,62.59,0,-0.2,16,10,0
0,0,0,0.25,0,1,2.02,0,0,12.26,41.07,35.84,62.51,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.26,41.12,35.83,62.41,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.26,41.05,35.91,62.36,0,-0.2,16,10,0
0,0,0,0.27,0,1,2.02,0,0,12.24,41.12,35.78,62.24,0,-0.2,16,10,0
0,0,2170.83,0.27,0,1,2.02,0,0.07,12.13,41.12,35.82,87.91,0,-0.19,20,8789.38,0
2.54,0.59,1750,0.26,0,1,2.02,0.01,0.2,12.15,41.03,35.94,116.77,0,-0.18,20,8782.65,0
4.9,1.76,1945.83,0.27,0,1,2.02,0.01,0.32,12.17,41.09,35.8,146.33,0,-0.15,20,8725.45,0
7.44,3.63,1854.17,0.26,0,1,2.02,0.02,0.44,12.16,41.02,35.78,166.52,0,-0.2,20,8691.79,0
10.03,6.2,2345.83,0.26,0,1,2.02,0.02,0.58,12.15,41.05,35.89,186.3,0,-0.19,20,8561.4,0
13.29,9.71,2933.33,0.25,0,1,2.02,0.03,0.74,12.13,41.03,35.91,209.09,0,-0.2,20,8530.28,0
16.89,14.16,3662.5,0.25,0,1,2.02,0.03,0.94,12.16,41.01,35.94,230.77,0,-0.21,20,8530.28,0
17.39,19.08,1900,0.26,0,2,2.02,0.04,1.13,12.14,41.01,35.87,240.43,0,-0.24,20,8666.56,0
18.2,24.11,1966.67,0.25,0,2,2.02,0.04,1.27,12.15,41.09,35.96,215.88,0,-0.24,20,8617.77,0
19.58,29.96,2408.33,0.25,0,2,2.02,0.05,1.41,12.2,41.2,35.95,227.63,0,-0.24,20,8574.02,0
20.78,36.28,2500,0.26,0,2,2.02,0.05,1.57,12.18,41.25,35.98,233.07,0,-0.17,20,8563.08,0
22.22,42.95,2479.17,0.25,0,2,2.02,0.05,1.74,12.16,41.28,35.95,236.92,0,-0.16,20,8530.28,0
23.69,50.09,2283.33,0.25,0,2,2.02,0.06,1.91,12.15,41.52,36.06,242.16,0,-0.24,20,8530.28,0
25.22,57.7,2808.33,0.25,0,2,2.02,0.06,2.1,12.13,41.67,36.2,248.95,0,-0.27,20,8530.28,0
26.87,65.89,3116.67,0.26,0,2,2.02,0.06,2.3,12.15,41.82,36.61,256.93,0,-0.2,20,8530.28,0
28.42,74.55,2894.2,0.25,0,2,2.02,0.07,2.5,12.13,42.01,37.6,267.1,0,-0.26,20,8530.28,0
30.21,83.56,3125,0.25,0,2,2.02,0.07,2.72,12.11,42.29,38.38,278.88,0,-0.19,20,8530.28,0
29.71,92.81,204.17,1.47,0,2,2.02,0.07,2.88,12.19,42.53,39.05,251.31,0,-0.23,16,14133,0
29.19,100.88,0,1.47,0,2,2.02,0.08,2.89,12.19,42.64,39.78,226.26,0,-0.24,16,0,0
28.88,108.96,0,1.47,0,2,2.02,0.08,2.89,12.2,42.94,40.62,210.56,0,-0.23,16,0,0
28.43,116.92,0,1.47,0,2,2.02,0.09,2.89,12.19,43.15,41.28,198.98,0,-0.22,16,0,0
28.08,124.76,0,1.47,0,2,2.02,0.09,2.89,12.19,43.42,41.44,191.51,0,-0.22,16,0,0
27.62,132.48,0,1.47,0,2,2.02,0.1,2.89,12.21,43.73,41.5,182.94,0,-0.23,16,0,0
27.32,140.09,0,1.47,0,2,2.02,0.11,2.89,12.19,43.88,41.63,177.29,0,-0.24,16,0,0
26.92,147.58,0,1.47,0,2,2.02,0.11,2.89,12.19,44.16,41.77,170.6,0,-0.23,16,0,0
26.35,154.95,0,1.47,0,2,2.02,0.12,2.89,12.21,44.45,41.76,164.72,0,-0.23,16,0,0
26,162.21,0,1.47,0,2,2.02,0.12,2.89,12.22,44.55,41.73,160.77,0,-0.22,16,0,0
25.49,169.35,0,1.47,0,2,2.02,0.13,2.89,12.21,44.75,41.8,155.91,0,-0.24,16,0,0
25.07,176.37,0,1.47,0,2,2.02,0.13,2.89,12.22,45.02,42.06,151.55,0,-0.23,16,0,0
24.64,183.86,0,1.47,0,2,2.02,0.14,2.89,12.22,45.13,41.98,147.54,0,-0.23,16,0,0
24.3,191.35,0,1.47,0,2,2.02,0.15,2.89,12.22,45.3,42,143.71,0,-0.23,16,0,0
23.86,198.14,0,1.47,0,2,2.02,0.15,2.89,12.23,45.46,42,141.13,0,-0.23,16,0,0
23.36,204.69,0,1.47,0,2,2.02,0.16,2.89,12.22,45.53,41.88,137.89,0,-0.23,16,0,0
23.04,211.13,0,1.47,0,2,2.02,0.16,2.89,12.21,45.72,41.82,135,0,-0.24,16,0,0
22.6,217.45,0,1.47,0,2,2.02,0.16,2.89,12.21,45.76,41.8,132.9,0,-0.23,16,0,0
22.27,223.65,0,1.47,0,2,2.02,0.17,2.89,12.2,45.88,41.55,130.26,0,-0.23,16,0,0
21.91,229.74,0,1.47,0,2,2.02,0.17,2.89,12.22,45.95,41.41,128.46,0,-0.23,16,0,0
21.45,235.71,0,1.47,0,2,2.02,0.18,2.89,12.21,46,41.23,126.22,0,-0.23,16,0,0
21.03,241.68,0,1.47,0,2,2.02,0.18,2.89,12.22,46.2,41.02,124.13,0,-0.23,16,0,0
20.63,247.41,0,1.47,0,2,2.02,0.19,2.89,12.21,46.17,40.93,122.78,0,-0.23,16,0,0
20.29,253.03,0,1.47,0,2,2.02,0.19,2.89,12.22,46.3,40.75,120.88,0,-0.23,16,0,0
19.81,258.65,0,1.47,0,2,2.02,0.2,2.89,12.23,46.31,40.57,119.02,0,-0.23,16,0,0
19.35,264.5,0,1.47,0,2,2.02,0.2,2.89,12.2,46.41,40.41,117.41,0,-0.24,16,0,0
19.06,270.35,0,1.47,0,2,2.02,0.2,2.89,12.22,46.43,40.33,116.02,0,-0.23,16,0,0
18.6,276.09,0,1.47,0,2,2.02,0.21,2.89,12.22,46.47,40.26,114.47,0,-0.23,16,0,0
18.21,281.23,0,1.47,0,2,2.02,0.21,2.89,12.23,46.55,40.16,113.37,0,-0.23,16,0,0
17.89,286.15,0,1.47,0,2,2.02,0.22,2.89,12.22,46.55,40.07,112.23,0,-0.24,16,0,0
17.37,291.07,0,1.47,0,2,2.02,0.22,2.89,12.21,46.63,39.97,110.96,0,-0.23,16,0,0
16.98,295.75,0,1.47,0,2,2.02,0.22,2.89,12.2,46.66,39.92,110.09,0,-0.23,16,0,0
16.71,300.43,0,1.47,0,2,2.02,0.23,2.89,12.21,46.63,39.87,109.01,0,-0.24,16,0,0
16.23,304.99,0,1.47,0,2,2.02,0.23,2.89,12.22,46.63,39.73,108.05,0,-0.24,16,0,0
15.92,309.44,0,1.47,0,2,2.02,0.23,2.89,12.21,46.65,39.6,107.16,0,-0.23,16,0,0
15.52,313.77,0,1.47,0,2,2.02,0.24,2.89,12.22,46.66,39.58,106.17,0,-0.23,16,0,0
15.19,317.98,0,1.47,0,2,2.02,0.24,2.89,12.23,46.71,39.57,105.5,0,-0.23,16,0,0
14.72,322.08,1566.67,1.47,0,2,2.02,0.24,2.91,11.97,46.72,39.41,104.56,0,-0.25,20,8971.09,0
15.8,326.41,2295.83,1.29,0,2,2.02,0.24,3.03,12.12,46.71,39.4,134.97,0,-0.23,20,8681.7,0
16.75,331.56,2287.5,0.39,0,2,2.02,0.23,3.17,12.13,46.63,39.2,171.65,0,-0.25,20,8681.7,0
17.95,336.94,2366.67,0.26,0,2,2.02,0.22,3.31,12.14,46.72,38.67,195.32,0,-0.23,20,8632.91,0
19.27,342.68,1870.83,0.26,0,2,2.02,0.22,3.47,12.13,46.76,38.05,211,0,-0.24,20,8599.26,0
20.36,348.88,2437.5,0.25,0,2,2.02,0.21,3.62,12.11,46.7,37.6,223.77,0,-0.31,20,8557.2,0
21.82,355.43,2095.83,0.26,0,2,2.02,0.21,3.78,12.15,46.76,37.7,234.02,0,-0.18,20,8533.64,0
23.08,362.34,2508.33,0.25,0,2,2.02,0.2,3.95,12.13,46.84,37.7,241.86,0,-0.28,20,8530.28,0
24.48,369.71,2390.37,0.26,0,2,2.02,0.2,4.13,12.15,46.88,37.8,249.93,0,-0.24,20,8530.28,0
26.14,377.55,2983.33,0.25,0,2,2.02,0.19,4.32,12.15,46.95,38.08,258.98,0,-0.22,20,8530.28,0
27.52,385.86,2854.17,0.25,0,2,2.02,0.19,4.52,12.14,47.09,38.8,268.85,0,-0.21,20,8530.28,0
29.05,393.82,3083.61,0.26,0,2,2.02,0.18,4.71,12.15,47.27,39.62,278.04,0,-0.22,20,8530.28,0
29.66,402.13,2254.17,1.06,0,2,2.02,0.18,4.9,12.16,47.34,40.51,288.8,0,-0.24,16,8553.83,0
29.1,410.21,1515.69,1.47,0,2,2.02,0.18,4.98,12.18,47.59,41.09,245.23,0,-0.23,16,78.57,0
28.74,418.28,0,1.47,0,2,2.02,0.18,4.99,12.19,47.6,42.13,228.86,0,-0.23,16,0,0
28.21,426.12,0,1.47,0,2,2.02,0.19,4.99,12.2,47.95,42.91,216.16,0,-0.22,16,0,0
27.94,433.96,0,1.47,0,2,2.02,0.19,4.99,12.19,48.05,43.16,208.06,0,-0.22,16,0,0
27.42,441.57,0,1.47,0,2,2.02,0.19,4.99,12.19,48.3,43.34,199.33,0,-0.23,16,0,0
26.92,449.06,0,1.47,0,2,2.02,0.2,4.99,12.18,48.57,43.59,191.91,0,-0.25,16,0,0
26.58,456.55,0,1.47,0,2,2.02,0.2,4.99,12.2,48.72,43.73,187.04,0,-0.23,16,0,0
26.09,463.81,0,1.47,0,2,2.02,0.2,4.99,12.2,48.88,43.91,181.16,0,-0.22,16,0,0
25.99,471.18,0,1.47,0,2,2.02,0.21,4.99,12.2,49.16,44.01,175.94,0,-0.24,16,0,0
25.46,479.14,0,1.47,0,2,2.02,0.21,4.99,12.2,49.4,44.22,171.05,0,-0.22,16,0,0
24.69,486.75,0,1.47,0,2,2.02,0.21,4.99,12.2,49.58,44.4,166.62,0,-0.23,16,0,0
24.16,494.12,0,1.47,0,2,2.02,0.22,4.99,12.22,49.69,44.39,162.77,0,-0.23,16,0,0
23.6,501.38,0,1.47,0,2,2.02,0.22,4.99,12.2,49.79,44.35,158.98,0,-0.23,16,0,0
23.13,508.4,0,1.47,0,2,2.02,0.22,4.99,12.21,49.97,44.35,155.67,0,-0.24,16,0,0
22.7,515.42,0,1.47,0,2,2.02,0.23,4.99,12.22,50.13,43.98,152.57,0,-0.23,16,0,0
22.31,522.21,0,1.47,0,2,2.02,0.23,4.99,12.21,50.18,43.73,149.65,0,-0.22,16,0,0
21.88,529,0,1.47,0,2,2.02,0.23,4.99,12.22,50.3,43.55,147.09,0,-0.22,16,0,0
21.38,535.55,0,1.47,0,2,2.02,0.24,4.99,12.2,50.34,43.19,144.63,0,-0.24,16,0,0
20.87,541.99,0,1.47,0,2,2.02,0.24,4.99,12.2,50.5,43.04,142.23,0,-0.23,16,0,0
20.48,548.31,0,1.47,0,2,2.02,0.24,4.99,12.22,50.52,42.78,140.15,0,-0.24,16,0,0
19.96,554.51,0,1.47,0,2,2.02,0.24,4.99,12.2,50.57,42.57,138.13,0,-0.23,16,0,0
19.6,560.48,0,1.47,0,2,2.02,0.25,4.99,12.21,50.56,42.42,136.23,0,-0.23,16,0,0
19.09,566.33,0,1.47,0,2,2.02,0.25,4.99,12.2,50.65,42.16,134.55,0,-0.23,16,0,0
18.68,572.07,0,1.47,0,2,2.02,0.25,4.99,12.22,50.67,42.11,132.97,0,-0.23,16,0,0
18.26,577.68,0,1.47,0,2,2.02,0.25,4.99,12.21,50.66,41.91,131.5,0,-0.23,16,0,0
17.79,583.18,0,1.47,0,2,2.02,0.26,4.99,12.23,50.8,41.78,129.93,0,-0.22,16,0,0
