OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,3.65,0.35,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.14,31.45,31.55,1372.05,-0.55,0.06,17.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,4.93,0.94,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.14,31.59,31.42,1372.05,-0.55,0.06,17.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,4.86,1.52,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.05,31.44,31.55,1372.05,-0.50,0.02,17.00,10.00,0.00
4000.00,1970-01-01 00:00:04.000,4.61,2.11,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.06,31.51,31.59,1372.05,-0.54,0.05,17.00,10.00,0.00
5000.00,1970-01-01 00:00:05.000,4.45,2.69,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.11,31.59,31.57,1372.05,-0.55,0.02,17.00,10.00,0.00
6000.00,1970-01-01 00:00:06.000,4.28,3.16,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.07,31.55,31.53,1372.05,-0.56,0.00,17.00,10.00,0.00
7000.00,1970-01-01 00:00:07.000,4.03,3.63,0.00,0.25,0.00,1.00,1.00,999.00,0.00,11.99,31.55,31.49,1372.05,-0.62,0.03,17.00,10.00,0.00
8000.00,1970-01-01 00:00:08.000,3.78,4.10,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.10,31.60,31.58,1372.05,-0.60,0.04,17.00,10.00,0.00
9000.00,1970-01-01 00:00:09.000,3.72,4.56,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.06,31.52,31.52,1372.05,-0.46,0.05,17.00,10.00,0.00
10031.00,1970-01-01 00:00:10.031,4.42,5.15,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.02,31.58,31.57,1372.05,-0.53,0.06,17.00,10.00,0.00
11148.00,1970-01-01 00:00:11.148,6.25,5.97,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.07,31.52,31.45,1372.05,-0.58,0.05,17.00,10.00,0.00
12266.00,1970-01-01 00:00:12.266,7.50,7.02,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.00,31.55,31.57,1372.05,-0.54,0.05,17.00,10.00,0.00
13384.00,1970-01-01 00:00:13.384,7.45,7.96,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.05,31.62,31.55,1372.05,-0.57,0.05,17.00,10.00,0.00
14496.00,1970-01-01 00:00:14.496,7.21,9.01,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.20,31.67,31.49,1372.05,-0.56,0.05,17.00,10.00,0.00
15614.00,1970-01-01 00:00:15.614,7.05,9.95,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.05,31.63,31.53,1372.05,-0.56,0.06,17.00,10.00,0.00
16727.00,1970-01-01 00:00:16.727,6.67,10.77,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.06,31.55,31.53,1372.05,-0.55,0.05,17.00,10.00,0.00
17839.00,1970-01-01 00:00:17.839,6.55,11.70,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.14,31.71,31.49,1372.05,-0.50,0.05,17.00,10.00,0.00
18951.00,1970-01-01 00:00:18.951,6.27,12.52,0.00,0.25,0.00,1.00,1.00,999.00,0.00,12.18,31.57,31.41,1372.05,-0.48,0.05,17.00,10.00,0.00
20068.00,1970-01-01 00:00:20.068,6.10,13.34,0.00,0.27,0.00,1.00,1.00,999.00,0.00,12.06,31.66,31.48,1372.05,-0.62,0.06,17.00,10.00,0.00
21180.00,1970-01-01 00:00:21.180,5.82,14.16,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.00,31.55,31.45,1372.05,-0.56,0.05,17.00,10.00,0.00
22292.00,1970-01-01 00:00:22.292,5.62,14.86,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.13,31.49,31.51,1372.05,-0.56,0.06,17.00,10.00,0.00
23404.00,1970-01-01 00:00:23.404,5.41,15.68,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.02,31.47,31.34,1372.05,-0.57,0.06,1.00,10.00,0.00
24404.00,1970-01-01 00:00:24.404,5.10,16.27,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.38,31.41,1372.05,-0.53,0.06,1.00,10.00,0.00
25404.00,1970-01-01 00:00:25.404,4.85,16.85,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.01,31.44,31.41,1208.69,-0.54,0.05,1.00,10.00,0.00
26404.00,1970-01-01 00:00:26.404,4.17,17.32,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.18,31.49,31.45,911.74,-0.61,0.06,1.00,10.00,0.00
27404.00,1970-01-01 00:00:27.404,3.52,17.79,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.55,31.44,706.31,-0.58,0.06,1.00,10.00,0.00
28404.00,1970-01-01 00:00:28.404,2.91,18.14,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.01,31.55,31.44,444.55,-0.55,0.06,1.00,10.00,0.00
29404.00,1970-01-01 00:00:29.404,2.17,18.37,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.55,31.48,247.58,-0.50,0.06,1.00,10.00,0.00
30404.00,1970-01-01 00:00:30.404,1.79,18.61,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.52,31.51,-21.10,-0.52,0.06,1.00,10.00,0.00
31404.00,1970-01-01 00:00:31.404,1.63,18.73,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.03,31.57,31.45,-199.92,-0.54,0.06,1.00,10.00,0.00
32404.00,1970-01-01 00:00:32.404,1.59,18.84,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.15,31.51,31.51,-199.92,-0.57,0.06,1.00,10.00,0.00
33425.00,1970-01-01 00:00:33.425,1.68,18.96,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.04,31.59,31.49,-199.92,-0.58,0.05,1.00,10.00,0.00
34425.00,1970-01-01 00:00:34.425,1.68,19.08,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.22,31.65,31.51,-199.92,-0.56,0.06,1.00,10.00,0.00
35425.00,1970-01-01 00:00:35.425,1.77,19.19,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.22,31.57,31.47,-199.92,-0.56,0.06,1.00,10.00,0.00
36425.00,1970-01-01 00:00:36.425,0.00,19.31,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.20,31.60,31.55,-199.92,-0.52,0.05,1.00,10.00,0.00
37425.00,1970-01-01 00:00:37.425,1.36,19.43,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.02,31.57,31.58,-199.92,-0.53,0.06,1.00,10.00,0.00
38425.00,1970-01-01 00:00:38.425,1.91,19.54,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.22,31.62,31.62,-199.92,-0.55,0.07,1.00,10.00,0.00
39425.00,1970-01-01 00:00:39.425,0.00,19.54,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.20,31.52,31.58,-199.92,-0.61,0.06,1.00,10.00,0.00
40425.00,1970-01-01 00:00:40.425,-0.00,19.66,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.08,31.63,31.57,-199.92,-0.56,0.06,1.00,10.00,0.00
41425.00,1970-01-01 00:00:41.425,-0.00,19.66,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.22,31.57,31.52,-199.92,-0.54,0.06,1.00,10.00,0.00
42425.00,1970-01-01 00:00:42.425,1.10,19.78,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.64,31.58,-199.92,-0.50,0.06,1.00,10.00,0.00
43453.00,1970-01-01 00:00:43.453,1.24,19.78,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.23,31.66,31.58,-199.92,-0.51,0.06,1.00,10.00,0.00
44565.00,1970-01-01 00:00:44.565,-0.00,19.90,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.08,31.62,31.52,-199.92,-0.61,0.06,1.00,10.00,0.00
45677.00,1970-01-01 00:00:45.677,0.00,19.90,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.63,31.55,-199.92,-0.49,0.06,1.00,10.00,0.00
46795.00,1970-01-01 00:00:46.795,0.00,20.01,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.22,31.69,31.63,-199.92,-0.60,0.06,1.00,10.00,0.00
47914.00,1970-01-01 00:00:47.914,0.00,20.01,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.08,31.71,31.59,-199.92,-0.51,0.06,1.00,10.00,0.00
49026.00,1970-01-01 00:00:49.026,1.22,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.20,31.62,31.73,-199.92,-0.60,0.06,1.00,10.00,0.00
50141.00,1970-01-01 00:00:50.141,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.75,31.70,-199.92,-0.51,0.06,1.00,10.00,0.00
51257.00,1970-01-01 00:00:51.257,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.20,31.73,31.70,-199.92,-0.59,0.06,1.00,10.00,0.00
52372.00,1970-01-01 00:00:52.372,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.03,31.69,31.75,-199.92,-0.51,0.06,1.00,10.00,0.00
53476.00,1970-01-01 00:00:53.476,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.18,31.65,31.75,-199.92,-0.62,0.06,1.00,10.00,0.00
54594.00,1970-01-01 00:00:54.594,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.15,31.69,31.80,-199.92,-0.50,0.05,1.00,10.00,0.00
55699.00,1970-01-01 00:00:55.699,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.05,31.77,31.87,-199.92,-0.59,0.06,1.00,10.00,0.00
56805.00,1970-01-01 00:00:56.805,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.83,31.87,-199.92,-0.51,0.06,1.00,10.00,0.00
57911.00,1970-01-01 00:00:57.911,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.17,31.77,31.83,-199.92,-0.58,0.06,1.00,10.00,0.00
59021.00,1970-01-01 00:00:59.021,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.03,31.80,31.82,-199.92,-0.52,0.06,1.00,10.00,0.00
60127.00,1970-01-01 00:01:00.127,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.21,31.82,31.84,-199.92,-0.58,0.06,1.00,10.00,0.00
61236.00,1970-01-01 00:01:01.236,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.20,31.80,31.91,-199.92,-0.54,0.06,1.00,10.00,0.00
62342.00,1970-01-01 00:01:02.342,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.83,31.91,-199.92,-0.56,0.06,1.00,10.00,0.00
63447.00,1970-01-01 00:01:03.447,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.04,31.83,31.87,-199.92,-0.55,0.06,1.00,10.00,0.00
64552.00,1970-01-01 00:01:04.552,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.20,31.84,31.84,-199.92,-0.53,0.06,1.00,10.00,0.00
65661.00,1970-01-01 00:01:05.661,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.82,31.86,-199.92,-0.56,0.06,1.00,10.00,0.00
66766.00,1970-01-01 00:01:06.766,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.03,31.82,31.86,-199.92,-0.50,0.06,1.00,10.00,0.00
67871.00,1970-01-01 00:01:07.871,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.83,31.89,-199.92,-0.62,0.06,1.00,10.00,0.00
68976.00,1970-01-01 00:01:08.976,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.69,31.84,-199.92,-0.53,0.06,1.00,10.00,0.00
70081.00,1970-01-01 00:01:10.081,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.08,31.76,31.80,-199.92,-0.57,0.06,1.00,10.00,0.00
71186.00,1970-01-01 00:01:11.186,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.02,31.82,31.91,-199.92,-0.53,0.06,1.00,10.00,0.00
72291.00,1970-01-01 00:01:12.291,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.21,31.75,31.87,-199.92,-0.57,0.06,1.00,10.00,0.00
73395.00,1970-01-01 00:01:13.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.18,31.73,31.83,-199.92,-0.56,0.06,1.00,10.00,0.00
74395.00,1970-01-01 00:01:14.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.05,31.69,31.91,-199.92,-0.60,0.06,1.00,10.00,0.00
75395.00,1970-01-01 00:01:15.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.59,31.76,-199.92,-0.57,0.05,1.00,10.00,0.00
76395.00,1970-01-01 00:01:16.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.18,31.64,31.77,-199.92,-0.56,0.06,1.00,10.00,0.00
77395.00,1970-01-01 00:01:17.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.67,31.65,-199.92,-0.50,0.05,1.00,10.00,0.00
78395.00,1970-01-01 00:01:18.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.59,31.65,-199.92,-0.53,0.06,1.00,10.00,0.00
79395.00,1970-01-01 00:01:19.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.17,31.57,31.62,-199.92,-0.53,0.06,1.00,10.00,0.00
80395.00,1970-01-01 00:01:20.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.08,31.71,31.75,-199.92,-0.60,0.06,1.00,10.00,0.00
81395.00,1970-01-01 00:01:21.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.76,31.83,-199.92,-0.59,0.05,1.00,10.00,0.00
82395.00,1970-01-01 00:01:22.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.23,31.76,31.80,-199.92,-0.54,0.05,1.00,10.00,0.00
83395.00,1970-01-01 00:01:23.395,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.19,31.80,31.87,-199.92,-0.51,0.06,1.00,10.00,0.00
84454.00,1970-01-01 00:01:24.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.06,31.75,31.88,-199.92,-0.56,0.06,1.00,10.00,0.00
85454.00,1970-01-01 00:01:25.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.75,31.88,-199.92,-0.51,0.06,1.00,10.00,0.00
86454.00,1970-01-01 00:01:26.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.83,31.86,-199.92,-0.53,0.06,1.00,10.00,0.00
87454.00,1970-01-01 00:01:27.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.15,31.71,31.91,-199.92,-0.54,0.06,1.00,10.00,0.00
88454.00,1970-01-01 00:01:28.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.02,31.78,31.75,-199.92,-0.60,0.06,1.00,10.00,0.00
89454.00,1970-01-01 00:01:29.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.07,31.76,31.94,-199.92,-0.57,0.05,1.00,10.00,0.00
90454.00,1970-01-01 00:01:30.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.22,31.76,31.89,-199.92,-0.57,0.06,1.00,10.00,0.00
91454.00,1970-01-01 00:01:31.454,0.00,20.13,0.00,1.47,0.00,0.00,1.00,999.00,0.00,12.16,31.73,31.87,-199.92,-0.54,0.06,1.00,10.00,0.00
