OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1094.00,1970-01-01 00:00:01.094,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.66,32.86,38.54,-0.01,1.53,2.29,17.00,10.00,0.00,0.00
2187.00,1970-01-01 00:00:02.187,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.66,32.85,38.60,-0.01,1.45,2.24,17.00,10.00,0.00,0.00
3187.00,1970-01-01 00:00:03.187,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.59,32.96,38.65,-0.01,1.37,2.18,17.00,10.00,0.00,0.00
4187.00,1970-01-01 00:00:04.187,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.55,32.94,38.69,-0.01,1.37,2.15,17.00,10.00,0.00,0.00
5187.00,1970-01-01 00:00:05.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.55,32.91,38.66,-0.01,1.35,2.13,17.00,10.00,0.00,0.00
6187.00,1970-01-01 00:00:06.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.54,32.94,38.70,-0.01,1.34,2.13,17.00,10.00,0.00,0.00
7187.00,1970-01-01 00:00:07.187,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.55,32.95,38.70,-0.01,1.34,2.13,17.00,10.00,0.00,0.00
8187.00,1970-01-01 00:00:08.187,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.56,33.01,38.73,-0.01,1.32,2.13,17.00,10.00,0.00,0.00
9187.00,1970-01-01 00:00:09.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.53,33.09,38.72,-0.01,1.24,2.06,17.00,10.00,0.00,0.00
10187.00,1970-01-01 00:00:10.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.52,33.01,38.70,-0.01,1.22,2.04,17.00,10.00,0.00,0.00
11187.00,1970-01-01 00:00:11.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.51,32.96,38.73,-0.01,1.22,2.02,17.00,10.00,0.00,0.00
12187.00,1970-01-01 00:00:12.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.52,32.98,38.71,-0.01,1.19,2.01,17.00,10.00,0.00,0.00
13187.00,1970-01-01 00:00:13.187,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.52,32.97,38.82,-0.01,1.17,1.99,17.00,10.00,0.00,0.00
14191.00,1970-01-01 00:00:14.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.51,33.04,38.66,-0.01,1.14,1.96,17.00,10.00,0.00,0.00
15191.00,1970-01-01 00:00:15.191,0.00,0.00,0.00,0.81,0.00,1.00,1.15,0.00,0.00,12.50,33.03,38.72,-0.01,1.09,1.95,17.00,10.00,0.00,0.00
16191.00,1970-01-01 00:00:16.191,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.51,33.01,38.77,-0.01,1.10,1.91,17.00,10.00,0.00,0.00
17191.00,1970-01-01 00:00:17.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.57,33.09,38.80,-0.01,1.08,1.91,17.00,10.00,0.00,0.00
18191.00,1970-01-01 00:00:18.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.58,33.07,38.60,-0.01,1.06,1.89,17.00,10.00,0.00,0.00
19191.00,1970-01-01 00:00:19.191,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.59,33.09,38.64,-0.01,0.07,0.68,17.00,10.00,0.00,0.00
20191.00,1970-01-01 00:00:20.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.58,33.08,38.64,-0.01,-0.66,-0.07,17.00,10.00,0.00,0.00
21191.00,1970-01-01 00:00:21.191,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.57,33.16,38.66,-0.01,1.09,1.77,17.00,10.00,0.00,0.00
22191.00,1970-01-01 00:00:22.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.56,33.08,38.60,-0.01,1.14,1.79,17.00,10.00,0.00,0.00
23191.00,1970-01-01 00:00:23.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.56,32.99,38.67,-0.01,1.13,1.78,17.00,10.00,0.00,0.00
24191.00,1970-01-01 00:00:24.191,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.56,33.08,38.60,-0.01,0.99,1.73,17.00,10.00,0.00,0.00
25191.00,1970-01-01 00:00:25.191,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.56,33.13,38.71,-0.01,0.94,1.70,17.00,10.00,0.00,0.00
26207.00,1970-01-01 00:00:26.207,0.00,0.00,0.00,0.83,0.00,1.00,1.15,0.00,0.00,12.54,33.05,38.63,-0.01,0.92,1.70,17.00,10.00,0.00,0.00
27297.00,1970-01-01 00:00:27.297,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.55,33.14,38.62,-0.01,0.85,1.65,17.00,10.00,0.00,0.00
28390.00,1970-01-01 00:00:28.390,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.53,33.10,38.64,-0.01,0.86,1.65,17.00,10.00,0.00,0.00
29477.00,1970-01-01 00:00:29.477,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.40,33.12,38.65,-0.01,0.84,1.65,17.00,10.00,0.00,0.00
30570.00,2019-05-25 14:03:10.570,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.42,32.99,38.62,-0.01,0.86,1.64,17.00,10.00,0.00,0.00
31662.00,2019-05-25 14:03:11.662,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.54,33.10,38.65,-0.01,0.85,1.64,17.00,10.00,0.00,0.00
32755.00,2019-05-25 14:03:12.755,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.39,33.16,38.62,-0.01,0.83,1.64,17.00,10.00,0.00,0.00
33755.00,2019-05-25 14:03:13.755,0.00,0.00,0.00,1.51,0.00,1.00,1.15,0.00,0.00,12.54,33.16,38.63,-0.01,0.85,1.63,17.00,10.00,0.00,0.00
