OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.77,45.95,69.33,-0.01,1.53,2.47,17.00,10.00,0.00,0.00
2189.00,1970-01-01 00:00:02.189,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.79,45.98,69.23,-0.01,-0.58,-0.01,17.00,10.00,0.00,0.00
2369.00,1970-01-01 00:00:02.369,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.75,45.97,69.36,-0.01,-0.58,-0.06,21.00,10.00,0.00,1.00
2469.00,1970-01-01 00:00:02.469,0.00,0.00,0.00,0.80,1.00,1.00,1.00,0.00,0.00,9.56,45.97,69.36,-0.01,-0.35,-0.08,23.00,10.00,0.00,1.00
2569.00,1970-01-01 00:00:02.569,0.00,0.00,0.00,0.80,1.00,1.00,1.00,0.00,0.00,11.31,45.95,69.24,-0.01,-0.55,-0.11,23.00,10.00,0.00,1.00
2669.00,1970-01-01 00:00:02.669,0.00,0.00,46.01,0.80,1.00,1.00,1.00,0.00,0.01,10.77,45.95,69.24,-0.01,-0.46,-0.10,23.00,6006.00,-20.00,1.00
2769.00,1970-01-01 00:00:02.769,0.00,0.00,872.71,0.81,1.00,1.00,1.00,0.00,0.01,11.85,45.95,69.24,-0.01,-0.57,-0.11,23.00,6006.00,-35.00,1.00
2869.00,1970-01-01 00:00:02.869,0.00,0.00,1290.89,0.81,0.00,1.00,1.00,0.00,0.02,11.82,45.97,69.24,-0.01,-0.59,-0.07,21.00,6006.00,-43.00,1.00
2969.00,1970-01-01 00:00:02.969,0.00,0.00,1758.81,0.80,0.00,1.00,1.00,0.00,0.02,12.58,45.97,69.24,-0.01,-0.56,-0.05,21.00,5408.93,-56.00,1.00
3069.00,1970-01-01 00:00:03.069,0.00,0.00,1848.14,0.80,0.00,1.00,1.00,0.00,0.03,12.62,45.97,69.24,-0.01,-0.57,-0.07,21.00,5444.70,-61.00,1.00
3169.00,1970-01-01 00:00:03.169,0.00,0.00,1826.09,0.82,0.00,1.00,1.00,0.00,0.04,12.60,46.04,69.24,-0.01,-0.52,-0.06,21.00,5435.87,-60.00,1.00
3294.00,1970-01-01 00:00:03.294,0.00,0.00,1808.56,0.80,0.00,1.00,1.00,0.00,0.05,12.62,46.04,69.24,-0.01,-0.56,-0.06,21.00,5428.85,-59.00,1.00
3394.00,1970-01-01 00:00:03.394,0.00,0.00,1800.69,0.80,0.00,1.00,1.00,0.00,0.06,12.52,46.02,69.31,-0.01,-0.56,-0.05,21.00,5425.70,-59.00,1.00
3494.00,1970-01-01 00:00:03.494,0.00,0.00,1789.90,0.80,0.00,1.00,1.00,0.00,0.06,12.62,46.02,69.31,-0.01,-0.53,-0.06,21.00,5421.37,-58.00,1.00
3594.00,1970-01-01 00:00:03.594,0.00,0.00,1772.71,0.80,0.00,1.00,1.00,0.00,0.07,12.64,46.02,69.31,-0.01,-0.58,-0.06,21.00,5414.49,-56.00,1.00
