OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1090.00,1970-01-01 00:00:01.090,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.24,32.16,31.39,0.00,-0.55,0.06,1.00,10.00,0.00
2183.00,1970-01-01 00:00:02.183,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.21,32.09,31.41,0.00,-0.52,0.06,1.00,10.00,0.00
3276.00,1970-01-01 00:00:03.276,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.20,32.11,31.48,0.00,-0.60,0.06,1.00,10.00,0.00
4369.00,1970-01-01 00:00:04.369,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.21,32.14,31.47,0.00,-0.53,0.06,1.00,10.00,0.00
5456.00,1970-01-01 00:00:05.456,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.22,32.18,31.52,0.00,-0.56,0.06,1.00,10.00,0.00
6549.00,1970-01-01 00:00:06.549,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.20,32.19,31.51,0.00,-0.60,0.06,1.00,10.00,0.00
7642.00,1970-01-01 00:00:07.642,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.06,32.18,31.44,0.00,-0.51,0.06,1.00,10.00,0.00
8735.00,1970-01-01 00:00:08.735,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.21,32.09,31.42,0.00,-0.57,0.06,1.00,10.00,0.00
9827.00,1970-01-01 00:00:09.827,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.22,32.16,31.48,0.00,-0.55,0.06,1.00,10.00,0.00
10914.00,1970-01-01 00:00:10.914,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.08,32.16,31.44,0.00,-0.50,0.06,1.00,10.00,0.00
12007.00,1970-01-01 00:00:12.007,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.21,32.12,31.46,0.00,-0.58,0.05,1.00,10.00,0.00
13102.00,1970-01-01 00:00:13.102,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.23,32.16,31.41,0.00,-0.55,0.06,1.00,10.00,0.00
14194.00,1970-01-01 00:00:14.194,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.06,32.22,31.44,0.00,-0.56,0.06,1.00,10.00,0.00
15287.00,1970-01-01 00:00:15.287,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.26,32.27,31.45,0.00,-0.60,0.06,1.00,10.00,0.00
