OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.70,31.95,35.67,-0.01,3.10,3.32,17.00,10.00,0.00,0.00
2188.00,1970-01-01 00:00:02.188,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.70,32.03,35.75,-0.01,3.10,3.34,17.00,10.00,0.00,0.00
3281.00,1970-01-01 00:00:03.281,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.64,31.95,35.80,-0.01,3.10,3.34,17.00,10.00,0.00,0.00
4374.00,1970-01-01 00:00:04.374,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.64,31.98,35.82,-0.01,3.13,3.34,17.00,10.00,0.00,0.00
5462.00,1970-01-01 00:00:05.462,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.64,31.98,35.73,-0.01,3.07,3.34,17.00,10.00,0.00,0.00
6555.00,1970-01-01 00:00:06.555,0.00,0.00,0.00,0.80,0.00,1.00,1.15,0.00,0.00,12.59,31.98,35.82,-0.01,3.09,3.34,17.00,10.00,0.00,0.00
7648.00,1970-01-01 00:00:07.648,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.56,32.09,35.70,-0.01,3.01,3.32,17.00,10.00,0.00,0.00
8742.00,1970-01-01 00:00:08.742,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.57,31.98,35.63,-0.01,-1.18,-0.18,17.00,10.00,0.00,0.00
9374.00,1970-01-01 00:00:09.374,0.00,0.00,0.00,0.82,0.00,1.00,1.15,0.00,0.00,12.60,31.93,35.78,-0.01,-1.16,-0.16,21.00,10.00,0.00,1.00
9474.00,1970-01-01 00:00:09.474,0.00,0.00,0.00,0.81,1.00,1.00,1.15,0.00,0.00,9.58,31.93,35.78,-0.01,-1.39,-0.16,23.00,10.00,0.00,1.00
9574.00,1970-01-01 00:00:09.574,0.00,0.00,0.00,0.82,1.00,1.00,1.15,0.00,0.00,11.32,31.94,35.75,-0.01,-1.19,-0.19,23.00,10.00,0.00,1.00
9674.00,1970-01-01 00:00:09.674,0.00,0.00,12.50,0.81,1.00,1.00,1.15,0.00,0.01,10.96,31.94,35.75,-0.01,-1.21,-0.19,23.00,6894.00,-20.00,1.00
9848.00,1970-01-01 00:00:09.848,0.00,0.00,1540.16,0.81,0.00,1.00,1.15,0.00,0.02,11.55,32.00,35.75,-0.01,-1.23,-0.20,23.00,6783.26,-52.00,1.00
9948.00,1970-01-01 00:00:09.948,0.00,0.00,1649.94,0.80,0.00,1.00,1.15,0.00,0.03,12.45,32.00,35.75,-0.01,-1.13,-0.17,21.00,6480.53,-54.00,1.00
10048.00,1970-01-01 00:00:10.048,0.00,0.00,1622.76,0.83,0.00,1.00,1.15,0.00,0.04,12.46,32.00,35.75,-0.01,-1.16,-0.16,21.00,6555.47,-54.00,1.00
10148.00,1970-01-01 00:00:10.148,0.00,0.00,1570.91,0.82,0.00,1.00,1.15,0.00,0.04,12.48,32.00,35.75,-0.01,-1.18,-0.16,21.00,6698.47,-53.00,1.00
10248.00,1970-01-01 00:00:10.248,0.00,0.00,1550.37,0.82,0.00,1.00,1.15,0.00,0.05,12.48,32.00,35.75,-0.01,-1.17,-0.17,21.00,6755.11,-52.00,1.00
10348.00,1970-01-01 00:00:10.348,0.00,0.00,1542.79,0.82,0.00,1.00,1.15,0.00,0.06,12.41,32.00,35.75,-0.01,-1.11,-0.16,21.00,6775.99,-52.00,1.00
10448.00,1970-01-01 00:00:10.448,0.00,0.00,1539.09,0.82,0.00,1.00,1.15,0.00,0.07,12.51,31.94,35.75,-0.01,-1.13,-0.16,21.00,6786.20,-52.00,1.00
10548.00,1970-01-01 00:00:10.548,0.00,0.00,1558.66,0.82,0.00,1.00,1.15,0.00,0.07,12.49,31.94,35.75,-0.01,-1.18,-0.16,21.00,6732.23,-53.00,1.00
10648.00,1970-01-01 00:00:10.648,0.00,0.00,1594.07,0.82,0.00,1.00,1.15,0.00,0.08,12.50,32.03,35.75,-0.01,-1.16,-0.17,21.00,6634.59,-53.00,1.00
10748.00,1970-01-01 00:00:10.748,1.58,0.12,1610.87,0.82,0.00,1.00,1.15,0.96,0.09,12.49,32.03,35.75,-0.01,-1.17,-0.16,21.00,6588.27,-53.00,1.00
10967.00,1970-01-01 00:00:10.967,1.58,0.12,1544.28,0.81,0.00,1.00,1.15,0.80,0.11,12.53,31.98,35.75,-0.01,-1.20,-0.16,21.00,6771.89,-52.00,1.00
11067.00,1970-01-01 00:00:11.067,0.00,0.12,1619.87,0.82,0.00,1.00,1.15,0.76,0.11,12.50,31.98,35.75,-0.01,-1.10,-0.16,21.00,6563.45,-54.00,1.00
11167.00,1970-01-01 00:00:11.167,0.00,0.12,1625.18,0.82,0.00,1.00,1.15,0.69,0.13,12.49,31.98,35.75,-0.01,-1.13,-0.16,21.00,6548.81,-54.00,1.00
11267.00,1970-01-01 00:00:11.267,1.46,0.23,1666.41,0.82,0.00,1.00,1.15,1.32,0.13,12.50,32.05,35.75,-0.01,-1.18,-0.16,21.00,6435.10,-54.00,1.00
11367.00,1970-01-01 00:00:11.367,1.46,0.23,1660.23,0.80,0.00,1.00,1.15,1.26,0.14,12.53,32.05,35.75,-0.01,-1.14,-0.17,21.00,6452.14,-54.00,1.00
11467.00,1970-01-01 00:00:11.467,1.46,0.23,1657.71,0.80,0.00,1.00,1.15,1.16,0.15,12.51,32.05,35.75,-0.01,-1.20,-0.16,21.00,6459.10,-54.00,1.00
11567.00,1970-01-01 00:00:11.567,1.46,0.23,1687.98,0.82,0.00,1.00,1.15,1.12,0.16,12.51,32.07,35.75,-0.01,-1.17,-0.16,21.00,6375.63,-55.00,1.00
11667.00,1970-01-01 00:00:11.667,1.18,0.35,1685.44,0.82,0.00,1.00,1.15,1.56,0.17,12.53,32.07,35.75,-0.01,-1.14,-0.16,21.00,6382.63,-55.00,1.00
11767.00,1970-01-01 00:00:11.767,1.18,0.35,1643.57,0.82,0.00,1.00,1.15,1.51,0.17,12.51,31.96,35.75,-0.01,-1.12,-0.16,21.00,6498.10,-54.00,1.00
11867.00,1970-01-01 00:00:11.867,1.18,0.35,1666.50,0.80,0.00,1.00,1.15,1.46,0.18,12.54,31.96,35.75,-0.01,-1.17,-0.16,21.00,6434.85,-54.00,1.00
12094.00,1970-01-01 00:00:12.094,1.48,0.47,1644.04,0.82,0.00,1.00,1.15,1.77,0.20,12.50,31.94,35.75,-0.01,-1.15,-0.16,21.00,6496.80,-54.00,1.00
12194.00,1970-01-01 00:00:12.194,1.73,0.59,1668.75,0.82,0.00,1.00,1.15,2.09,0.21,12.46,31.94,35.75,-0.01,-1.19,-0.15,21.00,6428.65,-55.00,1.00
12294.00,1970-01-01 00:00:12.294,1.73,0.59,1652.71,0.82,0.00,1.00,1.15,2.04,0.21,12.52,31.94,35.75,-0.01,-1.16,-0.16,21.00,6472.89,-54.00,1.00
12394.00,1970-01-01 00:00:12.394,1.97,0.70,1710.79,0.82,0.00,1.00,1.15,2.32,0.23,12.50,31.91,35.75,-0.01,-1.10,-0.16,21.00,6312.72,-55.00,1.00
12494.00,1970-01-01 00:00:12.494,2.21,0.82,1729.61,0.82,0.00,1.00,1.15,2.64,0.23,12.52,31.91,35.75,-0.01,-1.12,-0.17,21.00,6260.84,-56.00,1.00
12594.00,1970-01-01 00:00:12.594,2.21,0.82,1704.06,0.80,0.00,1.00,1.15,2.51,0.24,12.54,31.91,35.75,-0.01,-1.22,-0.15,21.00,6331.28,-55.00,1.00
12694.00,1970-01-01 00:00:12.694,2.43,0.94,1724.11,0.82,0.00,1.00,1.15,2.80,0.25,12.52,31.98,35.75,-0.01,-1.20,-0.15,21.00,6275.99,-56.00,1.00
12794.00,1970-01-01 00:00:12.794,2.43,0.94,1703.07,0.82,0.00,1.00,1.15,2.74,0.25,12.53,31.98,35.75,-0.01,-1.15,-0.15,21.00,6334.01,-55.00,1.00
12894.00,1970-01-01 00:00:12.894,2.65,1.05,1734.38,0.83,0.00,1.00,1.15,2.95,0.27,12.52,31.93,35.75,-0.01,-1.15,-0.16,21.00,6247.67,-56.00,1.00
12994.00,1970-01-01 00:00:12.994,2.86,1.17,1715.63,0.82,0.00,1.00,1.15,3.21,0.27,12.51,31.93,35.75,-0.01,-1.20,-0.17,21.00,6299.37,-55.00,1.00
13219.00,1970-01-01 00:00:13.219,3.27,1.40,1753.39,0.82,0.00,1.00,1.15,3.56,0.29,12.50,31.98,35.75,-0.01,-1.16,-0.16,21.00,6206.16,-56.00,1.00
13319.00,1970-01-01 00:00:13.319,3.47,1.52,1746.57,0.80,0.00,1.00,1.15,3.78,0.30,12.54,31.98,35.75,-0.01,-1.17,-0.15,21.00,6214.05,-56.00,1.00
13419.00,1970-01-01 00:00:13.419,3.65,1.64,1745.23,0.82,0.00,1.00,1.15,4.00,0.31,12.52,31.98,35.75,-0.01,-1.18,-0.16,21.00,6217.77,-56.00,1.00
13519.00,1970-01-01 00:00:13.519,3.82,1.76,1746.67,0.82,0.00,1.00,1.15,4.13,0.32,12.49,31.98,35.75,-0.01,-1.15,-0.15,21.00,6213.77,-56.00,1.00
13619.00,1970-01-01 00:00:13.619,3.96,1.87,1754.39,0.82,0.00,1.00,1.15,4.33,0.32,12.52,31.98,35.75,-0.01,-1.18,-0.16,21.00,6206.62,-56.00,1.00
13719.00,1970-01-01 00:00:13.719,4.13,1.99,1745.20,0.82,0.00,1.00,1.15,4.44,0.33,12.52,31.98,35.75,-0.01,-1.18,-0.15,21.00,6217.83,-56.00,1.00
