 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,0,0,1.47,0,1,1.24,0,0,12.22,59.25,43.69,120.17,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,59.19,43.76,119.77,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,59.18,43.73,119.23,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,59.11,43.68,118.88,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,58.97,43.59,118.36,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.89,43.64,118.06,0,-0.22,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,58.75,43.63,117.59,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.79,43.62,117.16,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.7,43.7,116.81,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,58.63,43.68,116.54,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.46,43.73,115.99,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.47,43.73,115.66,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.47,43.66,115.41,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.39,43.71,115.02,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,58.29,43.66,114.7,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,58.33,43.64,114.45,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.28,43.77,114.1,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,58.26,43.65,113.78,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,58.26,43.77,113.49,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,58.14,43.62,113.2,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,58.03,43.62,112.76,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,58.05,43.63,112.55,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,58.08,43.66,112.19,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,58.05,43.59,111.87,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,58.01,43.76,111.53,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,58,43.78,111.27,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.95,43.76,111.02,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.98,43.82,110.8,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,57.95,43.88,110.39,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.87,43.83,110.23,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.84,43.84,109.95,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,57.84,43.91,109.56,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,57.73,43.91,109.29,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,57.7,43.93,109.04,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,57.64,43.89,108.98,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,57.59,43.87,108.4,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,57.64,43.88,108.16,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.52,43.95,107.84,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.52,43.89,107.63,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.54,43.91,107.45,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.49,43.96,107.22,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.45,43.86,106.91,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.38,43.94,106.69,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,57.4,43.96,106.37,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.38,43.93,106.18,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.36,43.91,105.94,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,57.38,43.95,105.63,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,57.34,43.98,105.49,0,-0.19,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.3,43.96,105.23,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,57.2,43.98,104.9,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.2,43.95,104.62,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,57.24,43.96,104.46,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,57.17,43.94,104.27,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.13,43.93,103.98,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.22,43.95,103.89,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,57.11,43.91,103.61,0,-0.22,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.03,43.89,103.49,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,57.02,43.87,103.2,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,56.98,43.87,103.02,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,57.08,43.86,102.79,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.91,43.75,102.57,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.83,43.83,102.45,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.78,43.87,102.18,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.89,43.8,101.99,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,56.83,43.87,101.84,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.78,43.77,101.72,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,56.77,43.78,101.45,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.73,43.75,101.23,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,56.7,43.76,101.02,0,-0.22,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.69,43.76,100.84,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.65,43.86,100.72,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.66,43.8,100.6,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.6,43.75,100.35,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.57,43.82,100.2,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,56.55,43.8,100.01,0,-0.22,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.53,43.71,99.76,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.43,43.7,99.65,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.4,43.73,99.41,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.32,43.7,99.27,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,56.33,43.62,99.1,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,56.3,43.68,98.91,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,56.32,43.66,98.73,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.23,43.71,98.45,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,56.2,43.65,98.36,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,56.16,43.7,98.25,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,56.16,43.69,97.99,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,56.14,43.58,97.88,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,56.04,43.62,97.62,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.99,43.55,97.44,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,56,43.62,97.23,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.98,43.55,97.08,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.89,43.52,96.88,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.84,43.57,96.69,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,55.86,43.59,96.47,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.79,43.52,96.27,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,55.72,43.5,95.97,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.66,43.5,95.76,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.63,43.51,95.62,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,55.6,43.5,95.41,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,55.68,43.57,95.19,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.63,43.57,95.05,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.52,43.55,94.75,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.58,43.58,94.59,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.47,43.55,94.38,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.52,43.6,94.25,0,-0.22,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.41,43.6,94.06,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.41,43.59,93.84,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.34,43.68,93.67,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.36,43.64,93.42,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.35,43.68,93.26,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,55.25,43.58,93.07,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.18,43.69,92.93,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.2,43.55,92.67,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.13,43.53,92.45,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,55.06,43.59,92.29,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,55.1,43.55,92.11,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,55.02,43.6,91.96,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,55.02,43.62,91.73,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,54.88,43.45,91.38,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,54.84,43.48,91.27,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.73,43.44,91,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.74,43.39,90.84,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.77,43.5,90.59,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,54.66,43.5,90.46,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.67,43.44,90.2,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,54.7,43.57,90.02,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,54.7,43.57,89.89,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.65,43.57,89.74,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.55,43.55,89.58,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,54.62,43.63,89.28,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.57,43.53,89.19,0,-0.23,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.17,54.54,43.55,88.91,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.48,43.53,88.78,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,54.34,43.57,88.38,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.41,43.55,88.34,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.37,43.65,88.1,0,-0.25,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,54.48,43.59,87.91,0,-0.22,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,54.47,43.58,87.94,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.22,54.45,43.48,87.73,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.41,43.6,87.6,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.3,43.55,87.38,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.18,54.3,43.55,87.22,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.27,43.53,87.05,0,-0.2,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.2,54.23,43.51,86.8,0,-0.21,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.21,54.3,43.5,86.73,0,-0.24,16,10,0
0,0,0,1.47,0,1,1.24,0,0,12.19,54.21,43.55,86.68,0,-0.22,16,10,0
