OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
12551.00,1970-01-01 00:00:12.551,0.00,0.00,9.63,0.82,1.00,0.00,1.00,0.00,0.01,10.85,30.81,30.98,-0.01,5.43,4.94,7.00,12012.00,-20.00,1.00
12651.00,1970-01-01 00:00:12.651,0.00,0.00,748.30,0.82,1.00,0.00,1.00,0.00,0.02,11.54,30.81,30.98,-0.01,5.52,4.94,7.00,12012.00,-33.00,1.00
12751.00,1970-01-01 00:00:12.751,0.00,0.00,748.30,0.82,1.00,0.00,1.00,0.00,0.02,11.55,30.81,30.98,-0.01,5.49,4.95,7.00,12012.00,-33.00,1.00
12875.00,1970-01-01 00:00:12.875,0.00,0.00,845.48,0.81,1.00,0.00,1.00,0.00,0.03,11.32,30.82,30.98,-0.01,5.48,4.95,7.00,12012.00,-35.00,1.00
12975.00,1970-01-01 00:00:12.975,0.00,0.00,864.75,0.82,1.00,0.00,1.00,0.00,0.04,11.22,30.82,30.98,-0.01,5.48,4.94,7.00,12012.00,-35.00,1.00
13126.00,1970-01-01 00:00:13.126,0.00,0.00,870.70,0.82,1.00,0.00,1.00,0.00,0.05,11.49,30.81,30.98,-0.01,5.52,4.95,7.00,12012.00,-35.00,1.00
13226.00,1970-01-01 00:00:13.226,0.00,0.00,869.01,0.82,1.00,0.00,1.00,0.00,0.06,11.23,30.81,30.98,-0.01,5.55,4.95,7.00,12012.00,-35.00,1.00
13326.00,1970-01-01 00:00:13.326,0.00,0.00,873.03,0.81,1.00,0.00,1.00,0.00,0.07,11.49,30.81,30.98,-0.01,5.50,4.94,7.00,12012.00,-35.00,1.00
13426.00,1970-01-01 00:00:13.426,0.00,0.00,873.03,0.80,1.00,0.00,1.00,0.00,0.07,11.41,30.86,30.98,-0.01,5.50,4.94,7.00,12012.00,-35.00,1.00
13526.00,1970-01-01 00:00:13.526,0.00,0.00,868.10,0.82,1.00,0.00,1.00,0.00,0.08,11.10,30.86,30.98,-0.01,5.53,4.93,7.00,12012.00,-35.00,1.00
13626.00,1970-01-01 00:00:13.626,0.00,0.00,876.71,0.81,1.00,0.00,1.00,0.00,0.09,11.65,30.86,30.98,-0.01,5.50,4.94,7.00,12012.00,-35.00,1.00
13726.00,1970-01-01 00:00:13.726,0.00,0.00,876.71,0.81,1.00,0.00,1.00,0.00,0.09,11.52,30.81,30.98,-0.01,5.42,4.94,7.00,12012.00,-35.00,1.00
13826.00,1970-01-01 00:00:13.826,0.00,0.00,875.31,0.81,1.00,0.00,1.00,0.00,0.10,11.34,30.81,30.98,-0.01,5.49,4.94,7.00,12012.00,-35.00,1.00
13926.00,1970-01-01 00:00:13.926,0.00,0.00,871.43,0.81,1.00,0.00,1.00,0.00,0.11,10.95,30.86,30.98,-0.01,5.58,4.93,7.00,12012.00,-35.00,1.00
14026.00,1970-01-01 00:00:14.026,0.00,0.00,876.90,0.80,1.00,0.00,1.00,0.00,0.12,11.46,30.86,30.98,-0.01,5.53,4.93,7.00,12012.00,-35.00,1.00
14126.00,1970-01-01 00:00:14.126,0.00,0.00,876.90,0.81,1.00,0.00,1.00,0.00,0.12,11.40,30.86,30.98,-0.01,5.53,4.95,7.00,12012.00,-35.00,1.00
14231.00,1970-01-01 00:00:14.231,0.00,0.00,872.28,0.81,1.00,0.00,1.00,0.00,0.13,11.40,30.80,30.98,-0.01,5.51,4.95,7.00,12012.00,-35.00,1.00
14331.00,1970-01-01 00:00:14.331,0.00,0.00,868.70,0.81,1.00,0.00,1.00,0.00,0.14,11.01,30.80,30.98,-0.01,5.56,4.94,7.00,12012.00,-35.00,1.00
15331.00,1970-01-01 00:00:15.331,0.00,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.15,12.22,30.87,30.98,-0.01,5.53,4.95,1.00,6006.00,-34.00,0.00
16331.00,1970-01-01 00:00:16.331,0.00,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.15,12.26,30.86,30.98,-0.01,5.53,4.94,1.00,6006.00,-34.00,0.00
17331.00,1970-01-01 00:00:17.331,0.00,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.15,12.27,30.92,30.98,-0.01,5.52,4.94,1.00,6006.00,-34.00,0.00
18331.00,1970-01-01 00:00:18.331,0.00,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.15,12.29,30.93,30.98,-0.01,5.54,4.93,1.00,6006.00,-34.00,0.00
19331.00,1970-01-01 00:00:19.331,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.15,12.37,30.97,30.98,-0.01,5.52,4.94,1.00,6006.00,-34.00,0.00
20331.00,1970-01-01 00:00:20.331,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.15,12.39,30.98,30.98,-0.01,5.55,4.93,1.00,6006.00,-34.00,0.00
20831.00,1970-01-01 00:00:20.831,0.00,0.00,0.00,0.80,1.00,0.00,1.00,0.00,0.15,12.39,31.02,31.13,-0.01,5.55,4.93,5.00,6006.00,-34.00,1.00
20931.00,1970-01-01 00:00:20.931,0.00,0.00,0.00,0.80,1.00,0.00,1.00,0.00,0.15,10.06,31.02,31.13,-0.01,5.62,4.92,7.00,6006.00,-34.00,1.00
21031.00,1970-01-01 00:00:21.031,0.00,0.00,0.00,0.80,1.00,0.00,1.00,0.00,0.15,11.23,31.02,31.13,-0.01,5.56,4.92,7.00,6006.00,-34.00,1.00
21131.00,1970-01-01 00:00:21.131,0.00,0.00,18.51,0.80,1.00,0.00,1.00,0.00,0.16,11.24,31.00,31.09,-0.01,5.47,4.91,7.00,12012.00,-20.00,1.00
21231.00,1970-01-01 00:00:21.231,0.00,0.00,1634.39,0.80,0.00,0.00,1.00,0.00,0.18,12.21,31.00,31.09,-0.01,5.54,4.92,5.00,12012.00,-54.00,1.00
21331.00,1970-01-01 00:00:21.331,0.00,0.00,1750.98,0.80,0.00,0.00,1.00,0.00,0.19,12.29,31.00,31.09,-0.01,5.52,4.93,5.00,12012.00,-56.00,1.00
21431.00,1970-01-01 00:00:21.431,0.00,0.00,2176.87,0.80,0.00,0.00,1.00,0.00,0.21,12.27,31.06,31.09,-0.01,5.52,4.93,5.00,12012.00,-74.00,1.00
21531.00,1970-01-01 00:00:21.531,0.00,0.00,2557.93,0.82,0.00,0.00,1.00,0.00,0.23,12.24,31.06,31.09,-0.01,5.55,4.93,5.00,12012.00,-81.00,1.00
21631.00,1970-01-01 00:00:21.631,0.00,0.00,2389.68,0.80,0.00,0.00,1.00,0.00,0.26,12.26,31.04,31.09,-0.01,5.53,4.91,5.00,12012.00,-78.00,1.00
21731.00,1970-01-01 00:00:21.731,0.00,0.00,2636.73,0.80,0.00,0.00,1.00,0.00,0.28,12.26,31.04,31.09,-0.01,5.52,4.89,5.00,12012.00,-82.00,1.00
21920.00,1970-01-01 00:00:21.920,0.00,0.00,2477.55,0.80,0.00,0.00,1.00,0.00,0.32,12.28,30.93,31.13,-0.01,5.50,4.93,5.00,12012.00,-79.00,1.00
22020.00,1970-01-01 00:00:22.020,0.00,0.00,2512.09,0.80,0.00,0.00,1.00,0.00,0.34,12.30,30.93,31.13,-0.01,5.53,4.90,5.00,12012.00,-80.00,1.00
22120.00,1970-01-01 00:00:22.120,0.00,0.00,2409.88,0.80,0.00,0.00,1.00,0.00,0.36,12.29,30.93,31.13,-0.01,5.51,4.90,5.00,12012.00,-78.00,1.00
22220.00,1970-01-01 00:00:22.220,0.00,0.00,2459.67,0.80,0.00,0.00,1.00,0.00,0.38,12.28,30.97,31.13,-0.01,5.49,4.91,5.00,12012.00,-79.00,1.00
22320.00,1970-01-01 00:00:22.320,0.00,0.00,2500.57,0.81,0.00,0.00,1.00,0.00,0.41,12.28,30.97,31.13,-0.01,5.51,4.90,5.00,12012.00,-80.00,1.00
22420.00,1970-01-01 00:00:22.420,0.00,0.00,2374.08,0.81,0.00,0.00,1.00,0.00,0.43,12.29,30.97,31.13,-0.01,5.53,4.91,5.00,12012.00,-77.00,1.00
22520.00,1970-01-01 00:00:22.520,0.00,0.00,2481.34,0.80,0.00,0.00,1.00,0.00,0.45,12.30,31.05,31.06,-0.01,5.54,4.90,5.00,12012.00,-79.00,1.00
22620.00,1970-01-01 00:00:22.620,0.00,0.00,2531.54,0.81,0.00,0.00,1.00,0.00,0.47,12.30,31.05,31.06,-0.01,5.53,4.94,5.00,12012.00,-80.00,1.00
22720.00,1970-01-01 00:00:22.720,0.00,0.00,2359.33,0.82,0.00,0.00,1.00,0.00,0.49,12.30,31.02,31.09,-0.01,5.54,4.92,5.00,12012.00,-77.00,1.00
22820.00,1970-01-01 00:00:22.820,0.00,0.00,2507.31,0.80,0.00,0.00,1.00,0.00,0.51,12.25,31.02,31.09,-0.01,5.49,4.91,5.00,12012.00,-80.00,1.00
23020.00,1970-01-01 00:00:23.020,0.00,0.00,2500.16,0.80,0.00,0.00,1.00,0.00,0.55,12.28,31.06,31.11,-0.01,5.53,4.91,5.00,12012.00,-80.00,1.00
23120.00,1970-01-01 00:00:23.120,0.00,0.00,2372.67,0.80,0.00,0.00,1.00,0.00,0.57,12.30,31.06,31.11,-0.01,5.51,4.92,5.00,12012.00,-77.00,1.00
23220.00,1970-01-01 00:00:23.220,0.00,0.00,2394.44,0.80,0.00,0.00,1.00,0.00,0.59,12.28,31.06,31.11,-0.01,5.53,4.91,5.00,12012.00,-78.00,1.00
23320.00,1970-01-01 00:00:23.320,0.00,0.00,2438.78,0.81,0.00,0.00,1.00,0.00,0.61,12.32,31.02,31.09,-0.01,5.49,4.91,5.00,12012.00,-78.00,1.00
23420.00,1970-01-01 00:00:23.420,0.00,0.00,2439.67,0.80,0.00,0.00,1.00,0.00,0.63,12.24,31.02,31.09,-0.01,5.51,4.91,5.00,12012.00,-78.00,1.00
23520.00,1970-01-01 00:00:23.520,0.00,0.00,2514.83,0.80,0.00,0.00,1.00,0.00,0.65,12.32,31.02,31.09,-0.01,5.51,4.92,5.00,12012.00,-80.00,1.00
23620.00,1970-01-01 00:00:23.620,0.00,0.00,2326.75,0.81,0.00,0.00,1.00,0.00,0.67,12.27,31.10,31.05,-0.01,5.47,4.92,5.00,12012.00,-76.00,1.00
23720.00,1970-01-01 00:00:23.720,0.00,0.00,2197.28,0.81,0.00,0.00,1.00,0.00,0.69,12.30,31.10,31.05,-0.01,5.55,4.92,5.00,12012.00,-74.00,1.00
23820.00,1970-01-01 00:00:23.820,0.00,0.00,2171.00,0.81,0.00,0.00,1.00,0.00,0.71,12.28,31.02,31.09,-0.01,5.52,4.92,5.00,12012.00,-74.00,1.00
23920.00,1970-01-01 00:00:23.920,0.00,0.00,2201.39,0.80,0.00,0.00,1.00,0.00,0.72,12.28,31.02,31.09,-0.01,5.56,4.89,5.00,12012.00,-74.00,1.00
24120.00,1970-01-01 00:00:24.120,0.00,0.00,2121.38,0.80,0.00,0.00,1.00,0.00,0.76,12.32,31.11,31.16,-0.01,5.55,4.91,5.00,12012.00,-73.00,1.00
24220.00,1970-01-01 00:00:24.220,0.00,0.00,2172.38,0.80,0.00,0.00,1.00,0.00,0.78,12.28,31.11,31.16,-0.01,5.51,4.90,5.00,12012.00,-74.00,1.00
24320.00,1970-01-01 00:00:24.320,0.00,0.00,2185.00,0.81,0.00,0.00,1.00,0.00,0.80,12.31,31.11,31.16,-0.01,5.48,4.91,5.00,12012.00,-74.00,1.00
24420.00,1970-01-01 00:00:24.420,0.00,0.00,2199.01,0.81,0.00,0.00,1.00,0.00,0.82,12.28,31.02,31.06,-0.01,5.55,4.91,5.00,12012.00,-74.00,1.00
24520.00,1970-01-01 00:00:24.520,0.00,0.00,2202.16,0.80,0.00,0.00,1.00,0.00,0.84,12.28,31.02,31.06,-0.01,5.48,4.90,5.00,12012.00,-74.00,1.00
24620.00,1970-01-01 00:00:24.620,0.00,0.00,2222.06,0.80,0.00,0.00,1.00,0.00,0.86,12.29,31.02,31.06,-0.01,5.52,4.90,5.00,12012.00,-74.00,1.00
24720.00,1970-01-01 00:00:24.720,0.00,0.00,2234.14,0.80,0.00,0.00,1.00,0.00,0.88,12.28,31.02,31.11,-0.01,5.51,4.89,5.00,12012.00,-75.00,1.00
24820.00,1970-01-01 00:00:24.820,0.00,0.00,2319.78,0.81,0.00,0.00,1.00,0.00,0.90,12.29,31.02,31.11,-0.01,5.54,4.92,5.00,12012.00,-76.00,1.00
24920.00,1970-01-01 00:00:24.920,0.00,0.00,2409.54,0.80,0.00,0.00,1.00,0.00,0.92,12.28,31.08,31.13,-0.01,5.52,4.92,5.00,12012.00,-78.00,1.00
25020.00,1970-01-01 00:00:25.020,0.00,0.00,2504.28,0.80,0.00,0.00,1.00,0.00,0.94,12.33,31.08,31.13,-0.01,5.50,4.90,5.00,12012.00,-80.00,1.00
25120.00,1970-01-01 00:00:25.120,0.00,0.00,2338.32,0.81,0.00,0.00,1.00,0.00,0.96,12.26,31.08,31.13,-0.01,5.53,4.91,5.00,12012.00,-77.00,1.00
25220.00,1970-01-01 00:00:25.220,0.00,0.00,2188.94,0.81,0.00,0.00,1.00,0.00,0.98,12.32,31.11,31.15,-0.01,5.52,4.90,5.00,12012.00,-74.00,1.00
25320.00,1970-01-01 00:00:25.320,0.00,0.00,2283.32,0.81,0.00,0.00,1.00,0.00,1.00,12.31,31.11,31.15,-0.01,5.52,4.92,5.00,12012.00,-76.00,1.00
25420.00,1970-01-01 00:00:25.420,0.00,0.00,2372.06,0.80,0.00,0.00,1.00,0.00,1.02,12.35,31.11,31.15,-0.01,5.53,4.91,5.00,12012.00,-77.00,1.00
25520.00,1970-01-01 00:00:25.520,0.00,0.00,2507.84,0.80,0.00,0.00,1.00,0.00,1.04,12.31,31.10,31.17,-0.01,5.49,4.91,5.00,12012.00,-80.00,1.00
25620.00,1970-01-01 00:00:25.620,0.00,0.00,2371.45,0.82,0.00,0.00,1.00,0.00,1.06,12.32,31.10,31.17,-0.01,5.53,4.91,5.00,12012.00,-77.00,1.00
25720.00,1970-01-01 00:00:25.720,0.00,0.00,2425.27,0.81,0.00,0.00,1.00,0.00,1.08,12.33,31.10,31.17,-0.01,5.53,4.91,5.00,12012.00,-78.00,1.00
25820.00,1970-01-01 00:00:25.820,0.00,0.00,2519.63,0.80,0.00,0.00,1.00,0.00,1.10,12.31,31.02,31.15,-0.01,5.52,4.92,5.00,12012.00,-80.00,1.00
25920.00,1970-01-01 00:00:25.920,0.00,0.00,2467.21,0.80,0.00,0.00,1.00,0.00,1.12,12.32,31.02,31.15,-0.01,5.57,4.91,5.00,12012.00,-79.00,1.00
26020.00,1970-01-01 00:00:26.020,0.00,0.00,2462.30,0.81,0.00,0.00,1.00,0.00,1.14,12.32,31.05,31.13,-0.01,5.53,4.90,5.00,12012.00,-79.00,1.00
26120.00,1970-01-01 00:00:26.120,0.00,0.00,2331.27,0.81,0.00,0.00,1.00,0.00,1.16,12.30,31.05,31.13,-0.01,5.52,4.91,5.00,12012.00,-76.00,1.00
26321.00,1970-01-01 00:00:26.321,0.00,0.00,2489.68,0.81,0.00,0.00,1.00,0.00,1.20,12.30,31.08,31.15,-0.01,5.53,4.90,5.00,12012.00,-79.00,1.00
26421.00,1970-01-01 00:00:26.421,0.00,0.00,2486.33,0.81,0.00,0.00,1.00,0.00,1.22,12.30,31.08,31.15,-0.01,5.50,4.92,5.00,12012.00,-79.00,1.00
26521.00,1970-01-01 00:00:26.521,0.00,0.00,2520.16,0.80,0.00,0.00,1.00,0.00,1.24,12.35,31.08,31.15,-0.01,5.52,4.90,5.00,12012.00,-80.00,1.00
26621.00,1970-01-01 00:00:26.621,0.00,0.00,2494.28,0.81,0.00,0.00,1.00,0.00,1.26,12.31,31.11,31.08,-0.01,5.48,4.91,5.00,12012.00,-79.00,1.00
26721.00,1970-01-01 00:00:26.721,0.00,0.00,2404.33,0.81,0.00,0.00,1.00,0.00,1.28,12.30,31.11,31.08,-0.01,5.49,4.91,5.00,12012.00,-78.00,1.00
26821.00,1970-01-01 00:00:26.821,0.00,0.00,2461.64,0.81,0.00,0.00,1.00,0.00,1.30,12.32,31.11,31.08,-0.01,5.54,4.91,5.00,12012.00,-79.00,1.00
26921.00,1970-01-01 00:00:26.921,0.00,0.00,2503.23,0.80,0.00,0.00,1.00,0.00,1.32,12.32,31.13,31.20,-0.01,5.53,4.91,5.00,12012.00,-80.00,1.00
27021.00,1970-01-01 00:00:27.021,0.00,0.00,2332.27,0.80,0.00,0.00,1.00,0.00,1.34,12.35,31.13,31.20,-0.01,5.51,4.91,5.00,12012.00,-76.00,1.00
27121.00,1970-01-01 00:00:27.121,0.00,0.00,2378.92,0.81,0.00,0.00,1.00,0.00,1.36,12.32,31.16,31.13,-0.01,5.51,4.91,5.00,12012.00,-77.00,1.00
27221.00,1970-01-01 00:00:27.221,0.00,0.00,2468.88,0.80,0.00,0.00,1.00,0.00,1.39,12.34,31.16,31.13,-0.01,5.51,4.90,5.00,12012.00,-79.00,1.00
27417.00,1970-01-01 00:00:27.417,0.00,0.00,2370.89,0.80,0.00,0.00,1.00,0.00,1.43,12.33,31.11,31.20,-0.01,5.49,4.90,5.00,12012.00,-77.00,1.00
27517.00,1970-01-01 00:00:27.517,0.00,0.00,2378.07,0.80,0.00,0.00,1.00,0.00,1.45,12.34,31.11,31.20,-0.01,5.54,4.91,5.00,12012.00,-77.00,1.00
27617.00,1970-01-01 00:00:27.617,0.00,0.00,2460.78,0.81,0.00,0.00,1.00,0.00,1.47,12.31,31.11,31.20,-0.01,5.51,4.91,5.00,12012.00,-79.00,1.00
27717.00,1970-01-01 00:00:27.717,0.00,0.00,2543.61,0.80,0.00,0.00,1.00,0.00,1.49,12.37,31.15,31.17,-0.01,5.50,4.90,5.00,12012.00,-80.00,1.00
27817.00,1970-01-01 00:00:27.817,0.00,0.00,2390.58,0.81,0.00,0.00,1.00,0.00,1.51,12.33,31.15,31.17,-0.01,5.51,4.90,5.00,12012.00,-78.00,1.00
27917.00,1970-01-01 00:00:27.917,0.00,0.00,2528.92,0.80,0.00,0.00,1.00,0.00,1.53,12.36,31.15,31.17,-0.01,5.51,4.89,5.00,12012.00,-80.00,1.00
28017.00,1970-01-01 00:00:28.017,0.00,0.00,2561.20,0.80,0.00,0.00,1.00,0.00,1.56,12.33,31.13,31.13,-0.01,5.54,4.91,5.00,12012.00,-81.00,1.00
28117.00,1970-01-01 00:00:28.117,0.00,0.00,2359.84,0.81,0.00,0.00,1.00,0.00,1.58,12.33,31.13,31.13,-0.01,5.53,4.91,5.00,12012.00,-77.00,1.00
28217.00,1970-01-01 00:00:28.217,0.00,0.00,2236.14,0.81,0.00,0.00,1.00,0.00,1.59,12.35,31.10,31.09,-0.01,5.53,4.90,5.00,12012.00,-75.00,1.00
28317.00,1970-01-01 00:00:28.317,0.00,0.00,2322.70,0.81,0.00,0.00,1.00,0.00,1.61,12.33,31.10,31.09,-0.01,5.53,4.90,5.00,12012.00,-76.00,1.00
28517.00,1970-01-01 00:00:28.517,0.00,0.00,2517.41,0.80,0.00,0.00,1.00,0.00,1.66,12.37,31.15,31.19,-0.01,5.55,4.88,5.00,12012.00,-80.00,1.00
28617.00,1970-01-01 00:00:28.617,0.00,0.00,2488.65,0.81,0.00,0.00,1.00,0.00,1.68,12.33,31.15,31.19,-0.01,5.51,4.91,5.00,12012.00,-79.00,1.00
28717.00,1970-01-01 00:00:28.717,0.00,0.00,2549.39,0.81,0.00,0.00,1.00,0.00,1.70,12.36,31.15,31.19,-0.01,5.56,4.90,5.00,12012.00,-80.00,1.00
29717.00,1970-01-01 00:00:29.717,0.00,0.00,1128.69,0.81,0.00,0.00,1.00,0.00,1.75,12.34,31.21,31.22,-0.01,5.53,4.90,1.00,6006.00,-40.00,0.00
30724.00,1970-01-01 00:00:30.724,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.37,31.23,31.20,-0.01,5.52,4.90,1.00,6006.00,-40.00,0.00
31818.00,1970-01-01 00:00:31.818,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.24,31.26,31.29,-0.01,5.52,4.90,1.00,6006.00,-40.00,0.00
32911.00,1970-01-01 00:00:32.911,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.38,31.34,31.33,-0.01,5.50,4.90,1.00,6006.00,-40.00,0.00
34010.00,1970-01-01 00:00:34.010,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.40,31.35,31.35,-0.01,5.51,4.90,1.00,6006.00,-40.00,0.00
35110.00,1970-01-01 00:00:35.110,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.24,31.39,31.39,-0.01,5.52,4.89,1.00,6006.00,-40.00,0.00
36210.00,1970-01-01 00:00:36.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.42,31.45,31.55,-0.01,5.52,4.90,1.00,6006.00,-40.00,0.00
37210.00,1970-01-01 00:00:37.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.40,31.49,31.55,-0.01,5.50,4.90,1.00,6006.00,-40.00,0.00
38210.00,1970-01-01 00:00:38.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.40,31.49,31.58,-0.01,5.52,4.90,1.00,6006.00,-40.00,0.00
39210.00,1970-01-01 00:00:39.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.28,31.57,31.78,-0.01,5.50,4.89,1.00,6006.00,-40.00,0.00
40210.00,1970-01-01 00:00:40.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.42,31.64,31.73,-0.01,5.53,4.90,1.00,6006.00,-40.00,0.00
41210.00,1970-01-01 00:00:41.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.43,31.67,31.71,-0.01,5.54,4.90,1.00,6006.00,-40.00,0.00
42210.00,1970-01-01 00:00:42.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.42,31.83,31.77,-0.01,5.53,4.90,1.00,6006.00,-40.00,0.00
43210.00,1970-01-01 00:00:43.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.43,31.73,31.87,-0.01,5.51,4.90,1.00,6006.00,-40.00,0.00
44210.00,1970-01-01 00:00:44.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.26,31.80,31.82,-0.01,5.55,4.90,1.00,6006.00,-40.00,0.00
45210.00,1970-01-01 00:00:45.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.27,31.75,31.83,-0.01,5.52,4.90,1.00,6006.00,-40.00,0.00
46210.00,1970-01-01 00:00:46.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.43,31.91,31.91,-0.01,5.52,4.90,1.00,6006.00,-40.00,0.00
47210.00,1970-01-01 00:00:47.210,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.27,31.96,31.93,-0.01,5.55,4.91,1.00,6006.00,-40.00,0.00
48277.00,1970-01-01 00:00:48.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.43,31.95,32.00,-0.01,5.54,4.91,1.00,6006.00,-40.00,0.00
49277.00,1970-01-01 00:00:49.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.44,32.02,31.96,-0.01,5.55,4.91,1.00,6006.00,-40.00,0.00
50277.00,1970-01-01 00:00:50.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.40,32.00,32.03,-0.01,5.52,4.91,1.00,6006.00,-40.00,0.00
51277.00,1970-01-01 00:00:51.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.29,32.12,32.06,-0.01,5.54,4.91,1.00,6006.00,-40.00,0.00
52277.00,1970-01-01 00:00:52.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.44,32.06,32.06,-0.01,5.50,4.91,1.00,6006.00,-40.00,0.00
53277.00,1970-01-01 00:00:53.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.44,32.09,32.11,-0.01,5.54,4.91,1.00,6006.00,-40.00,0.00
54277.00,1970-01-01 00:00:54.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.44,32.12,32.18,-0.01,5.54,4.91,1.00,6006.00,-40.00,0.00
55277.00,1970-01-01 00:00:55.277,0.00,0.00,0.00,1.51,0.00,0.00,1.00,0.00,1.75,12.42,32.01,32.13,-0.01,5.54,4.91,1.00,6006.00,-40.00,0.00
