OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1118.00,1970-01-01 00:00:01.118,3.98,0.82,0.00,0.37,0.00,1.00,1.00,999.00,0.00,13.06,42.09,45.20,47.27,-5.75,-0.15,17.00,10.00,0.00
2236.00,1970-01-01 00:00:02.236,3.22,1.93,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.03,42.16,45.16,47.30,-4.56,0.43,17.00,10.00,0.00
3354.00,1970-01-01 00:00:03.354,2.84,2.87,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.07,42.14,45.24,47.30,-5.70,0.05,17.00,10.00,0.00
4354.00,1970-01-01 00:00:04.354,3.37,3.75,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.03,42.12,45.20,47.30,-5.68,0.05,17.00,10.00,0.00
5354.00,1970-01-01 00:00:05.354,2.73,4.56,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.06,42.13,45.22,47.20,-4.16,0.49,17.00,10.00,0.00
6354.00,1970-01-01 00:00:06.354,3.03,5.33,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.02,42.16,45.24,47.20,-5.59,0.04,17.00,10.00,0.00
7354.00,1970-01-01 00:00:07.354,3.18,6.14,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.05,42.16,45.23,47.23,-5.18,0.22,17.00,10.00,0.00
8354.00,1970-01-01 00:00:08.354,2.58,6.96,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.00,42.16,45.20,47.22,-4.69,0.31,17.00,10.00,0.00
9354.00,1970-01-01 00:00:09.354,1.61,7.49,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.00,42.20,45.21,47.27,-4.68,0.37,17.00,10.00,0.00
10354.00,1970-01-01 00:00:10.354,1.22,7.78,0.00,0.37,0.00,1.00,1.00,999.00,0.00,13.02,42.21,45.19,47.20,-4.72,0.36,17.00,10.00,0.00
11354.00,1970-01-01 00:00:11.354,0.66,8.02,0.00,0.39,0.00,1.00,1.00,999.00,0.00,13.03,42.11,45.20,47.23,-4.74,0.35,17.00,10.00,0.00
