OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1089.00,1970-01-01 00:00:01.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.80,37.15,25.02,-0.01,-0.66,-0.14,17.00,10.00,0.00,0.00
2187.00,1970-01-01 00:00:02.187,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.83,37.18,25.09,-0.01,-0.66,-0.18,17.00,10.00,0.00,0.00
3280.00,1970-01-01 00:00:03.280,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.70,37.34,25.05,-0.01,-0.69,-0.16,17.00,10.00,0.00,0.00
4376.00,1970-01-01 00:00:04.376,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.72,37.30,25.04,-0.01,-0.60,-0.14,17.00,10.00,0.00,0.00
5376.00,1970-01-01 00:00:05.376,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.68,37.27,25.15,-0.01,-0.67,-0.20,17.00,10.00,0.00,0.00
6376.00,1970-01-01 00:00:06.376,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.64,37.30,25.13,-0.01,-0.64,-0.16,17.00,10.00,0.00,0.00
7376.00,1970-01-01 00:00:07.376,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.62,37.31,25.16,-0.01,-0.67,-0.14,17.00,10.00,0.00,0.00
8376.00,1970-01-01 00:00:08.376,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.69,37.36,25.17,-0.01,-0.73,-0.14,17.00,10.00,0.00,0.00
9376.00,1970-01-01 00:00:09.376,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.67,37.33,25.15,-0.01,-0.73,-0.14,17.00,10.00,0.00,0.00
10376.00,1970-01-01 00:00:10.376,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.70,37.34,25.15,-0.01,-0.62,-0.16,17.00,10.00,0.00,0.00
11376.00,1970-01-01 00:00:11.376,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.68,37.36,25.17,-0.01,-0.66,-0.14,17.00,10.00,0.00,0.00
12376.00,1970-01-01 00:00:12.376,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.69,37.38,25.19,-0.01,-0.65,-0.17,17.00,10.00,0.00,0.00
13376.00,1970-01-01 00:00:13.376,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.66,37.36,25.17,-0.01,-0.67,-0.19,17.00,10.00,0.00,0.00
