OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1114.00,1970-01-01 00:00:01.114,1.06,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.91,31.94,31.77,-0.01,-0.54,-0.00,17.00,10.00,0.00,0.00
2222.00,1970-01-01 00:00:02.222,1.92,0.59,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.96,31.95,31.91,-0.01,-0.53,-0.05,17.00,10.00,0.00,0.00
3222.00,1970-01-01 00:00:03.222,2.53,1.29,0.00,0.82,0.00,1.00,1.00,999.00,0.00,12.90,31.91,31.88,-0.01,-0.53,-0.04,17.00,10.00,0.00,0.00
4222.00,1970-01-01 00:00:04.222,2.85,1.99,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.81,31.98,31.82,-0.01,-0.54,-0.04,17.00,10.00,0.00,0.00
5222.00,1970-01-01 00:00:05.222,3.10,2.93,0.00,0.85,0.00,1.00,1.00,999.00,0.00,12.80,32.01,31.84,-0.01,-0.49,-0.05,17.00,10.00,0.00,0.00
6222.00,1970-01-01 00:00:06.222,3.08,3.75,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.84,32.06,31.82,-0.01,-0.52,-0.05,17.00,10.00,0.00,0.00
7222.00,1970-01-01 00:00:07.222,3.10,4.56,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.79,32.00,31.82,-0.01,-0.52,-0.06,17.00,10.00,0.00,0.00
8222.00,1970-01-01 00:00:08.222,3.26,5.50,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.78,32.02,31.96,-0.01,-0.44,0.04,17.00,10.00,0.00,0.00
9222.00,1970-01-01 00:00:09.222,3.36,6.44,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.76,32.03,31.86,-0.01,-0.46,0.01,17.00,10.00,0.00,0.00
10222.00,1970-01-01 00:00:10.222,3.56,7.37,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.76,32.09,31.94,-0.01,-0.44,0.05,17.00,10.00,0.00,0.00
11222.00,1970-01-01 00:00:11.222,3.70,8.43,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.77,32.05,31.91,-0.01,-0.22,0.27,17.00,10.00,0.00,0.00
12247.00,1970-01-01 00:00:12.247,3.58,9.48,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.72,32.00,31.91,-0.01,1.40,1.92,17.00,10.00,0.00,0.00
13247.00,1970-01-01 00:00:13.247,2.18,10.06,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.76,32.00,31.93,-0.01,1.36,2.18,17.00,10.00,0.00,0.00
14247.00,1970-01-01 00:00:14.247,0.00,10.30,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.70,32.06,31.95,-0.01,1.58,2.26,17.00,10.00,0.00,0.00
15247.00,1970-01-01 00:00:15.247,0.00,10.30,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.73,32.11,31.88,-0.01,1.13,1.77,17.00,10.00,0.00,0.00
16247.00,1970-01-01 00:00:16.247,0.00,10.30,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.76,32.00,31.89,-0.01,-0.54,-0.05,17.00,10.00,0.00,0.00
17247.00,1970-01-01 00:00:17.247,0.00,10.42,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.73,32.03,31.91,-0.01,-0.56,-0.05,17.00,10.00,0.00,0.00
18247.00,1970-01-01 00:00:18.247,0.00,10.42,0.00,0.83,0.00,1.00,1.00,999.00,0.00,12.69,32.02,32.02,-0.01,-0.53,-0.05,17.00,10.00,0.00,0.00
19247.00,1970-01-01 00:00:19.247,0.00,10.42,0.00,0.82,0.00,1.00,1.00,999.00,0.00,12.71,32.03,31.95,-0.01,-0.52,-0.10,17.00,10.00,0.00,0.00
