OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1108.00,1970-01-01 00:00:01.108,23.99,5.73,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.56,61.08,83.51,198.03,0.00,-0.15,17.00,10.00,0.00
2214.00,1970-01-01 00:00:02.214,24.64,13.28,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,61.11,83.64,195.20,0.00,-0.18,17.00,10.00,0.00
2714.00,1970-01-01 00:00:02.714,24.60,16.68,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,61.11,83.67,194.38,0.00,-0.19,21.00,10.00,0.00
2814.00,1970-01-01 00:00:02.814,24.63,17.38,42.87,0.35,1.00,2.00,1.00,999.00,0.01,10.42,61.13,83.77,193.69,0.00,-0.17,23.00,7100.00,-20.00
2914.00,1970-01-01 00:00:02.914,24.63,18.08,42.87,0.35,1.00,2.00,1.00,999.00,0.01,10.95,61.13,83.77,193.69,0.00,-0.20,23.00,7100.00,-20.00
3014.00,1970-01-01 00:00:03.014,24.45,18.73,702.13,0.35,1.00,2.00,1.00,999.00,0.01,11.14,61.13,83.77,193.03,0.00,-0.20,23.00,7100.00,-32.00
3114.00,1970-01-01 00:00:03.114,24.47,19.43,1313.04,0.36,0.00,2.00,1.00,999.00,0.02,12.24,61.13,83.77,193.03,0.00,-0.18,21.00,7100.00,-44.00
3332.00,1970-01-01 00:00:03.332,24.69,20.89,2636.38,0.35,0.00,2.00,1.00,563.42,0.04,12.34,61.09,83.79,192.19,0.00,-0.17,21.00,5204.55,-82.00
3432.00,1970-01-01 00:00:03.432,24.75,21.59,2735.79,0.33,0.00,2.00,1.00,476.93,0.05,12.36,61.09,83.79,192.19,0.00,-0.20,21.00,5244.32,-84.00
3532.00,1970-01-01 00:00:03.532,24.88,22.30,2601.74,0.34,0.00,2.00,1.00,416.72,0.06,12.37,61.09,83.79,192.19,0.00,-0.15,21.00,5190.70,-81.00
3632.00,1970-01-01 00:00:03.632,25.06,23.00,2750.46,0.34,0.00,2.00,1.00,349.20,0.08,12.40,61.09,83.79,203.94,0.00,-0.17,21.00,5250.19,-84.00
3732.00,1970-01-01 00:00:03.732,25.16,23.70,2697.48,0.34,0.00,2.00,1.00,319.95,0.09,12.40,61.09,83.79,203.94,0.00,-0.16,21.00,5228.99,-83.00
3832.00,1970-01-01 00:00:03.832,25.35,24.40,2705.93,0.34,0.00,2.00,1.00,296.40,0.10,12.39,61.09,83.79,203.94,0.00,-0.17,21.00,5232.37,-83.00
3932.00,1970-01-01 00:00:03.932,25.47,25.10,2798.51,0.34,0.00,2.00,1.00,277.15,0.11,12.37,61.08,83.79,215.88,0.00,-0.17,21.00,5269.40,-85.00
4032.00,1970-01-01 00:00:04.032,26.48,25.92,3247.63,0.36,0.00,2.00,1.00,251.38,0.12,12.42,61.08,83.79,215.88,0.00,-0.15,21.00,5399.53,-93.00
4132.00,1970-01-01 00:00:04.132,26.14,26.63,2304.15,0.33,0.00,2.00,1.00,239.06,0.13,12.34,61.05,83.79,226.95,0.00,-0.19,21.00,5189.17,-76.00
4232.00,1970-01-01 00:00:04.232,26.25,27.33,2924.12,0.35,0.00,2.00,1.00,228.43,0.14,12.43,61.05,83.79,226.95,0.00,-0.10,21.00,5319.65,-87.00
4332.00,1970-01-01 00:00:04.332,26.18,28.09,2751.54,0.35,0.00,2.00,1.00,212.67,0.16,12.43,61.05,83.79,226.95,0.00,-0.17,21.00,5250.61,-84.00
