 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,40.21,35.48,57.84,0,-0.21,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,40.15,35.41,57.73,0,-0.21,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,40.23,35.42,57.54,0,-0.2,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,40.03,35.42,57.48,0,2.56,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,40.17,35.39,57.32,0,2.55,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.87,40.05,35.46,57.22,0,2.53,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,40.13,35.45,57.23,0,2.54,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,40.09,35.46,57.13,0,2.52,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,40.13,35.46,57.06,0,2.52,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,40.14,35.49,56.96,0,2.51,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.87,40.08,35.4,56.8,0,2.52,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,40.05,35.51,56.66,0,2.51,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.83,40.01,35.51,56.66,0,2.5,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,39.98,35.41,56.63,0,2.5,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,40.03,35.44,56.52,0,2.5,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,39.92,35.4,56.41,0,2.5,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,39.9,35.39,56.34,0,2.49,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,39.92,35.39,56.38,0,2.48,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,39.94,35.41,56.21,0,2.49,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,39.87,35.42,56.12,0,2.49,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,39.89,35.4,56.02,0,2.48,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,39.8,35.3,55.91,0,2.47,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,39.8,35.38,55.84,0,2.47,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,39.75,35.34,55.65,0,2.47,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,39.8,35.37,55.61,0,2.47,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,39.66,35.28,55.5,0,2.47,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.85,39.73,35.32,55.42,0,2.48,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,39.59,35.22,55.2,0,-0.47,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.86,39.55,35.27,55.11,0,-0.34,16,10,0
0,0.12,0,1.47,0,1,1.28, inf,0,12.84,39.66,35.16,55.05,0,-0.3,16,10,0
0,0.23,0,1.47,0,1,1.28, inf,0,12.86,39.57,35.16,54.93,0,-0.28,16,10,0
0,0.23,0,1.47,0,1,1.28, inf,0,12.83,39.52,35.09,54.84,0,-0.27,16,10,0
0,0.23,0,1.47,0,1,1.28, inf,0,12.85,39.48,35.19,54.63,0,-0.26,16,10,0
0,0.23,0,1.47,0,1,1.28, inf,0,12.86,39.51,35.15,54.47,0,-0.25,16,10,0
0,0.23,0,1.47,0,1,1.28, inf,0,12.84,39.5,35.2,54.37,0,-0.24,16,10,0
0,0.23,1080.95,1.47,0,1,1.28,25.8,0.01,12.81,39.4,35.15,53.93,0,-0.24,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,39.41,35.08,53.73,0,-0.23,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.82,39.42,35.22,53.78,0,-0.23,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,39.42,35.2,53.71,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.28,35.23,53.66,0,-0.23,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.3,35.13,53.52,0,-0.23,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.82,39.21,35.08,53.37,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,39.27,35.12,53.37,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,39.27,35.13,53.23,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.19,35.1,53.1,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.23,35.19,52.99,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,39.21,35.16,52.91,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,39.28,35.16,52.83,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.24,35.21,52.77,0,-0.22,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.22,35.16,52.56,0,0.74,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,39.19,35.24,52.58,0,0.54,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,39.2,35.23,52.45,0,0.51,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,39.24,35.27,52.45,0,0.49,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,39.13,35.17,52.38,0,0.49,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.17,35.16,52.27,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,39.17,35.23,52.22,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,39.12,35.21,52.2,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,39.09,35.08,52.13,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,39.05,35.16,52.02,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,39.1,35.14,51.93,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,39.08,35.16,51.8,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.98,35.1,51.7,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.96,35.06,51.63,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.98,35.03,51.55,0,0.47,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.87,34.9,51.43,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.9,35.05,51.38,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.84,34.98,51.27,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.8,34.97,51.12,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.87,35.04,51.07,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.83,35.02,51,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.85,34.96,50.94,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.82,35.03,50.88,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.87,34.97,50.68,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.85,35.03,50.79,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.84,35.14,50.73,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.87,35.06,50.72,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.9,34.99,50.68,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.82,34.95,50.55,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.82,35.08,50.65,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.72,35.09,50.54,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.74,34.96,50.4,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.62,34.95,50.27,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.67,34.95,50.31,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.73,34.91,50.17,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.66,34.85,50.2,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.58,34.84,50.13,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.58,34.88,49.91,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.67,34.9,49.91,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.54,34.85,49.8,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.7,34.94,49.84,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.66,34.98,49.84,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.65,34.94,49.84,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.59,34.91,49.81,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.6,35.01,49.65,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.6,34.88,49.6,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.6,34.81,49.67,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.58,34.9,49.59,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.54,34.88,49.48,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.6,34.9,49.54,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.62,34.98,49.52,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.48,34.92,49.41,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.51,34.96,49.31,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.48,34.91,49.17,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.49,34.94,49.23,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.4,34.84,49.21,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.4,34.88,49.17,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.41,34.81,49.11,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.33,34.9,48.98,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.38,34.83,48.96,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.3,34.81,48.91,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.34,34.78,48.8,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.26,34.83,48.78,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.34,34.81,48.79,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.3,34.79,48.71,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.33,34.76,48.62,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.34,34.83,48.59,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.23,34.86,48.44,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.33,34.88,48.37,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.3,34.8,48.37,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.26,34.79,48.28,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.28,34.83,48.36,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.26,34.88,48.25,0,0.46,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.13,34.76,48.13,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.21,34.83,48.12,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,38.16,34.76,48.01,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.09,34.72,47.93,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.1,34.74,47.87,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,38.05,34.76,47.82,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.1,34.7,47.77,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,38.05,34.63,47.73,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.92,34.63,47.66,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.94,34.63,47.61,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.96,34.61,47.57,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.97,34.66,47.45,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.03,34.7,47.43,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.97,34.78,47.45,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.99,34.79,47.37,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.99,34.83,47.27,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.98,34.81,47.22,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.99,34.8,47.13,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,38.02,34.83,47.02,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.88,34.72,46.91,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.88,34.77,46.91,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.81,34.7,46.87,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.83,34.67,46.74,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.77,34.63,46.7,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.84,34.73,46.65,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.84,34.7,46.55,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.79,34.63,46.47,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.83,34.65,46.41,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.8,34.61,46.24,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.65,34.61,46.27,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.7,34.61,46.15,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.58,34.49,46.13,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.68,34.59,46,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.63,34.48,45.98,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.68,34.49,45.88,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.68,34.59,45.82,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.67,34.52,45.78,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.65,34.61,45.84,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.7,34.58,45.69,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.67,34.58,45.71,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.55,34.53,45.59,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.55,34.53,45.57,0,0.45,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.54,34.49,45.53,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.52,34.48,45.42,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.47,34.4,45.35,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.45,34.52,45.33,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.45,34.38,45.27,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.46,34.53,45.19,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.42,34.42,45.05,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.42,34.45,45.04,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.43,34.45,45.02,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.52,34.47,45.01,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.49,34.52,45.03,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.41,34.42,44.91,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.43,34.42,44.84,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.35,34.43,44.85,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.35,34.45,44.73,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.33,34.36,44.73,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.38,34.4,44.63,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.35,34.35,44.58,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.31,34.35,44.53,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.28,34.38,44.57,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.31,34.41,44.5,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.29,34.38,44.42,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.3,34.4,44.45,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.35,34.38,44.33,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.34,34.45,44.33,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.28,34.34,44.41,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.27,34.4,44.24,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.25,34.51,44.21,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.22,34.35,44.17,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.2,34.4,44.1,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.13,34.36,44.12,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.22,34.35,44.02,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.17,34.35,43.84,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.23,34.32,43.89,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.13,34.38,43.91,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.11,34.4,43.87,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.84,37.1,34.3,43.8,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.15,34.34,43.8,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.1,34.3,43.7,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.1,34.38,43.71,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.15,34.22,43.68,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.85,37.04,34.3,43.55,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.02,34.25,43.55,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,37.02,34.25,43.48,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,36.98,34.24,43.4,0,0.44,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,37.02,34.27,43.35,0,0.42,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.83,36.95,34.27,43.35,0,0.43,16,8932,0
0,0.23,0,1.47,0,1,1.28,25.8,0.01,12.86,36.97,34.16,43.22,0,0.44,16,8932,0
