OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
781.00,1970-00-00 00:00:00.781,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.05,17.00,10.00,0.00,0.00,0.00
2761.00,1970-01-01 00:00:02.761,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,42.39,46.58,24.22,26.12,-0.32,0.05,17.00,10.00,0.00,0.00,0.00
2861.00,1970-01-01 00:00:02.861,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.96,42.39,46.58,24.22,26.12,-0.32,0.05,17.00,10.00,0.00,0.00,0.00
2961.00,1970-01-01 00:00:02.961,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.88,42.39,46.58,24.22,26.12,-0.34,0.06,17.00,10.00,0.00,0.00,0.00
3061.00,1970-01-01 00:00:03.061,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,42.41,46.54,24.38,26.12,-0.32,0.06,17.00,10.00,0.00,0.00,0.00
3161.00,1970-01-01 00:00:03.161,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,42.41,46.54,24.38,25.52,-0.28,0.06,17.00,10.00,0.00,0.00,0.00
3261.00,1970-01-01 00:00:03.261,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.89,42.41,46.54,24.38,25.52,-0.31,0.06,17.00,10.00,0.00,0.00,0.00
3361.00,1970-01-01 00:00:03.361,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,42.46,46.54,24.45,25.52,-0.28,0.06,17.00,10.00,0.00,0.00,0.00
3461.00,1970-01-01 00:00:03.461,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.84,42.46,46.54,24.45,25.52,-0.31,0.05,17.00,10.00,0.00,0.00,0.00
3561.00,1970-01-01 00:00:03.561,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,42.53,46.60,24.46,25.66,-0.30,0.06,17.00,10.00,0.00,0.00,0.00
3661.00,1970-01-01 00:00:03.661,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,42.53,46.60,24.46,25.66,-0.28,0.05,17.00,10.00,0.00,0.00,0.00
3761.00,1970-01-01 00:00:03.761,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,42.53,46.56,24.46,25.66,-0.32,0.05,17.00,10.00,0.00,0.00,0.00
3861.00,1970-01-01 00:00:03.861,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,42.51,46.56,24.52,25.66,-0.27,0.05,17.00,10.00,0.00,0.00,0.00
3961.00,1970-01-01 00:00:03.961,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.81,42.51,46.56,24.52,26.03,-0.36,0.05,17.00,10.00,0.00,0.00,0.00
4061.00,1970-01-01 00:00:04.061,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,42.55,46.56,24.45,26.03,-0.32,0.05,17.00,10.00,0.00,0.00,0.00
4161.00,1970-01-01 00:00:04.161,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.84,42.55,46.56,24.45,26.03,-0.30,0.05,17.00,10.00,0.00,0.00,0.00
4261.00,1970-01-01 00:00:04.261,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.84,42.55,46.63,24.45,26.03,-0.32,0.05,17.00,10.00,0.00,0.00,0.00
4361.00,1970-01-01 00:00:04.361,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.87,42.58,46.63,24.51,26.16,-0.29,0.05,17.00,10.00,0.00,0.00,0.00
4461.00,1970-01-01 00:00:04.461,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.82,42.58,46.63,24.51,26.16,-0.36,0.05,17.00,10.00,0.00,0.00,0.00
4561.00,1970-01-01 00:00:04.561,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.89,42.58,46.63,24.51,26.16,-0.27,0.05,17.00,10.00,0.00,0.00,0.00
4661.00,1970-01-01 00:00:04.661,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.82,42.58,46.63,24.57,26.16,-0.31,0.05,17.00,10.00,0.00,0.00,0.00
