OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
810.00,1970-00-00 00:00:00.810,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.66,0.00,0.00,0.00,0.00,-0.24,0.06,17.00,10.00,0.00,0.00,0.00
2905.00,1970-01-01 00:00:02.905,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.66,41.93,41.28,51.20,25.98,-0.24,0.06,17.00,10.00,0.00,0.00,0.00
3005.00,1970-01-01 00:00:03.005,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,41.93,41.28,51.20,25.98,-0.25,0.06,17.00,10.00,0.00,0.00,0.00
3105.00,1970-01-01 00:00:03.105,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.62,41.93,41.28,51.20,25.98,-0.27,0.06,17.00,10.00,0.00,0.00,0.00
3205.00,1970-01-01 00:00:03.205,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.65,41.88,41.27,50.98,25.98,-0.24,0.06,17.00,10.00,0.00,0.00,0.00
3305.00,1970-01-01 00:00:03.305,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.61,41.88,41.27,50.98,26.23,-0.24,0.07,17.00,10.00,0.00,0.00,0.00
3405.00,1970-01-01 00:00:03.405,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.63,41.88,41.23,50.98,26.23,-0.26,0.06,17.00,10.00,0.00,0.00,0.00
3505.00,1970-01-01 00:00:03.505,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,41.85,41.23,51.07,26.23,-0.21,0.06,17.00,10.00,0.00,0.00,0.00
3605.00,1970-01-01 00:00:03.605,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.59,41.85,41.23,51.07,26.23,-0.25,0.06,17.00,10.00,0.00,0.00,0.00
3705.00,1970-01-01 00:00:03.705,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.64,41.91,41.28,50.98,26.35,-0.26,0.06,17.00,10.00,0.00,0.00,0.00
3805.00,1970-01-01 00:00:03.805,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.60,41.91,41.28,50.98,26.35,-0.24,0.06,1.00,10.00,0.00,0.00,0.00
3905.00,1970-01-01 00:00:03.905,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,41.91,41.34,50.98,26.35,-0.26,0.06,1.00,10.00,0.00,0.00,0.00
4005.00,1970-01-01 00:00:04.005,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.61,41.93,41.34,51.05,26.35,-0.23,0.06,1.00,10.00,0.00,0.00,0.00
4105.00,1970-01-01 00:00:04.105,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.59,41.93,41.34,51.05,26.48,-0.27,0.06,1.00,10.00,0.00,0.00,0.00
4205.00,1970-01-01 00:00:04.205,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,41.89,41.30,51.12,26.48,-0.25,0.06,1.00,10.00,0.00,0.00,0.00
4305.00,1970-01-01 00:00:04.305,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.59,41.89,41.30,51.12,26.48,-0.25,0.06,1.00,10.00,0.00,0.00,0.00
4405.00,1970-01-01 00:00:04.405,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.62,41.89,41.36,51.12,26.48,-0.25,0.07,1.00,10.00,0.00,0.00,0.00
4505.00,1970-01-01 00:00:04.505,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.60,41.91,41.36,51.13,26.50,-0.23,0.07,1.00,10.00,0.00,0.00,0.00
4605.00,1970-01-01 00:00:04.605,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.60,41.91,41.36,51.13,26.50,-0.28,0.06,1.00,10.00,0.00,0.00,0.00
4705.00,1970-01-01 00:00:04.705,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.62,41.91,41.27,51.13,26.50,-0.22,0.06,1.00,10.00,0.00,0.00,0.00
4805.00,1970-01-01 00:00:04.805,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.58,41.93,41.27,51.07,26.50,-0.25,0.06,1.00,10.00,0.00,0.00,0.00
4905.00,1970-01-01 00:00:04.905,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,41.93,41.34,51.07,26.38,-0.26,0.06,1.00,10.00,0.00,0.00,0.00
5005.00,1970-01-01 00:00:05.005,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.59,41.93,41.34,51.03,26.38,-0.25,0.06,1.00,10.00,0.00,0.00,0.00
5105.00,1970-01-01 00:00:05.105,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.61,41.93,41.34,51.03,26.38,-0.26,0.06,1.00,10.00,0.00,0.00,0.00
5205.00,1970-01-01 00:00:05.205,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.61,41.93,41.36,51.03,26.38,-0.25,0.06,1.00,10.00,0.00,0.00,0.00
