OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
823.00,1970-00-00 00:00:00.823,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.48,0.00,0.00,0.00,0.00,-0.25,0.11,17.00,10.00,0.00,0.00,0.00
2821.00,1970-01-01 00:00:02.821,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.48,59.63,67.64,6.94,28.63,-0.23,0.11,17.00,10.00,0.00,0.00,0.00
2921.00,1970-01-01 00:00:02.921,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.46,59.63,67.64,6.94,28.63,-0.26,0.11,17.00,10.00,0.00,0.00,0.00
3021.00,1970-01-01 00:00:03.021,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.47,59.63,67.64,6.94,28.63,-0.25,0.10,17.00,10.00,0.00,0.00,0.00
3121.00,1970-01-01 00:00:03.121,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.43,59.66,67.55,7.34,28.63,-0.28,0.11,17.00,10.00,0.00,0.00,0.00
3221.00,1970-01-01 00:00:03.221,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.46,59.66,67.55,7.34,28.94,-0.26,0.10,17.00,10.00,0.00,0.00,0.00
3321.00,1970-01-01 00:00:03.321,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.44,59.66,67.48,7.34,28.94,-0.25,0.09,17.00,10.00,0.00,0.00,0.00
3421.00,1970-01-01 00:00:03.421,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.43,59.69,67.48,7.40,28.94,-0.26,0.10,17.00,10.00,0.00,0.00,0.00
3521.00,1970-01-01 00:00:03.521,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.45,59.69,67.48,7.40,28.94,-0.22,0.11,17.00,10.00,0.00,0.00,0.00
3621.00,1970-01-01 00:00:03.621,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.41,59.67,67.51,7.48,29.05,-0.25,0.10,17.00,10.00,0.00,0.00,0.00
3721.00,1970-01-01 00:00:03.721,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.45,59.67,67.51,7.48,29.05,-0.26,0.11,17.00,10.00,0.00,0.00,0.00
3821.00,1970-01-01 00:00:03.821,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.41,59.67,67.50,7.48,29.05,-0.24,0.11,17.00,10.00,0.00,0.00,0.00
3921.00,1970-01-01 00:00:03.921,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.42,59.66,67.50,7.61,29.05,-0.26,0.11,17.00,10.00,0.00,0.00,0.00
4021.00,1970-01-01 00:00:04.021,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.44,59.66,67.50,7.61,29.14,-0.24,0.11,17.00,10.00,0.00,0.00,0.00
4121.00,1970-01-01 00:00:04.121,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.39,59.79,67.55,7.62,29.14,-0.27,0.11,17.00,10.00,0.00,0.00,0.00
4221.00,1970-01-01 00:00:04.221,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.44,59.79,67.55,7.62,29.14,-0.26,0.10,17.00,10.00,0.00,0.00,0.00
4321.00,1970-01-01 00:00:04.321,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.41,59.79,67.48,7.62,29.14,-0.25,0.11,17.00,10.00,0.00,0.00,0.00
