OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
800.00,1970-00-00 00:00:00.800,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.65,0.00,0.00,0.00,0.00,0.00,0.07,17.00,10.00,0.00,0.00,0.00
2905.00,1970-01-01 00:00:02.905,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,61.41,70.36,-2.52,27.77,-0.27,0.07,17.00,10.00,0.00,0.00,0.00
3005.00,1970-01-01 00:00:03.005,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.59,61.41,70.36,-2.52,27.77,-0.22,0.07,17.00,10.00,0.00,0.00,0.00
3105.00,1970-01-01 00:00:03.105,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.55,61.41,70.36,-2.52,27.77,-0.31,0.07,17.00,10.00,0.00,0.00,0.00
3205.00,1970-01-01 00:00:03.205,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.56,61.37,70.27,-2.42,27.77,-0.29,0.06,17.00,10.00,0.00,0.00,0.00
3305.00,1970-01-01 00:00:03.305,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.51,61.37,70.27,-2.42,27.79,-0.27,0.04,17.00,10.00,0.00,0.00,0.00
3405.00,1970-01-01 00:00:03.405,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.56,61.37,70.31,-2.42,27.79,-0.29,0.02,17.00,10.00,0.00,0.00,0.00
3505.00,1970-01-01 00:00:03.505,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.52,61.34,70.31,-2.30,27.79,-0.26,0.03,17.00,10.00,0.00,0.00,0.00
3605.00,1970-01-01 00:00:03.605,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.47,61.34,70.31,-2.30,27.79,-0.32,0.03,17.00,10.00,0.00,0.00,0.00
3705.00,1970-01-01 00:00:03.705,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.56,61.36,70.37,-2.29,27.47,-0.28,0.04,17.00,10.00,0.00,0.00,0.00
3805.00,1970-01-01 00:00:03.805,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.50,61.36,70.37,-2.29,27.47,-0.27,0.06,17.00,10.00,0.00,0.00,0.00
3905.00,1970-01-01 00:00:03.905,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.50,61.36,70.27,-2.29,27.47,-0.29,0.07,17.00,10.00,0.00,0.00,0.00
4005.00,1970-01-01 00:00:04.005,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.51,61.41,70.27,-2.31,27.47,-0.27,0.07,17.00,10.00,0.00,0.00,0.00
4105.00,1970-01-01 00:00:04.105,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.49,61.41,70.27,-2.31,27.60,-0.29,0.07,17.00,10.00,0.00,0.00,0.00
4205.00,1970-01-01 00:00:04.205,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.52,61.41,70.34,-2.27,27.60,-0.26,0.07,17.00,10.00,0.00,0.00,0.00
4305.00,1970-01-01 00:00:04.305,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.48,61.41,70.34,-2.27,27.60,-0.28,0.07,17.00,10.00,0.00,0.00,0.00
4405.00,1970-01-01 00:00:04.405,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.54,61.41,70.38,-2.27,27.60,-0.28,0.08,17.00,10.00,0.00,0.00,0.00
4505.00,1970-01-01 00:00:04.505,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.47,61.44,70.38,-2.20,27.60,-0.27,0.08,17.00,10.00,0.00,0.00,0.00
