OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
737.00,1970-00-00 00:00:00.737,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.76,0.00,0.00,0.00,0.00,-0.30,0.05,17.00,10.00,0.00,0.00,0.00
2805.00,1970-01-01 00:00:02.805,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,47.67,68.47,-82.05,27.80,-0.30,0.05,17.00,10.00,0.00,0.00,0.00
2905.00,1970-01-01 00:00:02.905,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.58,47.67,68.47,-82.05,27.80,-0.31,0.05,17.00,10.00,0.00,0.00,0.00
3005.00,1970-01-01 00:00:03.005,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,47.67,68.47,-82.05,27.80,-0.29,0.05,17.00,10.00,0.00,0.00,0.00
3105.00,1970-01-01 00:00:03.105,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.71,47.60,68.27,-80.89,27.80,-0.34,0.05,17.00,10.00,0.00,0.00,0.00
3205.00,1970-01-01 00:00:03.205,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.58,47.60,68.27,-80.89,26.98,-0.31,0.05,17.00,10.00,0.00,0.00,0.00
3305.00,1970-01-01 00:00:03.305,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.58,47.60,68.26,-80.89,26.98,-0.31,0.05,17.00,10.00,0.00,0.00,0.00
3405.00,1970-01-01 00:00:03.405,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,47.55,68.26,-80.77,26.98,-0.31,0.05,17.00,10.00,0.00,0.00,0.00
3505.00,1970-01-01 00:00:03.505,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,47.55,68.26,-80.77,26.98,-0.30,0.05,17.00,10.00,0.00,0.00,0.00
3605.00,1970-01-01 00:00:03.605,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.60,47.63,68.13,-80.56,26.80,-0.32,0.05,17.00,10.00,0.00,0.00,0.00
