OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
798.00,1970-00-00 00:00:00.798,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.67,0.00,0.00,0.00,0.00,0.00,0.07,17.00,10.00,0.00,0.00,0.00
2754.00,1970-01-01 00:00:02.754,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.67,41.76,42.29,52.83,34.27,-0.22,0.07,17.00,10.00,0.00,0.00,0.00
2854.00,1970-01-01 00:00:02.854,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.64,41.76,42.29,52.83,34.27,-0.22,0.08,17.00,10.00,0.00,0.00,0.00
2954.00,1970-01-01 00:00:02.954,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,41.76,42.29,52.83,34.27,-0.27,0.08,17.00,10.00,0.00,0.00,0.00
3054.00,1970-01-01 00:00:03.054,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.66,41.80,42.33,52.79,34.27,-0.23,0.08,17.00,10.00,0.00,0.00,0.00
3154.00,1970-01-01 00:00:03.154,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,41.80,42.33,52.79,33.12,-0.22,0.08,17.00,10.00,0.00,0.00,0.00
3254.00,1970-01-01 00:00:03.254,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,41.80,42.25,52.79,33.12,-0.25,0.08,17.00,10.00,0.00,0.00,0.00
3354.00,1970-01-01 00:00:03.354,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,41.80,42.25,52.83,33.12,-0.23,0.08,17.00,10.00,0.00,0.00,0.00
3454.00,1970-01-01 00:00:03.454,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,41.80,42.25,52.83,33.12,-0.22,0.07,17.00,10.00,0.00,0.00,0.00
3554.00,1970-01-01 00:00:03.554,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.64,41.80,42.33,52.85,32.91,-0.24,0.07,17.00,10.00,0.00,0.00,0.00
