OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
922.00,1970-00-00 00:00:00.922,3.88,0.35,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.16,0.00,0.00,0.00,0.00,-0.12,0.11,17.00,10.00,0.00,0.00,0.00
2578.00,1970-01-01 00:00:02.578,6.12,3.16,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.16,61.13,70.02,-95.52,34.00,-0.13,0.11,17.00,10.00,0.00,0.00,0.00
2678.00,1970-01-01 00:00:02.678,6.14,3.39,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.14,61.13,70.02,-95.52,34.00,-0.14,0.12,17.00,10.00,0.00,0.00,0.00
2778.00,1970-01-01 00:00:02.778,6.10,3.51,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.11,61.13,70.02,-95.52,34.00,-0.13,0.13,17.00,10.00,0.00,0.00,0.00
2878.00,1970-01-01 00:00:02.878,6.06,3.75,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.15,60.98,69.99,-93.42,34.00,-0.13,0.13,17.00,10.00,0.00,0.00,0.00
2978.00,1970-01-01 00:00:02.978,6.02,3.86,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.14,60.98,69.99,-93.42,34.02,-0.12,0.12,17.00,10.00,0.00,0.00,0.00
3078.00,1970-01-01 00:00:03.078,6.00,3.98,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.13,60.98,70.02,-93.42,34.02,-0.13,0.13,17.00,10.00,0.00,0.00,0.00
3178.00,1970-01-01 00:00:03.178,6.01,4.21,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.09,61.08,70.02,-93.08,34.02,-0.12,0.12,17.00,10.00,0.00,0.00,0.00
3278.00,1970-01-01 00:00:03.278,6.02,4.33,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.14,61.08,70.02,-93.08,34.02,-0.16,0.12,17.00,10.00,0.00,0.00,0.00
3378.00,1970-01-01 00:00:03.378,6.02,4.56,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.14,61.05,70.06,-92.69,34.09,-0.12,0.12,17.00,10.00,0.00,0.00,0.00
3478.00,1970-01-01 00:00:03.478,6.02,4.68,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.06,61.05,70.06,-92.69,34.09,-0.12,0.11,17.00,10.00,0.00,0.00,0.00
3578.00,1970-01-01 00:00:03.578,5.99,4.80,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.13,61.05,70.13,-92.69,34.09,-0.16,0.11,17.00,10.00,0.00,0.00,0.00
3678.00,1970-01-01 00:00:03.678,5.98,5.03,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.10,61.06,70.13,-92.41,34.09,-0.11,0.10,17.00,10.00,0.00,0.00,0.00
3778.00,1970-01-01 00:00:03.778,5.99,5.15,0.00,0.80,0.00,1.00,1.00,999.00,0.00,12.07,61.06,70.13,-92.41,34.09,-0.12,0.10,17.00,10.00,0.00,0.00,0.00
3878.00,1970-01-01 00:00:03.878,5.96,5.38,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.10,61.08,70.06,-92.05,34.09,-0.11,0.08,17.00,10.00,0.00,0.00,0.00
3978.00,1970-01-01 00:00:03.978,5.95,5.50,0.00,0.81,0.00,1.00,1.00,999.00,0.00,12.09,61.08,70.06,-92.05,34.09,-0.12,0.07,17.00,10.00,0.00,0.00,0.00
