OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
895.00,1970-00-00 00:00:00.895,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.19,0.00,0.00,0.00,0.00,-0.24,0.05,17.00,10.00,0.00,0.00,0.00
2478.00,1970-01-01 00:00:02.478,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.19,49.01,46.04,15.64,39.99,-0.21,0.05,17.00,10.00,0.00,0.00,0.00
2578.00,1970-01-01 00:00:02.578,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.19,49.01,46.04,15.64,39.99,-0.21,0.05,17.00,10.00,0.00,0.00,0.00
2678.00,1970-01-01 00:00:02.678,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.17,49.01,46.04,15.64,39.99,-0.24,0.05,17.00,10.00,0.00,0.00,0.00
2778.00,1970-01-01 00:00:02.778,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.19,48.98,46.04,16.41,39.99,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
2878.00,1970-01-01 00:00:02.878,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.19,48.98,46.04,16.41,40.25,-0.24,0.05,17.00,10.00,0.00,0.00,0.00
2978.00,1970-01-01 00:00:02.978,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.17,48.98,46.04,16.41,40.25,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
3078.00,1970-01-01 00:00:03.078,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.19,48.97,46.04,16.50,40.25,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
3178.00,1970-01-01 00:00:03.178,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.16,48.97,46.04,16.50,40.25,-0.24,0.05,17.00,10.00,0.00,0.00,0.00
3278.00,1970-01-01 00:00:03.278,1.07,0.12,0.00,0.81,0.00,1.00,1.00,999.00,0.00,13.17,49.04,46.05,16.74,40.27,-0.25,0.05,17.00,10.00,0.00,0.00,0.00
3378.00,1970-01-01 00:00:03.378,1.07,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.18,49.04,46.05,16.74,40.27,-0.24,0.05,17.00,10.00,0.00,0.00,0.00
3478.00,1970-01-01 00:00:03.478,1.07,0.12,0.00,0.81,0.00,1.00,1.00,999.00,0.00,13.14,49.04,46.04,16.74,40.27,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
3578.00,1970-01-01 00:00:03.578,1.07,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.18,49.03,46.04,16.88,40.27,-0.24,0.06,17.00,10.00,0.00,0.00,0.00
3678.00,1970-01-01 00:00:03.678,0.00,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.15,49.03,46.04,16.88,40.30,-0.22,0.05,17.00,10.00,0.00,0.00,0.00
3778.00,1970-01-01 00:00:03.778,0.00,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.16,49.01,46.11,16.94,40.30,-0.26,0.05,17.00,10.00,0.00,0.00,0.00
3878.00,1970-01-01 00:00:03.878,0.00,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.17,49.01,46.11,16.94,40.30,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
3978.00,1970-01-01 00:00:03.978,0.00,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.14,49.01,46.11,16.94,40.30,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
4078.00,1970-01-01 00:00:04.078,0.00,0.12,0.00,0.80,0.00,1.00,1.00,999.00,0.00,13.18,49.01,46.11,17.04,40.41,-0.25,0.05,17.00,10.00,0.00,0.00,0.00
4178.00,1970-01-01 00:00:04.178,0.00,0.12,0.00,0.81,0.00,1.00,1.00,999.00,0.00,13.14,49.01,46.11,17.04,40.41,-0.23,0.05,17.00,10.00,0.00,0.00,0.00
4278.00,1970-01-01 00:00:04.278,0.00,0.12,0.00,0.81,1.00,1.00,1.00,999.00,0.00,13.11,49.01,46.16,17.04,40.41,-0.24,0.03,23.00,10.00,0.00,1.00,0.00
4378.00,1970-01-01 00:00:04.378,0.00,0.12,0.00,0.81,1.00,1.00,1.00,999.00,0.00,11.42,49.06,46.16,17.15,40.41,-0.24,0.01,23.00,10.00,0.00,1.00,0.00
4478.00,1970-01-01 00:00:04.478,0.00,0.12,26.84,0.81,1.00,1.00,1.00,22.18,0.01,12.20,49.06,46.20,17.15,40.41,-0.27,0.01,23.00,7000.00,-20.00,1.00,0.00
4578.00,1970-01-01 00:00:04.578,0.00,0.12,26.84,0.81,1.00,1.00,1.00,22.18,0.01,12.38,49.10,46.20,17.22,40.41,-0.28,0.02,23.00,7000.00,-20.00,1.00,0.00
4678.00,1970-01-01 00:00:04.678,0.00,0.12,932.70,0.81,1.00,1.00,1.00,11.09,0.01,12.22,49.10,46.20,17.22,40.41,-0.27,0.00,23.00,7000.00,-36.00,1.00,0.00
4778.00,1970-01-01 00:00:04.778,0.00,0.12,1677.50,0.80,0.00,1.00,1.00,5.69,0.02,13.09,49.10,46.13,17.22,40.41,-0.24,0.05,21.00,6181.79,-55.00,1.00,0.00
4878.00,1970-01-01 00:00:04.878,1.80,0.12,1675.77,0.81,0.00,1.00,1.00,4.62,0.03,13.10,49.16,46.13,17.38,40.48,-0.22,0.06,21.00,6189.78,-55.00,1.00,0.00
4978.00,1970-01-01 00:00:04.978,1.80,0.12,1680.46,0.80,0.00,1.00,1.00,3.89,0.04,13.12,49.16,46.18,17.38,40.48,-0.21,0.04,17.00,6168.14,-55.00,0.00,0.00
5078.00,1970-01-01 00:00:05.078,1.80,0.12,1300.93,0.80,0.00,1.00,1.00,2.89,0.05,13.13,49.19,46.18,9.02,40.48,-0.23,0.04,17.00,7000.00,-44.00,0.00,0.00
5178.00,1970-01-01 00:00:05.178,1.80,0.12,1300.93,0.81,0.00,1.00,1.00,2.89,0.05,13.10,49.19,46.18,9.02,40.48,-0.24,0.05,17.00,7000.00,-44.00,0.00,0.00
5278.00,1970-01-01 00:00:05.278,-0.00,0.12,968.73,0.80,0.00,1.00,1.00,2.56,0.05,13.15,49.19,46.20,9.02,40.46,-0.25,0.05,17.00,7000.00,-37.00,0.00,0.00
5378.00,1970-01-01 00:00:05.378,-0.00,0.12,711.08,0.81,0.00,1.00,1.00,2.29,0.06,13.11,49.22,46.20,3.71,40.46,-0.25,0.05,17.00,7000.00,-32.00,0.00,0.00
5478.00,1970-01-01 00:00:05.478,-0.00,0.12,1767.38,0.81,0.00,1.00,1.00,2.11,0.07,13.14,49.22,46.17,3.71,40.46,-0.25,0.05,17.00,5714.30,-56.00,0.00,0.00
5578.00,1970-01-01 00:00:05.578,-0.00,0.12,1767.38,0.81,0.00,1.00,1.00,2.11,0.07,13.13,49.22,46.17,3.71,40.46,-0.23,0.06,17.00,5714.30,-56.00,0.00,0.00
5678.00,1970-01-01 00:00:05.678,0.00,0.12,1767.38,0.81,0.00,1.00,1.00,2.11,0.07,13.11,49.10,46.17,3.91,40.48,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
5778.00,1970-01-01 00:00:05.778,0.00,0.12,1767.38,0.81,0.00,1.00,1.00,2.11,0.07,13.15,49.10,46.20,3.91,40.48,-0.24,0.05,17.00,5714.30,-56.00,0.00,0.00
5878.00,1970-01-01 00:00:05.878,0.00,0.12,1767.38,0.81,0.00,1.00,1.00,2.11,0.07,13.11,49.19,46.20,4.46,40.48,-0.23,0.05,17.00,5714.30,-56.00,0.00,0.00
5978.00,1970-01-01 00:00:05.978,0.00,0.12,0.00,0.80,0.00,1.00,1.00,2.11,0.07,13.15,49.19,46.15,4.46,40.48,-0.25,0.05,17.00,5714.30,-56.00,0.00,0.00
6078.00,1970-01-01 00:00:06.078,1.72,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.13,49.19,46.15,4.46,40.41,-0.22,0.06,17.00,5714.30,-56.00,0.00,0.00
6178.00,1970-01-01 00:00:06.178,1.72,0.23,0.00,0.80,0.00,1.00,1.00,4.22,0.07,13.13,49.21,46.15,5.02,40.41,-0.23,0.05,17.00,5714.30,-56.00,0.00,0.00
6278.00,1970-01-01 00:00:06.278,1.72,0.23,0.00,0.80,0.00,1.00,1.00,4.22,0.07,13.14,49.21,46.16,5.02,40.41,-0.24,0.05,17.00,5714.30,-56.00,0.00,0.00
6378.00,1970-01-01 00:00:06.378,1.72,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.12,49.14,46.16,5.54,40.41,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
6478.00,1970-01-01 00:00:06.478,1.30,0.23,0.00,0.80,0.00,1.00,1.00,4.22,0.07,13.15,49.14,46.15,5.54,40.41,-0.25,0.06,17.00,5714.30,-56.00,0.00,0.00
6578.00,1970-01-01 00:00:06.578,1.30,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.12,49.14,46.15,5.54,40.41,-0.22,0.06,17.00,5714.30,-56.00,0.00,0.00
6678.00,1970-01-01 00:00:06.678,1.30,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.14,49.22,46.15,6.09,40.41,-0.26,0.06,17.00,5714.30,-56.00,0.00,0.00
6778.00,1970-01-01 00:00:06.778,-0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.13,49.22,46.24,6.09,40.41,-0.23,0.06,17.00,5714.30,-56.00,0.00,0.00
6878.00,1970-01-01 00:00:06.878,-0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.12,49.22,46.24,6.09,40.44,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
6978.00,1970-01-01 00:00:06.978,0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.15,49.31,46.20,6.51,40.44,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
7078.00,1970-01-01 00:00:07.078,0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.12,49.31,46.20,6.51,40.44,-0.23,0.06,17.00,5714.30,-56.00,0.00,0.00
7178.00,1970-01-01 00:00:07.178,0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.15,49.16,46.20,6.95,40.44,-0.27,0.06,17.00,5714.30,-56.00,0.00,0.00
7278.00,1970-01-01 00:00:07.278,0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.13,49.16,46.20,6.95,40.45,-0.22,0.06,17.00,5714.30,-56.00,0.00,0.00
7378.00,1970-01-01 00:00:07.378,0.00,0.23,0.00,0.80,0.00,1.00,1.00,4.22,0.07,13.13,49.16,46.20,6.95,40.45,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
7478.00,1970-01-01 00:00:07.478,0.00,0.23,0.00,0.80,0.00,1.00,1.00,4.22,0.07,13.14,49.26,46.16,7.36,40.45,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
7578.00,1970-01-01 00:00:07.578,-0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.12,49.26,46.16,7.36,40.45,-0.23,0.06,17.00,5714.30,-56.00,0.00,0.00
7678.00,1970-01-01 00:00:07.678,-0.00,0.23,0.00,0.80,0.00,1.00,1.00,4.22,0.07,13.16,49.31,46.16,7.72,40.48,-0.24,0.06,17.00,5714.30,-56.00,0.00,0.00
7778.00,1970-01-01 00:00:07.778,0.00,0.23,0.00,0.81,0.00,1.00,1.00,4.22,0.07,13.13,49.31,46.18,7.72,40.48,-0.23,0.06,17.00,5714.30,-56.00,0.00,0.00
