OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
749.00,1970-00-00 00:00:00.749,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.05,0.00,0.00,0.00,0.00,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
2002.00,1970-01-01 00:00:02.002,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.05,41.91,60.93,-67.41,26.79,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
2102.00,1970-01-01 00:00:02.102,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.93,41.91,60.93,-67.41,26.79,-0.11,0.01,17.00,10.00,0.00,0.00,0.00
2202.00,1970-01-01 00:00:02.202,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.04,41.91,60.93,-67.41,26.79,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
2302.00,1970-01-01 00:00:02.302,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.04,41.88,60.88,-67.29,26.79,-0.13,0.00,17.00,10.00,0.00,0.00,0.00
2402.00,1970-01-01 00:00:02.402,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.95,41.88,60.88,-67.29,26.78,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
2502.00,1970-01-01 00:00:02.502,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.09,41.88,60.88,-67.29,26.78,-0.14,0.02,17.00,10.00,0.00,0.00,0.00
2602.00,1970-01-01 00:00:02.602,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.06,41.87,60.85,-67.23,26.78,-0.12,0.01,17.00,10.00,0.00,0.00,0.00
2702.00,1970-01-01 00:00:02.702,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.88,41.87,60.85,-67.23,26.78,-0.14,0.00,17.00,10.00,0.00,0.00,0.00
2802.00,1970-01-01 00:00:02.802,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.08,41.94,60.88,-67.19,26.79,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
2902.00,1970-01-01 00:00:02.902,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.03,41.94,60.88,-67.19,26.79,-0.13,0.00,17.00,10.00,0.00,0.00,0.00
3002.00,1970-01-01 00:00:03.002,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.06,41.94,60.88,-67.19,26.79,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
3102.00,1970-01-01 00:00:03.102,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.91,41.93,60.83,-67.12,26.79,-0.12,-0.00,17.00,10.00,0.00,0.00,0.00
3202.00,1970-01-01 00:00:03.202,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.89,41.93,60.83,-67.12,26.79,-0.14,-0.01,17.00,10.00,0.00,0.00,0.00
3302.00,1970-01-01 00:00:03.302,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.09,41.93,60.90,-67.10,26.79,-0.11,0.01,17.00,10.00,0.00,0.00,0.00
3402.00,1970-01-01 00:00:03.402,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.03,41.93,60.90,-67.10,26.79,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
3502.00,1970-01-01 00:00:03.502,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.03,41.93,60.90,-67.10,26.79,-0.12,0.01,17.00,10.00,0.00,0.00,0.00
3602.00,1970-01-01 00:00:03.602,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.09,41.91,60.88,-66.81,26.84,-0.12,0.02,17.00,10.00,0.00,0.00,0.00
3702.00,1970-01-01 00:00:03.702,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.87,41.91,60.88,-66.81,26.84,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
3802.00,1970-01-01 00:00:03.802,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.08,41.91,60.88,-66.81,26.84,-0.12,0.02,17.00,10.00,0.00,0.00,0.00
3902.00,1970-01-01 00:00:03.902,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.06,41.91,60.95,-66.88,26.84,-0.15,0.01,17.00,10.00,0.00,0.00,0.00
4002.00,1970-01-01 00:00:04.002,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.07,41.91,60.95,-66.88,26.81,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
4102.00,1970-01-01 00:00:04.102,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.05,42.02,60.88,-66.80,26.81,-0.12,0.01,17.00,10.00,0.00,0.00,0.00
4202.00,1970-01-01 00:00:04.202,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.05,42.02,60.88,-66.80,26.81,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
4302.00,1970-01-01 00:00:04.302,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.06,42.02,60.88,-66.80,26.81,-0.12,0.02,17.00,10.00,0.00,0.00,0.00
4402.00,1970-01-01 00:00:04.402,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.04,41.95,60.93,-66.77,26.80,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
4502.00,1970-01-01 00:00:04.502,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.09,41.95,60.93,-66.77,26.80,-0.11,0.01,17.00,10.00,0.00,0.00,0.00
4602.00,1970-01-01 00:00:04.602,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.04,41.98,60.83,-66.63,26.80,-0.14,0.01,17.00,10.00,0.00,0.00,0.00
4702.00,1970-01-01 00:00:04.702,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,11.89,41.98,60.83,-66.63,26.80,-0.13,-0.00,17.00,10.00,0.00,0.00,0.00
