OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
807.00,1970-00-00 00:00:00.807,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.13,0.00,0.00,0.00,0.00,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
2081.00,1970-01-01 00:00:02.081,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.13,41.98,66.71,-108.04,25.43,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
2181.00,1970-01-01 00:00:02.181,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.14,41.98,66.71,-108.04,25.43,-0.14,0.02,17.00,10.00,0.00,0.00,0.00
2281.00,1970-01-01 00:00:02.281,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.10,41.98,66.71,-108.04,25.43,-0.13,0.01,17.00,10.00,0.00,0.00,0.00
2381.00,1970-01-01 00:00:02.381,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.12,41.91,66.57,-107.28,25.43,-0.14,0.02,17.00,10.00,0.00,0.00,0.00
2481.00,1970-01-01 00:00:02.481,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.11,41.91,66.57,-107.28,25.59,-0.11,0.02,17.00,10.00,0.00,0.00,0.00
2581.00,1970-01-01 00:00:02.581,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.12,41.91,66.57,-107.28,25.59,-0.13,0.02,17.00,10.00,0.00,0.00,0.00
2681.00,1970-01-01 00:00:02.681,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.12,41.91,66.63,-107.05,25.59,-0.13,0.00,17.00,10.00,0.00,0.00,0.00
2781.00,1970-01-01 00:00:02.781,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.11,41.91,66.63,-107.05,25.59,-0.15,0.01,17.00,10.00,0.00,0.00,0.00
2881.00,1970-01-01 00:00:02.881,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.11,41.91,66.56,-107.09,25.52,-0.13,0.00,17.00,10.00,0.00,0.00,0.00
