OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
795.00,1970-00-00 00:00:00.795,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.96,0.00,0.00,0.00,0.00,-0.12,0.07,17.00,10.00,0.00,0.00,0.00
2268.00,1970-01-01 00:00:02.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.96,27.19,27.85,43.76,27.67,-0.10,0.07,17.00,10.00,0.00,0.00,0.00
2368.00,1970-01-01 00:00:02.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,27.19,27.85,43.76,27.67,-0.15,0.09,17.00,10.00,0.00,0.00,0.00
2468.00,1970-01-01 00:00:02.468,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,27.19,27.85,43.76,27.67,-0.15,0.09,17.00,10.00,0.00,0.00,0.00
2568.00,1970-01-01 00:00:02.568,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,27.21,27.85,43.76,27.67,-0.16,0.09,17.00,10.00,0.00,0.00,0.00
2668.00,1970-01-01 00:00:02.668,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,27.21,27.85,43.76,27.73,-0.18,0.09,17.00,10.00,0.00,0.00,0.00
2768.00,1970-01-01 00:00:02.768,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,27.21,27.91,43.76,27.73,-0.18,0.09,17.00,10.00,0.00,0.00,0.00
2868.00,1970-01-01 00:00:02.868,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.94,27.16,27.91,43.86,27.73,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
2968.00,1970-01-01 00:00:02.968,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,27.16,27.91,43.86,27.73,-0.09,0.09,17.00,10.00,0.00,0.00,0.00
3068.00,1970-01-01 00:00:03.068,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.92,27.23,27.89,43.84,27.70,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
3168.00,1970-01-01 00:00:03.168,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.94,27.23,27.89,43.84,27.70,-0.08,0.09,17.00,10.00,0.00,0.00,0.00
3268.00,1970-01-01 00:00:03.268,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.91,27.23,28.00,43.84,27.70,-0.12,0.09,17.00,10.00,0.00,0.00,0.00
3368.00,1970-01-01 00:00:03.368,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.90,27.25,28.00,43.91,27.70,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
3468.00,1970-01-01 00:00:03.468,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,27.25,28.00,43.91,27.78,-0.10,0.09,17.00,10.00,0.00,0.00,0.00
3568.00,1970-01-01 00:00:03.568,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.86,27.27,28.03,43.91,27.78,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
3668.00,1970-01-01 00:00:03.668,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,27.27,28.03,43.91,27.78,-0.10,0.09,17.00,10.00,0.00,0.00,0.00
3768.00,1970-01-01 00:00:03.768,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,27.27,27.94,43.91,27.78,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
3868.00,1970-01-01 00:00:03.868,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.89,27.28,27.94,44.03,27.77,-0.10,0.08,17.00,10.00,0.00,0.00,0.00
3968.00,1970-01-01 00:00:03.968,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,27.28,27.94,44.03,27.77,-0.12,0.09,17.00,10.00,0.00,0.00,0.00
4068.00,1970-01-01 00:00:04.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.86,27.28,28.05,44.03,27.77,-0.10,0.09,17.00,10.00,0.00,0.00,0.00
4168.00,1970-01-01 00:00:04.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,27.30,28.05,44.06,27.77,-0.10,0.09,17.00,10.00,0.00,0.00,0.00
4268.00,1970-01-01 00:00:04.268,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.87,27.30,28.00,44.06,27.85,-0.13,0.09,17.00,10.00,0.00,0.00,0.00
4368.00,1970-01-01 00:00:04.368,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.90,27.26,28.00,44.15,27.85,-0.08,0.08,17.00,10.00,0.00,0.00,0.00
4468.00,1970-01-01 00:00:04.468,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.88,27.26,28.00,44.15,27.85,-0.17,0.09,17.00,10.00,0.00,0.00,0.00
4568.00,1970-01-01 00:00:04.568,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.87,27.26,28.00,44.15,27.85,-0.18,0.09,17.00,10.00,0.00,0.00,0.00
4668.00,1970-01-01 00:00:04.668,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.89,27.25,28.00,44.13,27.80,-0.18,0.09,17.00,10.00,0.00,0.00,0.00
4768.00,1970-01-01 00:00:04.768,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.87,27.25,28.03,44.13,27.80,-0.15,0.09,17.00,10.00,0.00,0.00,0.00
4868.00,1970-01-01 00:00:04.868,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,27.23,28.03,44.17,27.80,-0.13,0.09,17.00,10.00,0.00,0.00,0.00
4968.00,1970-01-01 00:00:04.968,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.88,27.23,28.03,44.17,27.80,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
5068.00,1970-01-01 00:00:05.068,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,27.23,28.09,44.17,27.91,-0.12,0.09,17.00,10.00,0.00,0.00,0.00
5168.00,1970-01-01 00:00:05.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,27.31,28.09,44.22,27.91,-0.13,0.08,17.00,10.00,0.00,0.00,0.00
5268.00,1970-01-01 00:00:05.268,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,27.31,28.09,44.22,27.91,-0.12,0.09,17.00,10.00,0.00,0.00,0.00
5368.00,1970-01-01 00:00:05.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,27.31,28.09,44.22,27.91,-0.14,0.09,17.00,10.00,0.00,0.00,0.00
5468.00,1970-01-01 00:00:05.468,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.85,27.41,28.09,44.22,27.89,-0.14,0.09,17.00,10.00,0.00,0.00,0.00
5568.00,1970-01-01 00:00:05.568,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.88,27.41,28.05,44.22,27.89,-0.16,0.09,17.00,10.00,0.00,0.00,0.00
5668.00,1970-01-01 00:00:05.668,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.88,27.45,28.05,44.29,27.89,-0.18,0.09,17.00,10.00,0.00,0.00,0.00
5768.00,1970-01-01 00:00:05.768,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.85,27.45,28.11,44.29,27.89,-0.23,0.08,17.00,10.00,0.00,0.00,0.00
5868.00,1970-01-01 00:00:05.868,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.88,27.45,28.11,44.29,27.86,-0.18,0.08,17.00,10.00,0.00,0.00,0.00
5968.00,1970-01-01 00:00:05.968,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.86,27.39,28.11,44.32,27.86,-0.17,0.09,17.00,10.00,0.00,0.00,0.00
6068.00,1970-01-01 00:00:06.068,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.87,27.39,28.14,44.32,27.86,-0.15,0.09,17.00,10.00,0.00,0.00,0.00
6168.00,1970-01-01 00:00:06.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,27.42,28.14,44.38,27.86,-0.14,0.09,17.00,10.00,0.00,0.00,0.00
6268.00,1970-01-01 00:00:06.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,27.42,28.14,44.38,27.94,-0.13,0.09,17.00,10.00,0.00,0.00,0.00
6368.00,1970-01-01 00:00:06.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,27.42,28.14,44.38,27.94,-0.14,0.09,17.00,10.00,0.00,0.00,0.00
6468.00,1970-01-01 00:00:06.468,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,27.45,28.14,44.29,27.94,-0.11,0.09,17.00,10.00,0.00,0.00,0.00
6568.00,1970-01-01 00:00:06.568,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,27.45,28.13,44.29,27.94,-0.08,0.07,17.00,10.00,0.00,0.00,0.00
6668.00,1970-01-01 00:00:06.668,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.87,27.45,28.13,44.29,27.90,-0.11,0.08,17.00,10.00,0.00,0.00,0.00
6768.00,1970-01-01 00:00:06.768,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.86,27.52,28.16,44.45,27.90,-0.13,0.08,17.00,10.00,0.00,0.00,0.00
6868.00,1970-01-01 00:00:06.868,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.87,27.52,28.16,44.45,27.90,-0.15,0.08,17.00,10.00,0.00,0.00,0.00
6968.00,1970-01-01 00:00:06.968,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.84,27.48,28.16,44.46,27.90,-0.17,0.09,17.00,10.00,0.00,0.00,0.00
7068.00,1970-01-01 00:00:07.068,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.90,27.48,28.11,44.46,28.05,-0.19,0.09,17.00,10.00,0.00,0.00,0.00
7168.00,1970-01-01 00:00:07.168,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.86,27.48,28.11,44.46,28.05,-0.20,0.09,17.00,10.00,0.00,0.00,0.00
7268.00,1970-01-01 00:00:07.268,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.89,27.50,28.19,44.46,28.05,-0.18,0.09,17.00,10.00,0.00,0.00,0.00
