OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
735.00,2019-06-23 00:49:04.735,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.32,0.00,0.00,0.00,0.00,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2117.00,2019-06-23 00:49:06.117,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.32,55.20,80.24,-134.34,29.88,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
2217.00,2019-06-23 00:49:06.217,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.18,55.20,80.24,-134.34,29.88,-0.30,-0.03,17.00,10.00,0.00,0.00,0.00
2317.00,2019-06-23 00:49:06.317,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.33,55.20,80.24,-134.34,29.88,-0.26,-0.03,17.00,10.00,0.00,0.00,0.00
2417.00,2019-06-23 00:49:06.417,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.30,55.13,80.20,-133.38,29.88,-0.30,-0.04,17.00,10.00,0.00,0.00,0.00
2517.00,2019-06-23 00:49:06.517,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.21,55.13,80.20,-133.38,29.99,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2617.00,2019-06-23 00:49:06.617,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.30,55.13,80.15,-133.38,29.99,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2717.00,2019-06-23 00:49:06.717,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.34,55.11,80.15,-133.14,29.99,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2817.00,2019-06-23 00:49:06.817,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.17,55.11,80.15,-133.14,29.99,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
2917.00,2019-06-23 00:49:06.917,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.31,55.06,80.16,-132.86,30.01,-0.31,-0.03,17.00,10.00,0.00,0.00,0.00
3017.00,2019-06-23 00:49:07.017,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.35,55.06,80.16,-132.86,30.01,-0.25,-0.02,17.00,10.00,0.00,0.00,0.00
3117.00,2019-06-23 00:49:07.117,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.15,55.06,80.12,-132.86,30.01,-0.31,-0.03,17.00,10.00,0.00,0.00,0.00
3217.00,2019-06-23 00:49:07.217,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.35,55.13,80.12,-132.71,30.01,-0.28,-0.02,17.00,10.00,0.00,0.00,0.00
3317.00,2019-06-23 00:49:07.317,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.31,55.13,80.12,-132.71,29.98,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
3417.00,2019-06-23 00:49:07.417,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.19,55.04,80.14,-132.56,29.98,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
3517.00,2019-06-23 00:49:07.517,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.33,55.04,80.14,-132.56,29.98,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
3617.00,2019-06-23 00:49:07.617,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.30,55.04,80.07,-132.56,29.98,-0.30,-0.04,17.00,10.00,0.00,0.00,0.00
3717.00,2019-06-23 00:49:07.717,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.21,55.05,80.07,-132.34,30.02,-0.25,-0.03,17.00,10.00,0.00,0.00,0.00
