OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
796.00,1970-00-00 00:00:00.796,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.93,0.00,0.00,0.00,0.00,1.17,0.89,17.00,10.00,0.00,0.00,0.00
2352.00,1970-01-01 00:00:02.352,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,49.53,53.05,16.91,39.70,1.17,0.89,17.00,10.00,0.00,0.00,0.00
2452.00,1970-01-01 00:00:02.452,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,49.53,53.05,16.91,39.70,1.14,0.90,17.00,10.00,0.00,0.00,0.00
2552.00,1970-01-01 00:00:02.552,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.88,49.53,53.05,16.91,39.70,1.17,0.90,17.00,10.00,0.00,0.00,0.00
2652.00,1970-01-01 00:00:02.652,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,49.49,53.08,16.95,39.70,1.19,0.90,17.00,10.00,0.00,0.00,0.00
2752.00,1970-01-01 00:00:02.752,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,49.49,53.08,16.95,39.80,1.16,0.90,17.00,10.00,0.00,0.00,0.00
2852.00,1970-01-01 00:00:02.852,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,49.49,53.10,16.95,39.80,1.17,0.90,17.00,10.00,0.00,0.00,0.00
2952.00,1970-01-01 00:00:02.952,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,49.51,53.10,17.02,39.80,1.12,0.91,17.00,10.00,0.00,0.00,0.00
3052.00,1970-01-01 00:00:03.052,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.86,49.51,53.10,17.02,39.80,1.17,0.89,17.00,10.00,0.00,0.00,0.00
3152.00,1970-01-01 00:00:03.152,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,49.49,53.13,16.98,39.78,1.19,0.90,17.00,10.00,0.00,0.00,0.00
3252.00,1970-01-01 00:00:03.252,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.83,49.49,53.13,16.98,39.78,1.15,0.90,17.00,10.00,0.00,0.00,0.00
3352.00,1970-01-01 00:00:03.352,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,49.49,53.12,16.98,39.78,1.20,0.89,17.00,10.00,0.00,0.00,0.00
3452.00,1970-01-01 00:00:03.452,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,49.52,53.12,17.02,39.78,1.16,0.90,17.00,10.00,0.00,0.00,0.00
3552.00,1970-01-01 00:00:03.552,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.81,49.52,53.12,17.02,39.71,1.14,0.89,17.00,10.00,0.00,0.00,0.00
3652.00,1970-01-01 00:00:03.652,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,49.52,53.10,17.08,39.71,1.17,0.89,17.00,10.00,0.00,0.00,0.00
3752.00,1970-01-01 00:00:03.752,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.80,49.52,53.10,17.08,39.71,1.13,0.89,17.00,10.00,0.00,0.00,0.00
3852.00,1970-01-01 00:00:03.852,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.85,49.52,53.10,17.08,39.71,1.18,0.90,17.00,10.00,0.00,0.00,0.00
