OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1084,1970-01-01 00:00:01,0,0,0,0.37,0,1,1,0,0,12.61,53.41,73.86,144.26,0,2.2,17,10,0
2171,1970-01-01 00:00:02,0,0,0,0.38,0,1,1,0,0,12.6,53.42,73.78,143.91,0,-0.12,17,10,0
2622,1970-01-01 00:00:02,1.31,0.12,0,0.38,0,1,1,999,0,12.61,53.42,73.78,143.8,0,-0.37,21,10,0
2722,1970-01-01 00:00:02,1.31,0.12,0,0.36,1,1,1,999,0,10.13,53.4,73.76,143.75,0,-0.36,23,10,0
2822,1970-01-01 00:00:02,-0,0.12,0,0.37,1,1,1,999,0,11.12,53.4,73.76,143.75,0,-0.35,23,10,0
2922,1970-01-01 00:00:02,-0,0.12,41.71,0.37,1,1,1,21.9,0.01,10.84,53.4,73.76,143.75,0,-0.32,23,7100,-20
3022,1970-01-01 00:00:03,-0,0.12,914.76,0.37,1,1,1,11.04,0.01,11.72,53.4,73.8,143.67,0,-0.31,23,6968.19,-36
3122,1970-01-01 00:00:03,-0,0.12,1367.66,0.36,0,1,1,7.45,0.02,11.71,53.4,73.8,143.67,0,-0.29,21,6760.59,-46
3289,1970-01-01 00:00:03,0,0.12,1891.1,0.37,0,1,1,4.1,0.03,12.33,53.45,73.8,142.88,0,-0.26,21,5471.78,-64
3389,1970-01-01 00:00:03,1.63,0.23,1846.18,0.36,0,1,1,7.13,0.04,12.41,53.45,73.8,142.88,0,-0.27,21,5480.76,-61
3489,1970-01-01 00:00:03,2.3,0.35,1819.42,0.37,0,1,1,8.48,0.05,12.44,53.45,73.8,142.88,0,-0.24,21,5486.12,-59
3589,1970-01-01 00:00:03,2.3,0.35,1822.71,0.36,0,1,1,7.69,0.05,12.42,53.45,73.8,151.33,0,-0.23,21,5485.46,-59
3689,1970-01-01 00:00:03,2.59,0.47,1817.74,0.37,0,1,1,8.63,0.06,12.45,53.45,73.8,151.33,0,-0.26,21,5486.45,-59
3789,1970-01-01 00:00:03,3.4,0.59,1812.17,0.36,0,1,1,10,0.07,12.45,53.45,73.8,151.33,0,-0.25,21,5487.57,-59
3889,1970-01-01 00:00:03,4.34,0.82,1784.33,0.37,0,1,1,12.21,0.08,12.46,53.44,73.8,160.79,0,-0.23,21,5493.13,-58
3989,1970-01-01 00:00:03,4.52,0.94,1779.02,0.36,0,1,1,13.11,0.08,12.46,53.44,73.8,160.79,0,-0.25,21,5494.2,-58
4089,1970-01-01 00:00:04,5.19,1.05,1806.01,0.36,0,1,1,13.17,0.1,12.46,53.53,73.8,169.42,0,-0.21,21,5488.8,-59
4189,1970-01-01 00:00:04,5.92,1.29,1785.95,0.36,0,1,1,15.28,0.1,12.46,53.53,73.8,169.42,0,-0.22,21,5492.81,-58
4289,1970-01-01 00:00:04,6.6,1.52,1778.01,0.37,0,1,1,16.39,0.11,12.48,53.53,73.8,169.42,0,-0.21,21,5494.4,-58
4407,1970-01-01 00:00:04,7.21,1.76,1801.4,0.37,0,1,1,18.08,0.12,12.48,53.39,73.8,177.23,0,-0.21,21,5489.72,-59
4507,1970-01-01 00:00:04,7.79,1.99,1774.75,0.36,0,1,1,18.82,0.13,12.48,53.39,73.8,177.23,0,-0.19,21,5495.05,-56
4607,1970-01-01 00:00:04,8.36,2.22,1777.3,0.36,0,1,1,20.22,0.13,12.47,53.39,73.8,177.23,0,-0.28,21,5494.54,-57
4707,1970-01-01 00:00:04,8.86,2.46,1777.78,0.36,0,1,1,20.73,0.14,12.46,53.42,73.8,186.23,0,-0.2,21,5494.44,-58
4807,1970-01-01 00:00:04,6.23,2.57,1762.17,0.36,0,1,1,20.96,0.15,12.47,53.42,73.8,186.23,0,-0.19,21,5497.57,-56
4907,1970-01-01 00:00:04,6.04,2.75,1765.41,0.37,0,1,1,20.92,0.16,12.46,53.42,73.8,186.23,0,-0.21,21,5496.92,-56
5007,1970-01-01 00:00:05,5.96,2.87,1786.59,0.36,0,1,1,21.12,0.16,12.47,53.48,73.8,192.71,0,-0.21,21,5492.68,-58
5107,1970-01-01 00:00:05,5.83,3.04,1770.75,0.36,0,1,1,21.09,0.17,12.47,53.48,73.8,192.71,0,-0.23,21,5495.85,-56
5207,1970-01-01 00:00:05,6.13,3.22,1769.18,0.36,0,1,1,21.66,0.18,12.48,53.42,73.8,198.5,0,-0.25,21,5496.16,-56
5307,1970-01-01 00:00:05,6.14,3.39,1780.65,0.37,0,1,1,21.59,0.19,12.48,53.42,73.8,198.5,0,-0.24,21,5493.87,-58
5525,1970-01-01 00:00:05,6.81,3.8,1801.34,0.34,0,1,1,22.37,0.2,12.48,53.53,73.8,203.8,0,-0.2,21,5489.73,-59
5625,1970-01-01 00:00:05,7.11,4.04,1801.59,0.36,0,1,1,23.16,0.21,12.48,53.53,73.8,203.8,0,-0.19,21,5489.68,-59
5725,1970-01-01 00:00:05,7.38,4.27,1851.74,0.35,0,1,1,23.36,0.22,12.45,53.53,73.8,203.8,0,-0.19,21,5479.65,-62
5825,1970-01-01 00:00:05,7.43,4.45,1890.33,0.36,0,1,1,23.76,0.22,12.48,53.48,73.8,210.02,0,-0.24,21,5471.93,-64
5925,1970-01-01 00:00:05,7.65,4.68,1882.62,0.35,0,1,1,23.92,0.23,12.48,53.48,73.8,210.02,0,-0.26,21,5473.48,-63
6025,1970-01-01 00:00:06,7.9,4.92,1966.89,0.36,0,1,1,24.07,0.24,12.45,53.48,73.8,210.02,0,-0.19,21,5456.62,-68
6125,1970-01-01 00:00:06,8.15,5.15,1924.56,0.36,0,1,1,24.7,0.25,12.49,53.42,73.8,214.81,0,-0.23,21,5465.09,-65
6225,1970-01-01 00:00:06,8.63,5.44,2081.2,0.35,0,1,1,25.08,0.26,12.48,53.42,73.8,214.81,0,-0.25,21,5433.76,-72
6325,1970-01-01 00:00:06,8.93,5.68,2034.38,0.37,0,1,1,25.17,0.27,12.48,53.45,73.8,219.52,0,-0.25,21,5443.12,-71
6425,1970-01-01 00:00:06,9.13,5.91,2135.99,0.36,0,1,1,25.26,0.28,12.48,53.45,73.8,219.52,0,-0.24,21,5422.8,-73
6646,1970-01-01 00:00:06,9.45,6.55,2180.95,0.33,0,1,1,26.11,0.3,12.47,53.48,73.8,224.52,0,-0.26,21,5413.81,-74
