OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3000,1970-01-01 00:00:03.000,0,0,0,0.27,0,1,1,0,0,13.04,30.73,30.37,28.71,0,-0.15,17,10,0
5000,1970-01-01 00:00:05.000,0,0,0,0.26,0,1,1,0,0,13.01,30.66,30.3,28.7,0,-0.15,17,10,0
6000,1970-01-01 00:00:06.000,0,0,0,0.3,0,1,1,0,0,12.99,30.73,30.33,28.72,0,-0.15,17,10,0
7000,1970-01-01 00:00:07.000,0,0,0,0.3,0,1,1,0,0,13,30.7,30.37,28.72,0,-0.16,17,10,0
8000,1970-01-01 00:00:08.000,0,0,0,0.29,0,1,1,0,0,12.99,30.77,30.41,28.66,0,-0.15,17,10,0
8406,1970-01-01 00:00:08.406,0,0,0,0.27,1,0,1,0,0,11.8,30.71,30.34,28.63,0,-0.2,7,10,0
8506,1970-01-01 00:00:08.506,0,0,14.22,0.27,1,0,1,0,0.01,11.43,30.71,30.34,28.63,0,-0.2,7,10000,-20
8686,1970-01-01 00:00:08.686,0,0,921.09,0.27,1,0,1,0,0.02,12.21,30.68,30.34,28.65,0,-0.2,7,10000,-36
8786,1970-01-01 00:00:08.786,0,0,975.27,0.27,1,0,1,0,0.03,11.99,30.68,30.34,28.65,0,-0.21,7,10000,-37
9086,1970-01-01 00:00:09.086,0,0,1008.45,0.26,1,0,1,0,0.05,12.06,30.7,30.34,28.42,0,-0.22,7,10000,-38
9186,1970-01-01 00:00:09.186,0,0,1012.09,0.26,1,0,1,0,0.06,12.18,30.7,30.34,28.42,0,-0.24,7,10000,-38
9386,1970-01-01 00:00:09.386,0,0,1014.3,0.26,1,0,1,0,0.07,12.04,30.75,30.34,28.01,0,-0.25,7,10000,-38
9486,1970-01-01 00:00:09.486,0,0,1004.44,0.26,1,0,1,0,0.08,11.87,30.73,30.34,27.7,0,-0.24,7,10000,-38
10979,1970-01-01 00:00:10.979,0,0,0,0.27,0,0,1,0,0.14,12.8,30.74,30.35,26.27,0,-0.2,1,6769.46,-42
11979,1970-01-01 00:00:11.979,0,0,0,0.27,0,0,1,0,0.14,12.81,30.79,30.43,26.5,0,-0.19,1,6769.46,-42
13053,1970-01-01 00:00:13.053,0,0,0,0.27,0,0,1,0,0.14,12.83,30.69,30.37,26.63,0,-0.19,1,6769.46,-42
14146,1970-01-01 00:00:14.146,0,0,0,0.26,0,0,1,0,0.14,12.83,30.77,30.44,26.76,0,-0.2,1,6769.46,-42
17146,1970-01-01 00:00:17.146,0,0,0,0.27,0,0,1,0,0.14,12.89,30.77,30.45,27.1,0,-0.2,1,6769.46,-42
18146,1970-01-01 00:00:18.146,0,0,0,0.27,0,0,1,0,0.14,12.9,30.73,30.38,27.1,0,-0.2,1,6769.46,-42
