OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3273,1970-01-01 00:00:03,0,0,0,0.26,0,1,0.92,0,0,12.53,43.09,31.69,83.11,-9.75,-0.18,16,10,0
4366,1970-01-01 00:00:04,0,0,0,0.26,0,1,0.92,0,0,12.49,43.09,31.7,82.95,-9.75,-0.19,16,10,0
5453,1970-01-01 00:00:05,0,0,0,0.27,0,1,0.92,0,0,12.5,43.11,31.65,82.66,-9.75,-0.22,16,10,0
8726,1970-01-01 00:00:08,0,0,0,0.26,0,1,0.92,0,0,12.5,43.05,31.71,82.11,-9.75,-0.24,16,10,0
9819,1970-01-01 00:00:09,0,0,0,0.26,0,1,0.92,0,0,12.47,43.04,31.71,81.92,-9.75,-0.24,16,10,0
10908,1970-01-01 00:00:10,0,0,0,0.26,0,1,0.92,0,0,12.47,42.96,31.69,81.76,-9.75,-0.26,16,10,0
12401,1970-01-01 00:00:12,0.6,0.12,1699.45,0.26,0,1,0.92,1.79,0.05,12.41,42.91,31.66,81.96,-9.75,-0.29,20,5737.03,-55
12501,1970-01-01 00:00:12,0.6,0.12,1694.65,0.26,0,1,0.92,1.61,0.05,12.42,42.91,31.66,81.96,-9.75,-0.26,20,5754.79,-55
12801,1970-01-01 00:00:12,1.2,0.23,1673.57,0.26,0,1,0.92,2.31,0.08,12.42,42.88,31.58,98.17,-9.75,-0.27,20,5832.79,-55
13213,1970-01-01 00:00:13,2.22,0.53,1695.8,0.26,0,1,0.92,3.66,0.11,12.4,42.89,31.63,107.2,-9.75,-0.3,20,5750.53,-55
20109,1970-01-01 00:00:20,16.54,19.02,3413.45,0.26,0,1,0.92,19.22,0.74,12.38,42.87,31.73,249.76,-9.75,-0.25,20,4902.5,-96
21721,1970-01-01 00:00:21,18.34,27.09,1989.09,0.74,0,2,0.92,21.74,0.93,12.43,43.01,32.3,236.91,-9.75,-0.34,20,5107.68,-69
21821,1970-01-01 00:00:21,18.44,27.62,2051.11,0.51,0,2,0.92,22.05,0.93,12.41,43.01,32.3,236.91,-9.75,-0.32,20,5049.68,-71
