OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1093,2018-07-06 14:13:21.093,0,0,0,0.37,0,1,1,0,0,12.73,35.95,35.82,34.38,-5.78,-0,17,10,0
1334,2018-07-06 14:13:21.334,0,0,0,0.37,0,1,1,0,0,12.75,35.95,35.82,34.38,-5.79,-0,21,10,0
1434,2018-07-06 14:13:21.434,0,0,0,0.34,1,1,1,0,0,9.84,35.93,35.91,34.45,-5.73,-0.04,23,10,0
1534,2018-07-06 14:13:21.534,0,0,0,0.35,1,1,1,0,0,11.29,35.93,35.91,34.45,-5.78,-0.04,23,10,0
1634,2018-07-06 14:13:21.634,0,0,76.58,0.35,1,1,1,0,0.01,11.03,35.95,35.88,34.45,-5.82,-0.04,23,7100,-21
1734,2018-07-06 14:13:21.734,0,0,881.51,0.35,1,1,1,0,0.01,11.8,35.95,35.88,34.45,-5.79,-0.05,23,6994.79,-35
1834,2018-07-06 14:13:21.834,0,0,952.3,0.35,1,1,1,0,0.02,11.7,35.95,35.88,34.45,-5.79,-0.05,23,6938.16,-37
1934,2018-07-06 14:13:21.934,0,0,952.3,0.35,1,1,1,0,0.02,11.6,35.95,35.88,34.41,-5.81,-0.05,23,6938.16,-37
2034,2018-07-06 14:13:22.034,0,0,988.35,0.35,1,1,1,0,0.03,11.48,35.95,35.88,34.41,-5.81,-0.06,23,6909.32,-37
2199,2018-07-06 14:13:22.199,0,0,994.35,0.35,1,1,1,0,0.04,11.78,35.94,35.86,34.02,-5.8,-0.07,23,6904.52,-37
2299,2018-07-06 14:13:22.299,0,0,994.35,0.35,1,1,1,0,0.04,11.58,35.94,35.86,34.02,-5.79,-0.07,23,6904.52,-37
2399,2018-07-06 14:13:22.399,0,0,996.36,0.35,1,1,1,0,0.04,11.46,35.94,35.86,34.02,-5.81,-0.06,23,6902.91,-37
2499,2018-07-06 14:13:22.499,0,0,993.45,0.35,1,1,1,0,0.05,11.25,36.01,35.93,33.63,-5.82,-0.04,23,6905.24,-37
2599,2018-07-06 14:13:22.599,0,0,1002.73,0.35,1,1,1,0,0.06,11.07,36.01,35.93,33.63,-5.75,-0.05,23,6898.58,-38
2699,2018-07-06 14:13:22.699,0,0,991.48,0.35,1,1,1,0,0.06,11.69,36.01,35.93,33.63,-5.77,-0.06,23,6906.81,-37
2799,2018-07-06 14:13:22.799,0,0,996.56,0.34,1,1,1,0,0.07,11.61,36,35.93,33.26,-5.78,-0.07,23,6902.75,-37
2899,2018-07-06 14:13:22.899,0,0,996.56,0.34,1,1,1,0,0.07,11.5,36,35.93,33.26,-5.8,-0.09,23,6902.75,-37
2999,2018-07-06 14:13:22.999,0,0,996.71,0.34,1,1,1,0,0.07,11.38,35.93,35.96,32.91,-5.78,-0.08,23,6902.63,-37
3099,2018-07-06 14:13:23.099,0,0,991.88,0.34,1,1,1,0,0.08,11.14,35.93,35.96,32.91,-5.78,-0.07,23,6906.49,-37
3305,2018-07-06 14:13:23.305,0,0,1000.86,0.34,1,1,1,0,0.09,11.01,36,35.94,32.66,-5.76,-0.05,23,6899.55,-38
3405,2018-07-06 14:13:23.405,0,0,989.06,0.31,1,1,1,0,0.1,11.56,36,35.94,32.66,-5.79,-0.07,23,6908.75,-37
3505,2018-07-06 14:13:23.505,0,0,989.06,0.34,1,1,1,0,0.1,11.5,36,35.94,32.66,-5.8,-0.08,23,6908.75,-37
3605,2018-07-06 14:13:23.605,0,0,1023.8,0.33,1,1,1,0,0.11,11.46,36.02,35.91,32.2,-5.81,-0.07,23,6887.62,-38
3705,2018-07-06 14:13:23.705,0,0,1037.69,0.33,1,1,1,0,0.11,11.21,36.02,35.91,32.2,-5.8,-0.08,23,6880.4,-38
3805,2018-07-06 14:13:23.805,0,0,1113.9,0.33,1,1,1,0,0.12,11.3,36.02,35.91,32.2,-5.81,-0.11,23,6840.77,-40
3905,2018-07-06 14:13:23.905,0,0,1159.53,0.32,1,1,1,0,0.12,11.25,36.02,35.91,31.98,-5.78,-0.11,23,6817.04,-40
4215,2018-07-06 14:13:24.215,0,0,835.97,0.36,0,1,1,0,0.14,12.29,36.06,36,32.27,-5.8,-0.02,21,7031.23,-35
4406,2018-07-06 14:13:24.406,0,0,835.97,0.32,1,1,1,0,0.14,7.78,36.06,35.95,32.63,-5.8,-0.08,23,7031.23,-35
4916,2018-07-06 14:13:24.916,0,0,0,0.36,1,1,1,0,0.14,12.21,36,35.88,32.47,-5.79,-0.02,21,7031.23,-35
5016,2018-07-06 14:13:25.016,0,0,0,0.34,1,1,1,0,0.14,9.47,36,35.88,32.47,-5.75,-0.07,23,7031.23,-35
5116,2018-07-06 14:13:25.116,0,0,0,0.34,1,1,1,0,0.14,11.08,36,35.88,32.47,-5.82,-0.06,23,7031.23,-35
5216,2018-07-06 14:13:25.216,0,0,125.93,0.33,1,1,1,0,0.15,10.71,36.06,35.88,32.53,-5.76,-0.07,23,7100,-22
5316,2018-07-06 14:13:25.316,0,0,1111.44,0.34,1,1,1,0,0.16,11.56,36.06,35.88,32.53,-5.77,-0.05,23,6842.05,-40
5512,2018-07-06 14:13:25.512,0,0,1188.35,0.34,1,1,1,0,0.17,11.07,36.04,35.94,32.84,-5.8,-0.05,23,6802.06,-41
5612,2018-07-06 14:13:25.612,0,0,1256.97,0.35,0,1,1,0,0.17,12.15,36.04,35.94,32.84,-5.79,-0.03,21,6769.44,-42
5712,2018-07-06 14:13:25.712,0,0,1275.65,0.36,0,1,1,0,0.18,12.21,36.04,35.94,32.84,-5.79,-0.01,21,6767.95,-42
5812,2018-07-06 14:13:25.812,0,0,1168.87,0.33,1,1,1,0,0.19,10.7,36.04,36.01,34.67,-5.78,-0.07,23,6812.19,-41
5912,2018-07-06 14:13:25.912,0,0,1150.74,0.32,1,1,1,0,0.19,11.51,36.04,36.01,34.67,-5.9,-0.15,23,6821.62,-40
6012,2018-07-06 14:13:26.012,0,0,1241.21,0.35,0,1,1,0,0.2,12.18,36.04,36.01,34.67,-6.06,-0.28,21,6774.57,-42
6112,2018-07-06 14:13:26.112,0,0,1275.27,0.34,0,1,1,0,0.2,12.24,36.08,35.93,35.64,-6.03,-0.27,21,6767.98,-42
6212,2018-07-06 14:13:26.212,0,0,1263.38,0.36,0,1,1,0,0.21,12.26,36.08,35.93,35.64,-6.04,-0.25,21,6768.93,-42
6312,2018-07-06 14:13:26.312,0,0,1210.36,0.36,0,1,1,0,0.22,12.26,35.98,36.01,37.05,-6.03,-0.24,21,6790.61,-41
6412,2018-07-06 14:13:26.412,0,0,1284.38,0.36,0,1,1,0,0.22,12.27,35.98,36.01,37.05,-6.02,-0.23,21,6767.25,-43
6618,2018-07-06 14:13:26.618,0,0,1472.01,0.36,0,1,1,0,0.24,12.29,36.09,36,38.54,-6.03,-0.24,21,6752.24,-50
6718,2018-07-06 14:13:26.718,0,0,1611.78,0.32,0,1,1,0,0.25,12.28,36.09,36,38.54,-6.02,-0.23,21,6191.12,-54
6818,2018-07-06 14:13:26.818,0,0,1665.28,0.35,0,1,1,0,0.26,12.29,36.09,36,38.54,-6.02,-0.24,21,5923.61,-54
6918,2018-07-06 14:13:26.918,0,0,1614.53,0.35,0,1,1,0,0.26,12.28,36.02,35.96,42.96,-6.02,-0.27,21,6177.35,-54
7018,2018-07-06 14:13:27.018,0,0,1642.22,0.35,0,1,1,0,0.27,12.31,36.02,35.96,42.96,-6.02,-0.2,21,6038.92,-54
