OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1109,1970-01-01 00:00:01,24.71,5.09,0,0.36,0,2,1,999,0,12.53,64.16,86.82,204.83,0,-0.17,17,10,0
2109,1970-01-01 00:00:02,26.45,12.41,0,0.37,0,2,1,999,0,12.53,64.23,86.99,201.59,0,-0.16,17,10,0
3109,1970-01-01 00:00:03,26.07,19.66,0,0.37,0,2,1,999,0,12.53,64.11,87.18,198.73,0,-0.16,17,10,0
3357,1970-01-01 00:00:03,26.04,21.42,0,0.37,0,2,1,999,0,12.5,64.16,87.16,198.1,0,-0.17,21,10,0
3457,1970-01-01 00:00:03,25.88,22.12,0,0.35,1,2,1,999,0,10.02,64.16,87.16,198.1,0,-0.25,23,10,0
3557,1970-01-01 00:00:03,25.86,22.82,0,0.35,1,2,1,999,0,10.84,64.16,87.16,198.1,0,-0.24,23,10,0
3657,1970-01-01 00:00:03,25.85,23.58,33.16,0.35,1,2,1,999,0.01,11.28,64.14,87.17,197.25,0,-0.22,23,7100,-20
3757,1970-01-01 00:00:03,25.79,24.28,905.81,0.35,1,2,1,999,0.01,11.56,64.14,87.17,197.25,0,-0.19,23,7100,-36
3857,1970-01-01 00:00:03,26.01,25.05,1369.43,0.36,0,2,1,999,0.02,11.51,64.07,87.18,196.16,0,-0.22,21,7100,-46
3957,1970-01-01 00:00:03,25.98,25.75,2265.86,0.36,0,2,1,999,0.03,12.28,64.07,87.18,196.16,0,-0.14,21,5196.83,-75
4057,1970-01-01 00:00:04,26.05,26.45,2944.42,0.35,0,2,1,802.98,0.04,12.28,64.07,87.18,196.16,0,-0.21,21,5327.77,-87
