OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3311,1970-01-01 00:00:03,3.32,0.82,0,0.36,0,1,0.95,999,0,13.09,25.68,25.6,25.39,-9.75,0.47,16,10,0
5311,1970-01-01 00:00:05,3.19,2.34,0,0.33,0,1,0.95,999,0,12.98,25.71,25.55,25.5,-9.75,0.46,16,10,0
6311,1970-01-01 00:00:06,2.78,3.04,0,0.32,0,1,0.95,999,0,12.96,25.7,25.6,25.55,-9.75,0.46,16,10,0
11311,1970-01-01 00:00:11,0,3.51,0,0.3,0,1,0.95,999,0,12.93,25.8,25.66,25.46,-9.75,0.46,16,10,0
12311,1970-01-01 00:00:12,0,3.51,0,0.3,0,1,0.95,999,0,12.91,25.79,25.71,25.5,-9.75,0.46,16,10,0
13319,1970-01-01 00:00:13,0,3.51,0,0.3,0,1,0.95,999,0,12.89,25.79,25.64,25.48,-9.75,0.46,16,10,0
14425,1970-01-01 00:00:14,0,3.51,0,0.3,0,1,0.95,999,0,12.91,25.77,25.68,25.59,-9.75,0.46,16,10,0
15525,1970-01-01 00:00:15,0,3.51,0,0.3,0,1,0.95,999,0,12.9,25.8,25.68,25.38,-9.75,0.46,16,10,0
16631,1970-01-01 00:00:16,0,3.51,0,0.3,0,1,0.95,999,0,12.88,25.85,25.73,25.52,-9.75,0.46,16,10,0
17731,1970-01-01 00:00:17,0,3.51,0,0.26,0,1,0.95,999,0,12.87,25.77,25.61,25.43,-9.75,0.46,16,10,0
