OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1109,1970-01-01 00:00:01,1.61,0.23,0,0.37,0,1,1,999,0,12.59,47.16,62.71,128.45,0,-0.13,17,10,0
2109,1970-01-01 00:00:02,1.91,0.47,0,0.37,0,1,1,999,0,12.63,47.24,62.71,128.2,0,-0.12,17,10,0
2291,1970-01-01 00:00:02,1.6,0.59,0,0.37,0,1,1,999,0,12.64,47.13,62.76,128.16,0,-0.13,21,10,0
2391,1970-01-01 00:00:02,1.6,0.59,0,0.36,1,1,1,999,0,10.01,47.13,62.76,128.16,0,-0.12,23,10,0
2491,1970-01-01 00:00:02,1.6,0.59,49.86,0.36,1,1,1,109.52,0.01,10.86,47.13,62.72,127.99,0,-0.15,23,7100,-20
2591,1970-01-01 00:00:02,1.28,0.7,782.51,0.37,1,1,1,65.82,0.01,11.67,47.13,62.72,127.99,0,-0.15,23,7073.99,-34
2691,1970-01-01 00:00:02,1.28,0.7,1292.16,0.37,0,1,1,44.46,0.02,12.3,47.13,62.72,127.99,0,-0.13,21,6766.63,-43
2791,1970-01-01 00:00:02,1.77,0.82,1699.52,0.36,0,1,1,40.45,0.02,12.43,47.29,62.72,127.77,0,-0.13,21,5752.38,-55
2891,1970-01-01 00:00:02,1.77,0.82,1798.4,0.36,0,1,1,28.42,0.03,12.45,47.29,62.72,127.77,0,-0.12,21,5490.32,-58
2991,1970-01-01 00:00:02,2.02,0.94,1816.17,0.36,0,1,1,28.28,0.04,12.47,47.29,62.72,127.77,0,-0.15,21,5486.77,-59
3091,1970-01-01 00:00:03,2.84,1.05,1814.96,0.36,0,1,1,25.27,0.05,12.47,47.2,62.73,132.95,0,-0.18,21,5487.01,-59
3191,1970-01-01 00:00:03,3.12,1.17,1820.03,0.36,0,1,1,23.29,0.06,12.48,47.2,62.73,132.95,0,-0.18,21,5485.99,-59
3336,1970-01-01 00:00:03,4.08,1.4,1820.58,0.36,0,1,1,23.88,0.07,12.48,47.16,62.63,142.2,0,-0.2,21,5485.88,-59
3436,1970-01-01 00:00:03,4.75,1.52,1810.17,0.35,0,1,1,24.11,0.07,12.47,47.16,62.63,142.2,0,-0.15,21,5487.97,-59
3536,1970-01-01 00:00:03,5.55,1.76,1803.48,0.36,0,1,1,24.49,0.09,12.45,47.16,62.63,142.2,0,-0.18,21,5489.3,-59
3636,1970-01-01 00:00:03,5.64,1.87,1808.67,0.35,0,1,1,24.65,0.09,12.48,47.22,62.59,152.81,0,-0.24,21,5488.27,-59
3736,1970-01-01 00:00:03,6.28,2.11,1802.61,0.36,0,1,1,24.92,0.1,12.46,47.22,62.59,152.81,0,-0.21,21,5489.48,-59
3836,1970-01-01 00:00:03,6.9,2.34,1787.79,0.36,0,1,1,26.36,0.11,12.48,47.22,62.59,152.81,0,-0.23,21,5492.44,-58
